ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total Male,% Male-Never married,% Male-Married,% Male-Widowed,% Male-Divorced/Separated,Total Female,% Female-Never married,% Female-Married,% Female-Widowed,% Female-Divorced/Separated,check_var
90.0,23.0,47.0,XXX,XX,01,  Dakshin Islampur Union,9441,46.0,52.8,1.1,0.1,9267,33.6,54.6,10.5,1.3,00110
90.0,23.0,76.0,XXX,XX,01,  Noarai Union,11436,44.3,54.6,0.9,0.2,12342,30.3,60.3,8.4,0.9,00110
90.0,27.0,XX.0,XXX,XX,01,  Dakshin Sunamganj Upazila,60527,46.6,52.3,0.9,0.1,63199,32.3,56.8,10.2,0.8,00110
90.0,27.0,33.0,XXX,XX,01,  Joykalas Union,10648,46.1,52.8,1.0,0.1,11137,31.8,58.1,9.4,0.7,00110
90.0,29.0,XX.0,XXX,XX,01,  Derai Upazila,72458,43.3,55.7,0.9,0.1,72884,29.4,59.1,10.6,0.8,00110
90.0,29.0,28.0,XXX,XX,01,  Derai Sarmangal Union,4651,37.9,61.3,0.8,0.0,4651,26.5,63.5,9.6,0.4,00110
90.0,29.0,47.0,XXX,XX,01,  Karimpur Union,7214,45.5,53.6,0.9,0.0,6979,32.5,57.6,9.4,0.6,00110
90.0,32.0,XX.0,XXX,XX,01,  Dharampasha Upazila,73287,40.1,58.9,0.9,0.1,73215,25.8,62.5,11.2,0.5,00110
90.0,32.0,38.0,XXX,XX,01,  Dharmapasha Union,7709,41.3,57.7,0.8,0.1,7755,25.5,62.6,11.2,0.6,00110
90.0,32.0,57.0,XXX,XX,01,  Madhyanagar Union,5821,37.8,61.0,1.2,0.1,6063,25.7,61.6,12.3,0.4,00110
90.0,33.0,XX.0,XXX,XX,01,  Dowarabazar Upazila,70129,44.0,55.1,0.7,0.2,75392,29.5,60.7,9.0,0.8,00110
90.0,33.0,27.0,XXX,XX,01,  Dakshin Dowarabazar Union,2588,40.5,58.6,0.8,0.2,2692,28.9,61.9,8.7,0.5,00110
90.0,47.0,XX.0,XXX,XX,01,  Jagannathpur Upazila,78264,51.2,47.9,0.7,0.2,80000,35.8,52.7,10.1,1.4,00110
90.0,50.0,XX.0,XXX,XX,01,  Jamalganj Upazila,54483,42.6,56.5,0.8,0.1,53687,28.7,61.3,9.4,0.7,00110
90.0,50.0,67.0,XXX,XX,01,  Jamalganj Union,15309,42.2,57.1,0.6,0.2,14873,28.0,63.1,8.2,0.7,00110
90.0,50.0,81.0,XXX,XX,01,  Sachna Bazar Union,8300,44.6,55.1,0.3,0.1,8140,29.7,62.6,7.1,0.7,00110
90.0,86.0,XX.0,XXX,XX,01,  Sulla Upazila,38883,40.4,58.6,1.0,0.1,38597,27.8,60.9,10.7,0.6,00110
90.0,86.0,47.0,XXX,XX,01,  Bahara Union,8621,40.2,59.1,0.6,0.0,8849,28.9,59.3,11.6,0.3,00110
90.0,89.0,XX.0,XXX,XX,01,  Sunamganj Sadar Upazila,69965,45.0,54.2,0.7,0.1,72766,30.6,59.2,9.5,0.7,00110
90.0,89.0,10.0,XXX,XX,01,  Aftabnagar Union,6110,47.4,51.7,0.8,0.1,6219,32.2,57.8,9.2,0.7,00110
90.0,89.0,39.0,XXX,XX,01,  Lakshmansree Union,4884,46.7,52.2,1.0,0.1,4991,32.3,56.5,10.4,0.9,00110
90.0,92.0,XX.0,XXX,XX,01,  Tahirpur Upazila,69632,40.5,58.8,0.6,0.1,65391,27.6,62.3,9.2,0.9,00110
90.0,92.0,64.0,XXX,XX,01,  Tahirpur Union,3282,42.0,57.3,0.5,0.2,3252,30.2,59.4,9.7,0.7,00110
36.0,XX.0,XX.0,XXX,XX,01, Habiganj Zila,628971,42.5,56.6,0.8,0.1,676513,28.9,60.7,9.4,1.0,00110
36.0,2.0,XX.0,XXX,XX,01,  Ajmiriganj Upazila,33232,42.1,56.9,0.9,0.1,34757,27.4,60.8,11.0,0.8,00110
36.0,2.0,13.0,XXX,XX,01,  Ajmiriganj Union,2494,42.3,56.9,0.8,0.1,2588,26.7,61.1,11.2,1.0,00110
36.0,5.0,XX.0,XXX,XX,01,  Bahubal Upazila,66714,42.4,56.7,0.8,0.1,69879,27.6,62.4,8.7,1.3,00110
36.0,5.0,11.0,XXX,XX,01,  Bahubal Union,8345,42.0,57.1,0.7,0.1,8814,26.7,64.2,7.7,1.4,00110
36.0,11.0,XX.0,XXX,XX,01,  Baniachong Upazila,101792,43.1,56.2,0.6,0.1,107917,30.0,60.7,8.5,0.8,00110
36.0,11.0,11.0,XXX,XX,01,  Uttar Purba Baniachang Union,2965,44.6,54.7,0.7,0.0,3169,32.5,58.9,7.7,0.9,00110
36.0,11.0,12.0,XXX,XX,01,  Uttar Paschim Baniyachang Unio,5632,46.0,53.5,0.4,0.1,6157,32.9,58.7,7.6,0.8,00110
36.0,11.0,18.0,XXX,XX,01,  Dakshin Purba Baniyachang Union,7949,44.6,55.0,0.3,0.1,9056,31.6,60.2,7.4,0.7,00110
36.0,11.0,25.0,XXX,XX,01,  Dakshin Paschim Baniyachang Union,6096,45.3,54.0,0.6,0.1,6856,33.0,58.1,8.2,0.7,00110
36.0,26.0,XX.0,XXX,XX,01,  Chunarughat Upazila,98092,41.4,57.1,1.3,0.2,107340,28.7,60.8,9.4,1.1,00110
36.0,44.0,XX.0,XXX,XX,01,  Habiganj Sadar Upazila,77903,43.0,56.2,0.7,0.1,81211,29.0,60.9,9.1,0.9,00110
36.0,44.0,22.0,XXX,XX,01,  Gopaya Union,8218,43.0,56.4,0.5,0.1,7480,30.8,59.0,9.2,1.0,00110
36.0,44.0,76.0,XXX,XX,01,  Richi Union,8713,45.3,54.1,0.5,0.1,9003,31.3,60.0,7.8,0.9,00110
36.0,68.0,XX.0,XXX,XX,01,  Lakhai Upazila,40435,40.0,59.0,1.0,0.1,47756,27.5,61.2,10.4,0.9,00110
36.0,68.0,13.0,XXX,XX,01,  Bamai Union,5341,41.1,58.3,0.6,0.1,6376,27.6,61.0,10.5,0.9,00110
36.0,68.0,54.0,XXX,XX,01,  Lakhai Union,6113,37.9,61.4,0.7,0.1,6922,26.8,62.6,10.2,0.4,00110
36.0,71.0,XX.0,XXX,XX,01,  Madhabpur Upazila,100627,39.5,59.4,1.0,0.1,110129,26.7,62.8,9.6,0.8,00110
36.0,71.0,17.0,XXX,XX,01,  Bagasura Union,8738,39.1,60.2,0.6,0.1,9275,25.5,63.8,9.8,1.0,00110
36.0,77.0,XX.0,XXX,XX,01,  Nabiganj Upazila,110176,46.1,53.0,0.7,0.2,117524,31.8,57.4,9.5,1.4,00110
36.0,77.0,14.0,XXX,XX,01,  Bausha Union,9534,44.7,54.6,0.6,0.1,10336,30.6,57.8,10.4,1.2,00110
36.0,77.0,65.0,XXX,XX,01,  Kargaon Union,9810,44.6,54.3,1.0,0.2,10341,29.6,58.1,11.2,1.0,00110
36.0,77.0,73.0,XXX,XX,01,  Kurshi Union,9150,48.9,50.7,0.3,0.0,9786,33.6,55.9,9.4,1.1,00110
36.0,77.0,80.0,XXX,XX,01,  Nabiganj Union,6304,44.6,54.2,0.8,0.4,6588,31.5,58.4,8.1,2.0,00110
91.0,XX.0,XX.0,XXX,XX,01, Sylhet Zila,951776,51.1,48.3,0.5,0.1,984138,35.7,55.2,8.1,1.1,00110
91.0,8.0,XX.0,XXX,XX,01,  Balaganj Upazila,113328,52.2,47.2,0.5,0.1,118699,36.3,53.3,9.3,1.1,00110
91.0,8.0,11.0,XXX,XX,01,  Balaganj Union,7120,52.7,46.7,0.5,0.0,7556,37.2,53.9,7.9,1.1,00110
91.0,17.0,XX.0,XXX,XX,01,  Beani Bazar Upazila,75966,53.1,46.3,0.5,0.1,82677,37.7,53.4,7.9,1.0,00110
91.0,20.0,XX.0,XXX,XX,01,  Bishwanath Upazila,76873,54.2,45.0,0.6,0.1,79687,37.0,52.3,9.7,1.1,00110
91.0,20.0,21.0,XXX,XX,01,  Bishwanath Union,6713,53.3,45.8,0.7,0.2,6964,37.0,50.7,11.0,1.3,00110
91.0,27.0,XX.0,XXX,XX,01,  Companiganj Upazila,52301,45.6,53.9,0.5,0.0,49615,31.4,60.9,7.0,0.7,00110
91.0,27.0,11.0,XXX,XX,01,  Islampur Paschim Union,12049,45.2,54.5,0.3,0.0,10895,32.1,62.1,5.3,0.5,00110
91.0,31.0,XX.0,XXX,XX,01,  Dakshin Surma Upazila,88476,54.5,45.0,0.4,0.1,90858,38.2,52.7,8.5,0.7,00110
91.0,31.0,36.0,XXX,XX,01,  Baraikandi Union,3370,50.7,48.6,0.7,0.0,2978,33.5,58.4,7.7,0.5,00110
91.0,31.0,45.0,XXX,XX,01,  Kuchai Union,6588,56.0,43.3,0.5,0.2,6471,38.7,52.8,7.8,0.7,00110
91.0,31.0,65.0,XXX,XX,01,  Mollargaon Union,10463,55.1,44.4,0.4,0.1,10618,38.2,50.5,10.3,0.9,00110
91.0,35.0,XX.0,XXX,XX,01,  Fenchuganj Upazila,29331,49.8,49.5,0.6,0.1,32080,35.8,56.5,7.0,0.7,00110
91.0,35.0,23.0,XXX,XX,01,  Fenchuganj Union,7030,52.2,46.6,1.1,0.1,8243,37.8,53.2,7.8,1.2,00110
91.0,38.0,XX.0,XXX,XX,01,  Golapganj Upazila,99083,53.8,45.6,0.6,0.1,109053,38.7,51.9,8.4,1.0,00110
91.0,38.0,43.0,XXX,XX,01,  Fulbari Union,8621,54.0,45.1,0.7,0.1,8897,38.5,51.9,9.0,0.6,00110
91.0,41.0,XX.0,XXX,XX,01,  Gowainghat Upazila,94695,46.5,53.0,0.4,0.1,95317,32.8,59.1,6.9,1.2,00110
91.0,41.0,42.0,XXX,XX,01,  Paschim Jaflong Union,13602,47.1,52.5,0.3,0.1,13921,34.8,58.3,5.9,0.9,00110
91.0,41.0,52.0,XXX,XX,01,  Lengura Union,11186,46.1,53.3,0.5,0.1,11113,32.3,58.3,8.0,1.5,00110
91.0,53.0,XX.0,XXX,XX,01,  Jaintiapur Upazila,52516,47.6,51.8,0.5,0.1,53286,32.5,58.1,7.9,1.4,00110
91.0,53.0,63.0,XXX,XX,01,  Nijpat Union,6832,45.2,54.3,0.4,0.1,7162,31.6,59.2,7.7,1.6,00110
91.0,59.0,XX.0,XXX,XX,01,  Kanaighat Upazila,79169,48.9,50.6,0.4,0.1,85349,32.3,59.0,6.7,2.0,00110
91.0,62.0,XX.0,XXX,XX,01,  Sylhet Sadar Upazila,113786,51.7,47.7,0.6,0.1,107797,35.7,55.6,7.9,0.8,00110
91.0,62.0,42.0,XXX,XX,01,  Khadim Para Union,18743,50.6,49.0,0.4,0.1,17518,35.6,55.8,7.7,0.9,00110
91.0,62.0,90.0,XXX,XX,01,  Tuker Bazar Union,21521,53.1,46.0,0.7,0.2,19237,38.2,52.7,8.3,0.9,00110
91.0,94.0,XX.0,XXX,XX,01,  Zakiganj Upazila,76252,50.5,48.8,0.6,0.1,79720,36.0,54.5,8.2,1.3,00110
91.0,94.0,57.0,XXX,XX,01,  Kholachhara Union,5893,47.4,51.0,1.4,0.2,5962,32.4,55.3,9.9,2.3,00110
91.0,94.0,85.0,XXX,XX,01,  Zakiganj Union,4985,50.2,49.2,0.5,0.1,5363,38.2,52.5,8.0,1.2,00110
58.0,XX.0,XX.0,XXX,XX,01, Maulvibazar Zila,618065,45.9,52.9,1.0,0.2,657008,31.8,57.7,9.3,1.1,00110
58.0,14.0,XX.0,XXX,XX,01,  Barlekha Upazila,79248,49.2,50.0,0.7,0.1,88615,35.2,55.3,8.2,1.2,00110
58.0,14.0,13.0,XXX,XX,01,  Barlekha Union,7424,49.4,49.9,0.6,0.1,8357,34.2,55.5,8.3,1.9,00110
58.0,35.0,XX.0,XXX,XX,01,  Juri Upazila,48372,46.5,52.4,1.1,0.1,51341,32.3,57.3,9.2,1.2,00110
58.0,35.0,47.0,XXX,XX,01,  Jaifarnagar Union,8918,48.8,50.3,0.8,0.1,9789,32.1,57.7,9.0,1.2,00110
58.0,56.0,XX.0,XXX,XX,01,  Kamalganj Upazila,84375,43.6,54.8,1.4,0.2,88931,31.1,57.7,9.9,1.3,00110
58.0,56.0,38.0,XXX,XX,01,  Kamalganj Union,2801,41.2,56.8,1.7,0.2,2961,29.7,60.3,8.9,1.1,00110
58.0,65.0,XX.0,XXX,XX,01,  Kulaura Upazila,117856,47.2,51.7,1.0,0.1,127615,32.4,57.8,8.8,1.0,00110
58.0,65.0,65.0,XXX,XX,01,  Kulaura Union,5556,45.5,53.2,1.2,0.1,6183,31.9,58.8,8.1,1.2,00110
58.0,74.0,XX.0,XXX,XX,01,  Maulvibazar Sadar Upazila,106252,47.4,51.7,0.8,0.2,109368,32.2,56.7,10.1,1.1,00110
58.0,80.0,XX.0,XXX,XX,01,  Rajnagar Upazila,76941,46.3,52.6,0.9,0.1,84204,31.6,58.0,9.3,1.1,00110
58.0,80.0,63.0,XXX,XX,01,  Rajnagar Union,7204,48.0,51.0,0.9,0.1,7520,32.4,58.7,8.1,0.8,00110
58.0,80.0,73.0,XXX,XX,01,  Tengra Union,8744,42.9,55.5,1.4,0.2,9261,28.8,61.1,9.2,0.9,00110
58.0,83.0,XX.0,XXX,XX,01,  Sreemangal Upazila,105021,41.7,56.7,1.4,0.3,106934,28.7,60.3,9.9,1.1,00110
58.0,83.0,85.0,XXX,XX,01,  Sreemangal Union,15133,43.2,56.0,0.6,0.1,15008,29.7,60.2,9.0,1.0,00110
