ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total Male,% Male-Never married,% Male-Married,% Male-Widowed,% Male-Divorced/Separated,Total Female,% Female-Never married,% Female-Married,% Female-Widowed,% Female-Divorced/Separated,check_var
18.0,31.0,2.0,XXX,XX,XX,  Ward No-02 Total,1687,39.7,59.5,0.6,0.3,1723,22.8,67.2,9.6,0.4,00111
18.0,31.0,3.0,XXX,XX,XX,  Ward No-03 Total,1489,41.2,58.6,0.1,0.1,1514,25.0,65.1,8.1,1.8,00111
18.0,31.0,4.0,XXX,XX,XX,  Ward No-04 Total,1374,38.0,60.8,1.1,0.1,1564,28.7,61.8,8.8,0.7,00111
18.0,31.0,5.0,XXX,XX,XX,  Ward No-05 Total,1507,36.0,63.7,0.2,0.1,1514,21.6,70.7,6.6,1.1,00111
18.0,31.0,6.0,XXX,XX,XX,  Ward No-06 Total,1534,35.1,64.7,0.1,0.1,1469,18.9,69.7,10.2,1.2,00111
18.0,31.0,7.0,XXX,XX,XX,  Ward No-07 Total,1260,37.1,62.0,0.5,0.5,1297,23.4,64.1,11.6,0.8,00111
18.0,31.0,8.0,XXX,XX,XX,  Ward No-08 Total,1759,36.0,63.3,0.6,0.1,1723,22.6,68.7,8.2,0.6,00111
18.0,31.0,9.0,XXX,XX,XX,  Ward No-09 Total,1463,31.6,67.8,0.3,0.3,1439,17.7,74.6,6.2,1.5,00111
18.0,31.0,11.0,XXX,XX,XX,Damurhuda Union Total,16709,33.4,65.9,0.4,0.2,16402,20.3,71.6,6.9,1.2,00111
18.0,31.0,23.0,XXX,XX,XX,  Perkrishnapur Madna Union Total,10003,32.5,66.7,0.6,0.1,10079,20.0,70.2,8.6,1.2,00111
18.0,31.0,35.0,XXX,XX,XX,Howli Union Total,15788,33.0,66.4,0.4,0.2,15933,20.4,70.6,7.8,1.2,00111
18.0,31.0,47.0,XXX,XX,XX,  Juranpur Union Total,14857,31.8,67.4,0.5,0.3,14773,18.0,73.8,7.2,1.0,00111
18.0,31.0,59.0,XXX,XX,XX,  Kapasadanga Union Total,18345,33.3,65.7,0.9,0.2,18467,20.2,70.0,8.3,1.6,00111
18.0,31.0,71.0,XXX,XX,XX,  Kuralgachhi Union Total,11778,34.0,65.3,0.6,0.1,11777,20.4,70.1,8.3,1.3,00111
18.0,31.0,83.0,XXX,XX,XX,  Natipota Union Total,14692,31.8,67.2,0.8,0.2,14722,19.4,71.0,8.4,1.2,00111
18.0,55.0,XX.0,XXX,XX,XX,Jiban Nagar Upazila Total,71835,33.7,65.6,0.5,0.2,72191,21.2,69.6,7.8,1.4,00111
18.0,55.0,XX.0,XXX,XX,XX,  Jiban Nagar Paurashava,10399,35.2,64.1,0.3,0.4,10362,23.2,68.8,6.1,1.9,00111
18.0,55.0,1.0,XXX,XX,XX,  Ward No-01 Total,557,36.3,63.7,0.0,0.0,538,23.0,69.1,6.9,0.9,00111
18.0,55.0,2.0,XXX,XX,XX,  Ward No-02 Total,1123,34.6,64.6,0.4,0.3,1102,22.5,70.9,5.4,1.3,00111
18.0,55.0,3.0,XXX,XX,XX,  Ward No-03 Total,1239,33.7,65.8,0.4,0.1,1240,22.5,70.2,5.6,1.8,00111
18.0,55.0,4.0,XXX,XX,XX,  Ward No-04 Total,1157,35.6,63.7,0.3,0.4,1165,24.2,66.4,7.7,1.6,00111
18.0,55.0,5.0,XXX,XX,XX,  Ward No-05 Total,1053,32.1,67.4,0.3,0.2,1134,21.6,72.5,3.9,2.0,00111
18.0,55.0,6.0,XXX,XX,XX,  Ward No-06 Total,991,33.2,66.5,0.1,0.2,1037,26.4,67.0,5.9,0.7,00111
18.0,55.0,7.0,XXX,XX,XX,  Ward No-07 Total,1038,35.6,63.9,0.4,0.1,1091,27.2,64.3,7.1,1.3,00111
18.0,55.0,8.0,XXX,XX,XX,  Ward No-08 Total,1909,38.3,60.1,0.4,1.2,1787,22.8,67.7,5.8,3.7,00111
18.0,55.0,9.0,XXX,XX,XX,  Ward No-09 Total,1332,35.4,63.8,0.4,0.4,1268,19.4,71.3,7.2,2.1,00111
18.0,55.0,19.0,XXX,XX,XX,  Andulbaria Union Total,10820,33.6,65.7,0.5,0.2,11069,21.5,69.0,7.9,1.5,00111
18.0,55.0,38.0,XXX,XX,XX,Banka Union Total,19243,33.2,66.2,0.5,0.2,19329,20.6,70.3,8.0,1.1,00111
18.0,55.0,57.0,XXX,XX,XX,  Simanta Union Total,11780,33.7,65.8,0.4,0.1,11645,20.3,70.2,7.8,1.8,00111
18.0,55.0,76.0,XXX,XX,XX,Uthali Union Total,19593,33.5,65.6,0.6,0.3,19786,21.1,69.4,8.3,1.3,00111
65.0,XX.0,XX.0,XXX,XX,XX,Narail Zila Total,268078,37.1,62.0,0.7,0.2,286588,22.5,66.5,10.0,1.0,00111
65.0,28.0,XX.0,XXX,XX,XX,Kalia Upazila Total,80906,39.2,60.1,0.6,0.1,84465,23.6,66.0,9.5,0.8,00111
65.0,28.0,XX.0,XXX,XX,XX,  Kalia Paurashava,7592,39.3,60.0,0.6,0.2,7716,22.6,66.3,10.1,1.0,00111
65.0,28.0,1.0,XXX,XX,XX,  Ward No-01 Total,767,40.4,59.1,0.3,0.3,841,22.9,65.2,11.4,0.5,00111
65.0,28.0,2.0,XXX,XX,XX,  Ward No-02 Total,1295,39.0,60.5,0.5,0.0,1151,20.9,72.7,5.8,0.6,00111
65.0,28.0,3.0,XXX,XX,XX,  Ward No-03 Total,886,42.4,56.7,0.6,0.3,894,23.4,62.0,12.3,2.3,00111
65.0,28.0,4.0,XXX,XX,XX,  Ward No-04 Total,731,37.5,61.6,0.7,0.3,736,24.0,65.8,9.2,1.0,00111
65.0,28.0,5.0,XXX,XX,XX,  Ward No-05 Total,776,38.3,60.7,0.6,0.4,787,22.0,67.3,8.9,1.8,00111
65.0,28.0,6.0,XXX,XX,XX,  Ward No-06 Total,677,36.3,62.9,0.6,0.1,698,22.8,66.5,10.0,0.7,00111
65.0,28.0,7.0,XXX,XX,XX,  Ward No-07 Total,712,40.3,59.6,0.0,0.1,735,22.6,64.9,11.3,1.2,00111
65.0,28.0,8.0,XXX,XX,XX,  Ward No-08 Total,869,41.4,58.0,0.6,0.0,928,22.4,65.2,11.7,0.6,00111
65.0,28.0,9.0,XXX,XX,XX,  Ward No-09 Total,879,37.1,61.7,1.1,0.1,946,23.0,65.5,11.0,0.4,00111
65.0,28.0,13.0,XXX,XX,XX,  Babra Hachla Union Total,3906,38.6,60.8,0.5,0.1,3933,24.1,65.6,9.3,0.9,00111
65.0,28.0,14.0,XXX,XX,XX,Boranal Eliasabad Union Total,2248,37.1,62.2,0.5,0.1,2258,20.1,69.5,9.3,1.1,00111
65.0,28.0,15.0,XXX,XX,XX,  Bauisena Union Total,6856,39.7,59.6,0.6,0.1,7275,24.2,66.2,8.9,0.7,00111
65.0,28.0,23.0,XXX,XX,XX,  Hamidpur Union Total,5696,39.5,59.8,0.6,0.1,5775,23.6,65.5,10.3,0.7,00111
65.0,28.0,31.0,XXX,XX,XX,  Chanchari Union Total,5862,40.0,59.5,0.4,0.1,5903,23.5,65.4,9.9,1.2,00111
65.0,28.0,39.0,XXX,XX,XX,  Joynagar Union Total,4957,41.4,58.1,0.4,0.0,5220,23.8,67.2,8.7,0.3,00111
65.0,28.0,47.0,XXX,XX,XX,  Kalabaria Union Total,5625,36.5,62.8,0.7,0.0,6104,23.2,66.8,9.3,0.7,00111
65.0,28.0,63.0,XXX,XX,XX,  Khasial Union Total,5189,40.5,58.8,0.6,0.1,5570,23.6,66.5,9.4,0.5,00111
65.0,28.0,71.0,XXX,XX,XX,Mauli Union Total,5947,37.2,62.0,0.7,0.1,6257,21.5,67.6,10.0,0.9,00111
65.0,28.0,79.0,XXX,XX,XX,  Pahardanga Union Total,4640,43.6,55.8,0.6,0.0,4860,27.3,64.7,7.6,0.4,00111
65.0,28.0,87.0,XXX,XX,XX,Peruli Union Total,10252,37.7,61.2,0.9,0.2,10937,23.2,65.0,10.7,1.1,00111
65.0,28.0,94.0,XXX,XX,XX,  Purulia Union Total,7603,39.2,60.3,0.5,0.1,8040,25.0,64.1,9.6,1.2,00111
65.0,28.0,95.0,XXX,XX,XX,Salamabad Union Total,4533,39.4,59.5,0.9,0.1,4617,24.0,67.5,7.8,0.8,00111
65.0,52.0,XX.0,XXX,XX,XX,Lohagara Upazila Total,81519,37.4,61.8,0.6,0.2,92037,22.7,66.2,10.1,0.9,00111
65.0,52.0,XX.0,XXX,XX,XX,  Lohagara Paurashava,9513,36.8,62.5,0.6,0.1,10547,23.1,67.3,8.8,0.9,00111
65.0,52.0,1.0,XXX,XX,XX,  Ward No-01 Total,962,37.0,62.3,0.7,0.0,1002,20.5,70.3,8.0,1.3,00111
65.0,52.0,2.0,XXX,XX,XX,  Ward No-02 Total,1154,36.2,63.3,0.4,0.0,1248,20.6,68.7,8.9,1.8,00111
65.0,52.0,3.0,XXX,XX,XX,  Ward No-03 Total,954,37.3,62.1,0.6,0.0,1057,26.2,66.2,7.0,0.6,00111
65.0,52.0,4.0,XXX,XX,XX,  Ward No-04 Total,1332,43.5,55.9,0.6,0.1,1579,26.0,64.1,9.4,0.6,00111
65.0,52.0,5.0,XXX,XX,XX,  Ward No-05 Total,996,35.1,63.9,0.9,0.1,1087,21.2,68.9,9.1,0.8,00111
65.0,52.0,6.0,XXX,XX,XX,  Ward No-06 Total,1116,36.9,62.3,0.8,0.0,1201,23.5,68.2,7.8,0.5,00111
65.0,52.0,7.0,XXX,XX,XX,  Ward No-07 Total,1206,34.0,65.8,0.2,0.1,1340,22.7,68.6,8.5,0.2,00111
65.0,52.0,8.0,XXX,XX,XX,  Ward No-08 Total,1091,34.3,64.6,0.7,0.4,1191,21.1,66.2,11.3,1.4,00111
65.0,52.0,9.0,XXX,XX,XX,  Ward No-09 Total,702,34.5,64.4,0.9,0.3,842,25.8,65.3,8.3,0.6,00111
65.0,52.0,15.0,XXX,XX,XX,  Dighalia Union Total,7827,38.7,60.3,0.7,0.3,8951,23.4,65.6,10.0,1.0,00111
65.0,52.0,18.0,XXX,XX,XX,  Itna Union Total,7661,39.2,59.9,0.7,0.2,9057,24.1,65.2,9.9,0.8,00111
65.0,52.0,23.0,XXX,XX,XX,  Joypur Union Total,7022,37.3,61.9,0.6,0.2,8399,22.3,66.3,10.6,0.8,00111
65.0,52.0,31.0,XXX,XX,XX,  Kashipur Union Total,5059,35.2,64.3,0.4,0.1,5532,21.3,68.8,9.3,0.6,00111
65.0,52.0,39.0,XXX,XX,XX,  Kotakul Union Total,4208,39.3,60.1,0.4,0.2,4805,22.3,64.4,12.3,1.0,00111
65.0,52.0,47.0,XXX,XX,XX,  Lahuria Union Total,8750,37.5,61.7,0.7,0.1,9848,23.9,65.1,10.1,0.9,00111
65.0,52.0,55.0,XXX,XX,XX,  Lakshmipasha Union Total,3272,35.9,62.9,0.9,0.3,3609,20.7,66.9,11.3,1.1,00111
65.0,52.0,63.0,XXX,XX,XX,  Lohagara Union Total,2738,34.9,64.2,0.7,0.2,3030,21.1,65.9,11.6,1.4,00111
65.0,52.0,71.0,XXX,XX,XX,  Mallikpur Union Total,5488,38.4,60.9,0.5,0.2,6246,22.0,65.7,11.1,1.1,00111
65.0,52.0,79.0,XXX,XX,XX,  Naldi Union Total,7825,35.3,63.8,0.5,0.4,7955,21.6,67.7,9.5,1.1,00111
65.0,52.0,87.0,XXX,XX,XX,  Noagram Union Total,6030,37.9,61.6,0.4,0.1,6775,23.4,66.6,9.3,0.7,00111
65.0,52.0,94.0,XXX,XX,XX,  Shalnagar Union Total,6126,38.4,60.4,0.9,0.3,7283,22.7,65.9,10.4,1.0,00111
65.0,76.0,XX.0,XXX,XX,XX,Narail Sadar Upazila Total,105653,35.3,63.8,0.7,0.2,110086,21.4,67.1,10.4,1.1,00111
65.0,76.0,XX.0,XXX,XX,XX,  Narail Paurashava,17247,37.6,61.4,0.7,0.2,17136,24.1,65.9,8.9,1.0,00111
65.0,76.0,1.0,XXX,XX,XX,  Ward No-01 Total,1143,36.7,62.1,0.7,0.5,1212,23.1,66.4,8.8,1.7,00111
65.0,76.0,2.0,XXX,XX,XX,  Ward No-02 Total,1261,40.5,58.1,1.0,0.4,1335,23.6,64.1,10.3,1.9,00111
65.0,76.0,3.0,XXX,XX,XX,  Ward No-03 Total,2623,37.0,62.1,0.6,0.3,2448,27.6,64.8,7.0,0.6,00111
65.0,76.0,4.0,XXX,XX,XX,  Ward No-04 Total,2539,38.2,61.1,0.6,0.1,2607,24.6,66.6,7.5,1.3,00111
65.0,76.0,5.0,XXX,XX,XX,  Ward No-05 Total,2891,35.1,63.6,1.1,0.1,2832,23.1,67.6,8.7,0.6,00111
65.0,76.0,6.0,XXX,XX,XX,  Ward No-06 Total,2545,41.7,57.4,0.8,0.1,2442,27.5,62.5,9.1,0.9,00111
65.0,76.0,7.0,XXX,XX,XX,  Ward No-07 Total,2032,37.5,61.9,0.5,0.0,2008,22.0,67.5,9.9,0.6,00111
65.0,76.0,8.0,XXX,XX,XX,  Ward No-08 Total,998,36.3,62.2,1.0,0.5,1010,20.6,64.9,13.1,1.5,00111
65.0,76.0,9.0,XXX,XX,XX,  Ward No-09 Total,1215,34.1,65.2,0.4,0.3,1242,20.0,69.9,9.3,0.8,00111
65.0,76.0,11.0,XXX,XX,XX,  Auria Union Total,9127,36.7,62.7,0.4,0.1,9549,22.1,67.6,9.6,0.7,00111
65.0,76.0,13.0,XXX,XX,XX,  Banshgram Union Total,6664,35.4,63.7,0.8,0.2,7260,22.1,65.3,11.5,1.1,00111
65.0,76.0,20.0,XXX,XX,XX,  Bhadrabila Union Total,6627,34.8,63.8,1.0,0.3,7147,20.4,66.4,11.6,1.6,00111
65.0,76.0,27.0,XXX,XX,XX,  Bichhali Union Total,7598,34.7,64.5,0.7,0.1,7848,21.7,68.1,9.2,1.0,00111
65.0,76.0,33.0,XXX,XX,XX,  Chandibarpur Union Total,6415,35.2,63.9,0.7,0.2,6988,20.2,69.0,9.5,1.2,00111
65.0,76.0,40.0,XXX,XX,XX,  Habakhali Union Total,6604,35.8,63.6,0.4,0.2,7062,21.0,66.7,10.7,1.6,00111
65.0,76.0,47.0,XXX,XX,XX,  Kalora Union Total,7877,34.2,64.8,0.7,0.3,7922,20.1,68.4,10.6,0.8,00111
65.0,76.0,54.0,XXX,XX,XX,  Maij Para Union Total,8467,35.2,63.8,0.8,0.2,8923,21.5,67.5,10.0,1.0,00111
65.0,76.0,61.0,XXX,XX,XX,Mulia Union Total,3702,33.7,65.3,1.0,0.1,3773,19.5,66.1,13.7,0.7,00111
65.0,76.0,74.0,XXX,XX,XX,  Sahabad Union Total,4927,34.1,65.4,0.5,0.1,5439,21.4,66.0,11.2,1.3,00111
65.0,76.0,81.0,XXX,XX,XX,  Shaikhati Union Total,8226,33.7,65.1,1.0,0.1,8155,19.9,69.2,10.1,0.7,00111
65.0,76.0,88.0,XXX,XX,XX,  Singasolpur Union Total,5700,34.0,64.9,0.8,0.3,6109,20.2,66.7,11.9,1.2,00111
65.0,76.0,94.0,XXX,XX,XX,  Tularampur Union Total,6472,34.9,64.3,0.7,0.1,6775,20.9,66.0,11.7,1.4,00111
44.0,XX.0,XX.0,XXX,XX,XX,Jhenaidah Zila Total,706607,34.0,65.3,0.5,0.1,709765,20.8,70.2,8.1,0.9,00111
44.0,14.0,XX.0,XXX,XX,XX,Harinakundu Upazila Total,79112,31.8,67.5,0.5,0.1,78840,19.3,71.8,8.1,0.8,00111
44.0,14.0,XX.0,XXX,XX,XX,  Harinakundu Paurashava,8798,31.8,67.4,0.6,0.2,8784,19.9,71.0,7.9,1.3,00111
44.0,14.0,1.0,XXX,XX,XX,  Ward No-01 Total,1101,30.1,69.2,0.5,0.2,1098,16.5,73.0,9.5,1.1,00111
44.0,14.0,2.0,XXX,XX,XX,  Ward No-02 Total,465,33.1,66.0,0.0,0.9,474,19.4,69.2,9.5,1.9,00111
44.0,14.0,3.0,XXX,XX,XX,  Ward No-03 Total,890,36.2,62.5,1.1,0.2,816,20.7,69.4,8.1,1.8,00111
44.0,14.0,4.0,XXX,XX,XX,  Ward No-04 Total,885,32.3,66.3,0.9,0.5,865,18.4,68.1,11.7,1.8,00111
44.0,14.0,5.0,XXX,XX,XX,  Ward No-05 Total,915,31.5,68.1,0.0,0.4,928,21.7,69.3,8.3,0.8,00111
44.0,14.0,6.0,XXX,XX,XX,  Ward No-06 Total,1341,32.0,67.2,0.8,0.0,1337,21.5,72.3,5.5,0.7,00111
44.0,14.0,7.0,XXX,XX,XX,  Ward No-07 Total,1126,33.4,66.1,0.4,0.1,1158,23.2,67.4,8.2,1.1,00111
44.0,14.0,8.0,XXX,XX,XX,  Ward No-08 Total,1011,29.3,69.9,0.7,0.1,1001,20.0,73.9,4.1,2.0,00111
44.0,14.0,9.0,XXX,XX,XX,  Ward No-09 Total,1064,29.8,69.5,0.5,0.2,1107,16.8,74.2,8.1,0.9,00111
44.0,14.0,10.0,XXX,XX,XX,  Bhayna Union Total,9837,33.3,65.9,0.6,0.2,9552,20.0,71.6,7.8,0.6,00111
44.0,14.0,21.0,XXX,XX,XX,  Chandpur Union Total,11177,31.7,68.0,0.3,0.1,10938,19.4,72.1,8.0,0.5,00111
44.0,14.0,31.0,XXX,XX,XX,Daulatpur Union Total,9348,30.6,68.8,0.5,0.2,9609,18.1,72.1,8.9,1.0,00111
44.0,14.0,42.0,XXX,XX,XX,  Phalsi Union Total,4971,32.3,66.8,0.6,0.2,4903,19.7,71.6,7.8,0.9,00111
44.0,14.0,52.0,XXX,XX,XX,  Joradaha Union Total,5639,32.0,67.2,0.7,0.1,5772,18.6,72.6,8.3,0.5,00111
44.0,14.0,63.0,XXX,XX,XX,  Kapashati Union Total,9820,31.8,67.4,0.7,0.2,9789,19.9,71.1,8.0,1.0,00111
44.0,14.0,73.0,XXX,XX,XX,  Raghunathpur Union Total,9946,31.0,68.6,0.3,0.1,10066,18.7,72.9,7.9,0.5,00111
44.0,14.0,84.0,XXX,XX,XX,  Taherhuda Union Total,9576,32.1,67.1,0.6,0.1,9427,19.3,71.3,8.5,0.8,00111
44.0,19.0,XX.0,XXX,XX,XX,Jhenaidah Sadar Upazila Total,182867,34.7,64.7,0.5,0.1,183740,21.1,70.2,7.8,0.9,00111
44.0,19.0,XX.0,XXX,XX,XX,  Jhenaidah Paurashava,45375,39.9,59.5,0.5,0.1,43646,25.1,67.0,7.0,0.9,00111
44.0,19.0,1.0,XXX,XX,XX,  Ward No-01 Total,5089,37.3,61.9,0.7,0.1,4954,22.3,68.9,8.0,0.8,00111
44.0,19.0,2.0,XXX,XX,XX,  Ward No-02 Total,4526,39.7,59.9,0.3,0.1,4519,25.6,66.8,7.1,0.6,00111
44.0,19.0,3.0,XXX,XX,XX,  Ward No-03 Total,3479,36.7,62.5,0.5,0.3,3449,22.4,69.2,6.8,1.7,00111
44.0,19.0,4.0,XXX,XX,XX,  Ward No-04 Total,6209,38.9,60.6,0.4,0.0,6214,25.7,68.2,5.5,0.6,00111
44.0,19.0,5.0,XXX,XX,XX,  Ward No-05 Total,6495,46.9,52.5,0.4,0.2,6139,29.7,62.1,7.0,1.2,00111
44.0,19.0,6.0,XXX,XX,XX,  Ward No-06 Total,4324,42.3,57.0,0.6,0.0,4196,27.6,63.8,7.9,0.7,00111
44.0,19.0,7.0,XXX,XX,XX,  Ward No-07 Total,5362,34.4,65.1,0.4,0.1,4774,22.7,68.9,7.5,0.8,00111
44.0,19.0,8.0,XXX,XX,XX,  Ward No-08 Total,5180,39.5,59.7,0.6,0.2,5116,24.8,67.8,6.6,0.8,00111
44.0,19.0,9.0,XXX,XX,XX,  Ward No-09 Total,4711,41.5,57.8,0.7,0.1,4285,23.7,68.2,7.0,1.1,00111
44.0,19.0,11.0,XXX,XX,XX,  Dogachhi Union Total,5261,33.8,65.4,0.6,0.2,5338,20.7,70.4,7.7,1.2,00111
44.0,19.0,13.0,XXX,XX,XX,  Fursandi Union Total,6793,31.5,68.0,0.4,0.1,7208,19.7,70.9,8.9,0.6,00111
44.0,19.0,15.0,XXX,XX,XX,  Ganna Union Total,11555,34.1,65.4,0.4,0.1,11639,20.8,70.8,7.7,0.7,00111
44.0,19.0,21.0,XXX,XX,XX,  Ghorshal Union Total,7078,31.6,67.8,0.4,0.2,7331,19.8,70.6,8.6,0.9,00111
44.0,19.0,26.0,XXX,XX,XX,  Halidhani Union Total,7365,33.5,65.4,1.0,0.1,7674,20.4,70.4,8.3,0.8,00111
44.0,19.0,31.0,XXX,XX,XX,  Harishankarpur Union Total,7747,33.1,66.4,0.5,0.0,7907,19.6,72.1,7.8,0.5,00111
44.0,19.0,42.0,XXX,XX,XX,  Kalicharanpur Union Total,6214,32.7,66.8,0.4,0.1,6187,20.7,71.0,7.6,0.6,00111
44.0,19.0,47.0,XXX,XX,XX,  Kumrabaria Union Total,8111,31.3,68.3,0.3,0.1,8049,19.1,71.6,8.3,1.0,00111
44.0,19.0,52.0,XXX,XX,XX,  Madhuhati Union Total,10431,31.8,67.4,0.7,0.1,10717,18.1,71.8,9.2,1.0,00111
44.0,19.0,58.0,XXX,XX,XX,  Moharajpur Union Total,10515,33.6,65.8,0.5,0.1,10701,20.2,69.7,8.6,1.5,00111
44.0,19.0,63.0,XXX,XX,XX,  Naldanga Union Total,9405,32.1,67.3,0.4,0.2,9648,19.2,71.7,8.0,1.1,00111
44.0,19.0,68.0,XXX,XX,XX,  Padmakar Union Total,7181,34.5,65.0,0.4,0.1,7265,21.0,70.8,7.5,0.7,00111
44.0,19.0,73.0,XXX,XX,XX,Paglakanai Union Total,7162,33.1,66.3,0.4,0.2,7204,20.0,70.3,8.7,1.0,00111
44.0,19.0,79.0,XXX,XX,XX,  Porahati Union Total,10620,34.3,64.9,0.6,0.2,10395,21.0,70.8,7.7,0.6,00111
44.0,19.0,84.0,XXX,XX,XX,  Saganna Union Total,8171,33.2,66.3,0.4,0.1,8631,19.8,72.1,7.1,1.0,00111
44.0,19.0,89.0,XXX,XX,XX,  Sadhuhati Union Total,8679,31.8,67.7,0.4,0.1,8897,18.6,73.4,7.4,0.7,00111
44.0,19.0,94.0,XXX,XX,XX,  Surat Union Total,5204,33.4,65.8,0.6,0.2,5303,20.0,71.4,7.9,0.8,00111
44.0,33.0,XX.0,XXX,XX,XX,Kaliganj Upazila Total,112820,33.6,65.9,0.4,0.1,113266,20.4,71.2,7.5,0.9,00111
44.0,33.0,XX.0,XXX,XX,XX,  Kaliganj Paurashava,18726,35.4,64.1,0.4,0.2,18264,22.5,69.3,7.4,0.9,00111
44.0,33.0,1.0,XXX,XX,XX,  Ward No-01 Total,1975,33.7,65.8,0.3,0.3,1889,21.9,69.5,7.6,1.0,00111
44.0,33.0,2.0,XXX,XX,XX,  Ward No-02 Total,2257,32.6,66.7,0.6,0.2,2215,21.5,68.9,9.0,0.6,00111
44.0,33.0,3.0,XXX,XX,XX,  Ward No-03 Total,2632,38.0,61.5,0.4,0.1,2484,23.2,67.8,7.9,1.1,00111
44.0,33.0,4.0,XXX,XX,XX,  Ward No-04 Total,1244,33.8,65.7,0.2,0.3,1300,21.8,69.2,7.8,1.1,00111
44.0,33.0,5.0,XXX,XX,XX,  Ward No-05 Total,3342,36.0,63.6,0.3,0.2,3384,25.0,68.1,6.2,0.7,00111
44.0,33.0,6.0,XXX,XX,XX,  Ward No-06 Total,1189,39.9,59.4,0.5,0.3,1077,22.7,66.7,9.4,1.2,00111
44.0,33.0,7.0,XXX,XX,XX,  Ward No-07 Total,2516,37.3,62.3,0.4,0.0,2427,22.3,70.1,6.9,0.7,00111
44.0,33.0,8.0,XXX,XX,XX,  Ward No-08 Total,1482,33.9,65.7,0.1,0.2,1474,20.0,71.8,7.6,0.5,00111
44.0,33.0,9.0,XXX,XX,XX,  Ward No-09 Total,2089,32.7,66.6,0.5,0.2,2014,21.1,71.6,6.3,1.0,00111
44.0,33.0,10.0,XXX,XX,XX,  Bara Bazar Union Total,13020,34.6,64.8,0.5,0.1,13036,20.5,70.8,8.1,0.6,00111
44.0,33.0,20.0,XXX,XX,XX,  Jamal Union Total,6976,31.1,68.0,0.7,0.1,6971,18.1,72.3,8.6,0.9,00111
44.0,33.0,33.0,XXX,XX,XX,  Sundarpur Durgapur Union Total,7127,31.3,68.0,0.5,0.2,7296,19.1,71.3,8.3,1.3,00111
44.0,33.0,40.0,XXX,XX,XX,  Kashtabhanga Union Total,8145,35.7,63.9,0.3,0.1,8064,21.1,70.6,7.5,0.8,00111
44.0,33.0,47.0,XXX,XX,XX,  Kola Union Total,8834,32.5,67.0,0.4,0.1,9199,19.4,72.2,7.6,0.8,00111
44.0,33.0,54.0,XXX,XX,XX,  Maliat Union Total,6841,34.3,65.2,0.4,0.1,7134,19.9,69.8,9.0,1.4,00111
44.0,33.0,61.0,XXX,XX,XX,  Niamatpur Union Total,8582,31.5,68.0,0.4,0.1,8615,19.2,73.7,6.2,0.8,00111
44.0,33.0,74.0,XXX,XX,XX,  Roygram Union Total,10085,34.7,64.9,0.3,0.1,9952,19.8,71.3,7.9,1.0,00111
44.0,33.0,81.0,XXX,XX,XX,  Rakhalgachhi Union Total,9011,32.5,67.1,0.4,0.1,9239,21.4,71.9,6.0,0.6,00111
44.0,33.0,88.0,XXX,XX,XX,  Simla Rokonpur Union Total,5911,32.8,66.0,0.7,0.5,5999,20.5,69.1,8.4,2.0,00111
44.0,33.0,94.0,XXX,XX,XX,  Trilochanpur Union Total,9562,33.2,66.5,0.3,0.1,9497,20.3,73.2,5.8,0.7,00111
44.0,42.0,XX.0,XXX,XX,XX,Kotchandpur Upazila Total,56446,33.0,66.3,0.6,0.2,56879,20.2,70.4,8.2,1.2,00111
44.0,42.0,XX.0,XXX,XX,XX,  Kotchandpur Paurashava,13333,34.4,64.6,0.7,0.2,13579,22.0,67.3,9.5,1.3,00111
44.0,42.0,1.0,XXX,XX,XX,  Ward No-01 Total,1338,33.8,65.4,0.7,0.1,1331,18.6,71.1,9.5,0.8,00111
44.0,42.0,2.0,XXX,XX,XX,  Ward No-02 Total,2188,35.2,63.9,0.5,0.3,2241,22.6,66.8,9.3,1.3,00111
44.0,42.0,3.0,XXX,XX,XX,  Ward No-03 Total,1498,32.6,66.6,0.7,0.1,1562,28.2,63.1,8.2,0.5,00111
44.0,42.0,4.0,XXX,XX,XX,  Ward No-04 Total,1582,34.6,64.4,0.7,0.3,1629,22.2,66.4,10.5,0.9,00111
44.0,42.0,5.0,XXX,XX,XX,  Ward No-05 Total,1548,37.3,61.6,1.0,0.1,1491,20.0,66.7,11.1,2.1,00111
44.0,42.0,6.0,XXX,XX,XX,  Ward No-06 Total,1050,36.1,63.2,0.5,0.2,1047,21.5,68.9,8.1,1.5,00111
44.0,42.0,7.0,XXX,XX,XX,  Ward No-07 Total,1664,34.1,64.4,1.1,0.4,1725,21.2,66.1,10.9,1.8,00111
44.0,42.0,8.0,XXX,XX,XX,  Ward No-08 Total,1403,33.4,65.6,0.6,0.3,1453,20.7,69.1,8.8,1.4,00111
44.0,42.0,9.0,XXX,XX,XX,  Ward No-09 Total,1062,31.8,67.0,0.7,0.5,1100,21.5,69.8,7.7,1.0,00111
44.0,42.0,13.0,XXX,XX,XX,  Baluhar Union Total,8327,33.8,65.4,0.5,0.3,8242,20.7,70.5,7.4,1.4,00111
44.0,42.0,27.0,XXX,XX,XX,  Dora Union Total,8243,29.8,69.2,0.8,0.1,8584,18.2,70.8,9.7,1.2,00111
44.0,42.0,40.0,XXX,XX,XX,  Elangi Union Total,7664,33.2,66.3,0.4,0.1,7579,19.2,71.6,8.1,1.1,00111
