ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,All ages,Percentage of population in the age group 0-4,Percentage of population in the age group 5-9,Percentage of population in the age group 10-14,Percentage of population in the age group 15-19,Percentage of population in the age group 20-24,Percentage of population in the age group 25-29,Percentage of population in the age group 30-49,Percentage of population in the age group 50-59,Percentage of population in the age group 60-64,Percentage of population in the age group 65+,check_var
15,86.0,28.0,XXX,XX,XX,Bariadyala Union Total,28381,9.1,11.5,12.0,11.6,9.4,8.3,23.1,6.6,3.3,5.2,00111
15,86.0,38.0,XXX,XX,XX,Bhatiari Union Total,55434,9.1,10.2,10.7,11.1,12.4,11.5,25.0,5.0,2.0,2.8,00111
15,86.0,47.0,XXX,XX,XX,Kumira Union Total,38896,9.4,10.4,11.5,11.2,11.7,10.4,23.4,5.8,2.3,3.9,00111
15,86.0,57.0,XXX,XX,XX,Muradpur Union Total,29602,10.1,11.2,12.0,11.4,10.3,9.1,22.2,5.7,2.9,5.2,00111
15,86.0,66.0,XXX,XX,XX,Salimpur Union Total,54797,9.7,11.3,11.0,10.8,11.3,11.1,24.1,5.4,2.1,3.1,00111
15,86.0,85.0,XXX,XX,XX,Sonaichhari Union Total,49346,8.8,9.8,10.7,11.2,12.9,11.4,24.8,5.4,2.0,3.1,00111
15,86.0,95.0,XXX,XX,XX,Saidpur Union Total,30655,9.5,11.5,12.1,10.8,10.0,8.4,22.4,6.7,3.1,5.5,00111
15,86.0,98.0,XXX,XX,XX,Bhatiari Cantonment Area Total,1592,7.6,7.5,6.4,28.5,9.0,11.2,28.0,1.3,0.1,0.4,00111
84,XX.0,XX.0,XXX,XX,XX,Rangamati Zila Total,595979,10.5,13.3,11.9,8.7,9.1,9.7,24.4,6.1,2.3,3.9,00111
84,7.0,XX.0,XXX,XX,XX,Baghaichhari Upazila Total,96899,10.9,14.0,12.3,8.2,8.5,9.5,23.6,6.2,2.4,4.4,00111
84,7.0,1.0,XXX,XX,XX,Ward No-01 Total,1399,8.9,12.7,11.6,9.4,9.3,11.0,24.2,5.1,3.1,4.9,00111
84,7.0,2.0,XXX,XX,XX,Ward No-02 Total,2311,8.7,13.7,14.8,10.0,7.9,10.3,22.4,4.8,3.0,4.3,00111
84,7.0,3.0,XXX,XX,XX,Ward No-03 Total,1194,8.1,9.7,10.3,8.0,9.6,13.5,28.5,6.2,2.4,3.7,00111
84,7.0,4.0,XXX,XX,XX,Ward No-04 Total,1641,10.9,11.6,12.4,10.1,11.1,10.5,23.2,5.2,1.8,3.2,00111
84,7.0,5.0,XXX,XX,XX,Ward No-05 Total,1583,8.3,12.1,13.3,9.4,8.9,9.5,27.2,6.4,2.2,2.7,00111
84,7.0,6.0,XXX,XX,XX,Ward No-06 Total,2109,8.7,13.7,13.5,9.8,8.6,9.2,23.4,4.8,3.7,4.6,00111
84,7.0,7.0,XXX,XX,XX,Ward No-07 Total,1088,11.9,12.1,13.1,9.9,11.2,9.5,20.1,5.9,2.4,3.9,00111
84,7.0,8.0,XXX,XX,XX,Ward No-08 Total,838,7.8,5.7,10.6,7.8,8.5,10.4,30.1,8.0,4.8,6.4,00111
84,7.0,9.0,XXX,XX,XX,Ward No-09 Total,1644,7.8,13.3,15.0,9.7,7.3,9.4,24.2,6.4,2.3,4.6,00111
84,7.0,10.0,XXX,XX,XX,Amtali Union Total,4811,14.1,17.5,13.3,6.9,8.6,9.4,18.7,4.9,2.1,4.6,00111
84,7.0,11.0,XXX,XX,XX,Baghai Chhari Union Total,10318,10.2,12.7,11.9,8.0,9.2,9.3,25.3,6.6,2.5,4.3,00111
84,7.0,23.0,XXX,XX,XX,Bangaltali Union Total,10907,10.0,13.7,12.4,8.1,7.9,9.6,23.8,6.7,2.8,4.8,00111
84,7.0,35.0,XXX,XX,XX,Sarboatali Union Total,10195,9.2,13.6,12.8,8.2,7.8,9.6,24.9,6.8,2.5,4.6,00111
84,7.0,47.0,XXX,XX,XX,Kedarmara Union Total,9813,8.7,11.9,13.3,8.0,7.5,9.0,26.6,7.6,2.6,4.8,00111
84,7.0,59.0,XXX,XX,XX,Marishya Union Total,4774,8.8,12.0,12.2,8.8,7.5,9.2,26.5,7.1,2.3,5.6,00111
84,7.0,71.0,XXX,XX,XX,Rupakari Union Total,4706,8.6,12.9,11.8,7.9,7.6,8.1,27.2,7.3,2.3,6.2,00111
84,7.0,83.0,XXX,XX,XX,Sajek Union Total,27568,14.3,16.4,11.5,7.8,9.1,9.5,20.7,5.1,1.9,3.7,00111
84,21.0,XX.0,XXX,XX,XX,Barkal Upazila Total,47523,11.2,14.3,11.5,7.7,8.9,10.0,24.1,6.1,2.1,4.0,00111
84,21.0,15.0,XXX,XX,XX,Aima Chhara Union Total,8160,13.4,15.5,10.6,6.6,9.6,10.8,22.1,5.4,1.8,4.2,00111
84,21.0,31.0,XXX,XX,XX,Bara Harina Union Total,4939,13.7,15.3,10.2,6.5,8.2,9.9,23.1,6.4,2.3,4.3,00111
84,21.0,47.0,XXX,XX,XX,Barkal Union Total,6542,9.1,12.7,12.9,8.8,9.4,10.3,24.7,6.0,2.2,3.9,00111
84,21.0,63.0,XXX,XX,XX,Bhushan Chhara Union Total,16154,11.0,14.9,12.2,8.0,9.0,9.2,24.2,5.9,2.1,3.7,00111
84,21.0,79.0,XXX,XX,XX,Shublong Union Total,11728,10.2,13.1,11.1,7.8,8.5,10.4,25.4,7.0,2.3,4.2,00111
84,25.0,XX.0,XXX,XX,XX,Kawkhali Upazila Total,59578,11.3,13.0,11.8,8.7,9.4,9.5,24.3,6.1,2.2,3.6,00111
84,25.0,19.0,XXX,XX,XX,Betbunia Union Total,17068,10.8,12.2,12.0,9.5,10.1,10.0,24.1,6.0,2.0,3.1,00111
84,25.0,38.0,XXX,XX,XX,Fatik Chhari Union Total,5441,13.3,15.1,10.6,7.7,9.6,9.7,23.1,5.1,1.7,4.1,00111
84,25.0,57.0,XXX,XX,XX,Ghagra Union Total,22787,10.7,12.7,11.7,8.3,9.1,9.6,25.4,6.5,2.2,3.8,00111
84,25.0,76.0,XXX,XX,XX,Kalampati Union Total,14282,12.1,13.8,12.2,9.0,8.9,8.8,23.1,6.0,2.5,3.5,00111
84,29.0,XX.0,XXX,XX,XX,Belai Chhari Upazila Total,28525,11.7,14.9,10.8,8.1,9.2,9.8,23.3,6.2,2.3,3.6,00111
84,29.0,23.0,XXX,XX,XX,Belai Chhari Union Total,8573,9.3,14.5,11.5,8.6,10.0,10.5,24.0,5.8,2.2,3.6,00111
84,29.0,47.0,XXX,XX,XX,Farua Union Total,14175,13.3,15.6,10.6,7.9,9.1,9.4,22.0,6.3,2.1,3.7,00111
84,29.0,71.0,XXX,XX,XX,Kangara Chhari Union Total,5777,11.6,14.0,10.5,7.7,8.5,10.0,25.1,6.4,2.8,3.5,00111
84,36.0,XX.0,XXX,XX,XX,Kaptai  Upazila Total,59693,9.2,11.6,11.3,10.3,9.5,9.1,26.3,6.8,2.4,3.4,00111
84,36.0,19.0,XXX,XX,XX,Chandraghona Union Total,12167,7.3,9.7,12.9,13.1,9.9,7.8,26.8,8.0,2.0,2.5,00111
84,36.0,38.0,XXX,XX,XX,Chitmaram Union Total,5133,10.6,12.4,9.1,8.8,7.9,10.4,26.7,6.8,2.9,4.4,00111
84,36.0,57.0,XXX,XX,XX,Kaptai Union Total,16638,8.9,12.1,11.8,11.4,11.1,9.1,25.4,5.7,1.9,2.6,00111
84,36.0,76.0,XXX,XX,XX,Raikhali Union Total,16585,10.5,12.1,11.0,7.8,8.2,9.0,26.7,7.4,2.9,4.4,00111
84,36.0,86.0,XXX,XX,XX,Wagga Union Total,9170,9.5,12.1,10.0,10.0,9.1,10.2,26.5,6.3,2.5,3.8,00111
84,47.0,XX.0,XXX,XX,XX,Jurai Chhari Upazila Total,27786,10.5,14.1,10.9,7.9,9.1,10.7,24.8,5.9,2.2,4.0,00111
84,47.0,19.0,XXX,XX,XX,Banjugi Chhara Union Total,5705,9.3,10.3,9.1,9.1,10.6,11.5,27.0,5.7,2.3,5.0,00111
84,47.0,38.0,XXX,XX,XX,Dumdumya Union Total,7245,14.2,18.1,10.9,7.1,8.2,10.8,20.5,4.9,2.1,3.2,00111
84,47.0,57.0,XXX,XX,XX,Jurai Chhari Union Total,8934,8.9,12.6,11.6,7.8,9.3,9.9,26.1,7.0,2.3,4.5,00111
84,47.0,76.0,XXX,XX,XX,Maidang Union Total,5902,9.5,15.1,11.5,7.9,8.4,10.9,26.0,5.5,1.8,3.3,00111
84,58.0,XX.0,XXX,XX,XX,Langadu  Upazila Total,81548,12.6,16.0,13.0,7.6,8.6,9.0,21.2,5.4,2.3,4.3,00111
84,58.0,13.0,XXX,XX,XX,Atarak Chara Union Total,11526,12.4,16.1,12.1,6.5,8.0,9.4,23.1,5.9,2.4,4.2,00111
84,58.0,27.0,XXX,XX,XX,Bhasanya Adam Union Total,7830,13.3,16.6,13.2,7.7,9.0,9.1,19.8,5.1,2.1,4.1,00111
84,58.0,40.0,XXX,XX,XX,Bagachatar Union Total,13201,13.6,16.5,12.8,8.1,8.1,8.7,19.8,5.4,2.4,4.6,00111
84,58.0,54.0,XXX,XX,XX,Gulshakhali Union Total,9540,12.6,17.5,12.8,6.2,7.7,8.8,21.3,5.4,2.6,5.0,00111
84,58.0,60.0,XXX,XX,XX,Kalapakurjya Union Total,7630,14.3,18.5,13.3,7.3,8.6,8.2,17.9,4.6,2.1,5.1,00111
84,58.0,67.0,XXX,XX,XX,Langadu Union Total,15088,11.4,13.6,11.8,7.6,8.5,9.6,24.7,6.3,2.4,4.2,00111
84,58.0,81.0,XXX,XX,XX,Mayanimukh Union Total,16733,11.7,15.1,14.6,9.2,9.7,8.8,20.1,4.8,2.3,3.7,00111
84,75.0,XX.0,XXX,XX,XX,Naniarchar  Upazila Total,43616,10.5,13.2,11.2,8.1,8.5,9.7,25.1,6.7,2.5,4.6,00111
84,75.0,19.0,XXX,XX,XX,Burighat Union Total,12188,10.6,14.3,11.5,7.3,8.1,9.4,25.5,6.6,2.3,4.4,00111
84,75.0,38.0,XXX,XX,XX,Ghila Chhari Union Total,8607,10.5,13.5,11.1,7.8,8.4,9.7,25.2,6.7,2.5,4.6,00111
84,75.0,57.0,XXX,XX,XX,Naniarchar Union Total,12180,9.6,12.1,11.4,9.3,8.8,9.7,25.6,6.7,2.6,4.4,00111
84,75.0,76.0,XXX,XX,XX,Sabekhyong Union Total,10641,11.2,13.1,10.5,7.9,8.6,10.1,24.1,6.8,2.7,4.9,00111
84,78.0,XX.0,XXX,XX,XX,Rajasthali  Upazila Total,26083,10.1,12.7,12.6,8.3,8.1,9.1,25.4,7.0,2.8,3.9,00111
84,78.0,23.0,XXX,XX,XX,Bangalhalia Union Total,9619,8.8,13.2,15.0,8.5,8.4,8.4,24.5,6.7,2.8,3.7,00111
84,78.0,46.0,XXX,XX,XX,Ghila Chhari Union Total,8308,12.6,14.5,11.5,8.5,8.1,9.0,23.7,6.0,2.3,3.8,00111
84,78.0,71.0,XXX,XX,XX,Gainda Union Total,8156,8.9,10.4,11.1,7.9,7.6,9.9,28.4,8.3,3.2,4.3,00111
84,87.0,XX.0,XXX,XX,XX,Rangamati Sadar Upazila Total,124728,8.4,11.2,11.8,10.2,10.0,10.6,26.3,5.9,2.1,3.4,00111
84,87.0,1.0,XXX,XX,XX,Ward No-01 Total,8222,10.1,12.2,10.8,9.8,10.1,11.7,25.2,4.9,2.1,3.0,00111
84,87.0,2.0,XXX,XX,XX,Ward No-02 Total,9258,9.6,12.4,11.3,10.5,10.7,11.1,25.4,4.8,1.7,2.5,00111
84,87.0,3.0,XXX,XX,XX,Ward No-03 Total,6357,8.1,8.8,11.8,9.2,9.4,11.3,27.7,7.0,2.5,4.2,00111
84,87.0,4.0,XXX,XX,XX,Ward No-04 Total,8420,9.1,11.1,12.0,9.9,10.5,10.3,26.6,5.6,2.1,2.9,00111
84,87.0,5.0,XXX,XX,XX,Ward No-05 Total,6036,8.4,10.8,11.5,9.1,9.8,10.6,26.1,6.7,2.9,4.1,00111
84,87.0,6.0,XXX,XX,XX,Ward No-06 Total,9186,7.4,10.3,17.0,11.0,8.9,9.8,24.8,5.9,1.9,3.2,00111
84,87.0,7.0,XXX,XX,XX,Ward No-07 Total,10675,8.7,9.9,11.0,10.5,11.7,11.2,27.2,5.6,1.5,2.7,00111
84,87.0,8.0,XXX,XX,XX,Ward No-08 Total,14988,6.8,8.5,11.2,12.8,10.1,10.0,27.6,7.0,2.1,3.9,00111
84,87.0,9.0,XXX,XX,XX,Ward No-09 Total,10858,7.5,10.2,11.3,12.8,11.3,10.8,26.1,5.6,1.9,2.6,00111
84,87.0,13.0,XXX,XX,XX,Banduk Bhanga Union Total,8322,8.1,11.7,10.3,9.0,8.6,10.2,26.5,7.0,2.7,5.8,00111
84,87.0,27.0,XXX,XX,XX,Balukhali Union Total,8241,8.9,14.0,11.8,8.8,9.1,10.8,24.6,6.6,2.4,3.0,00111
84,87.0,40.0,XXX,XX,XX,Jibtali Union Total,4466,9.5,12.6,11.6,11.2,10.2,10.9,25.8,3.9,1.6,2.6,00111
84,87.0,54.0,XXX,XX,XX,Kutuk Chhari Union Total,6319,9.0,12.2,11.1,7.9,9.7,9.4,27.5,6.1,2.3,4.7,00111
84,87.0,67.0,XXX,XX,XX,Magban Union Total,7201,9.5,15.4,12.1,8.6,7.5,10.4,25.8,5.9,2.0,2.9,00111
84,87.0,81.0,XXX,XX,XX,Sapchhari Union Total,6179,7.8,11.7,12.2,7.5,10.9,11.6,26.3,5.8,2.3,3.9,00111
30,XX.0,XX.0,XXX,XX,XX,Feni Zila Total,1437371,10.6,12.4,12.7,11.1,9.5,8.6,20.8,6.0,3.0,5.4,00111
30,14.0,XX.0,XXX,XX,XX,Chhagalnaiya Upazila Total,187156,10.5,11.9,12.2,11.2,9.6,8.5,20.7,6.3,3.2,5.9,00111
30,14.0,1.0,XXX,XX,XX,Ward No-01 Total,1452,11.9,11.0,11.7,10.0,10.3,9.4,18.8,6.5,3.5,6.9,00111
30,14.0,2.0,XXX,XX,XX,Ward No-02 Total,2989,11.6,10.6,11.3,9.9,8.7,9.0,22.0,6.6,3.6,6.8,00111
30,14.0,3.0,XXX,XX,XX,Ward No-03 Total,3688,10.0,12.5,11.9,11.0,9.9,9.0,18.8,6.9,3.8,6.3,00111
30,14.0,4.0,XXX,XX,XX,Ward No-04 Total,3247,10.5,11.5,10.7,10.0,9.5,9.9,23.1,6.2,2.7,5.8,00111
30,14.0,5.0,XXX,XX,XX,Ward No-05 Total,11006,11.2,12.4,13.0,10.6,9.4,8.9,22.6,5.6,2.6,3.8,00111
30,14.0,6.0,XXX,XX,XX,Ward No-06 Total,6638,9.3,12.6,12.3,12.1,9.0,9.2,22.2,5.4,2.9,4.9,00111
30,14.0,7.0,XXX,XX,XX,Ward No-07 Total,4085,10.2,11.9,12.6,12.0,9.5,7.7,19.2,7.4,3.4,6.1,00111
30,14.0,8.0,XXX,XX,XX,Ward No-08 Total,7690,11.2,13.4,13.4,11.2,9.1,9.2,19.9,5.3,3.0,4.4,00111
30,14.0,9.0,XXX,XX,XX,Ward No-09 Total,4382,11.4,13.1,12.4,10.6,8.7,8.5,20.4,6.0,3.5,5.4,00111
30,14.0,47.0,XXX,XX,XX,Gopal Union Total,26052,9.8,11.1,12.3,11.5,9.9,8.3,21.1,6.1,3.5,6.3,00111
30,14.0,57.0,XXX,XX,XX,Mohamaya Union Total,26663,10.6,12.7,12.0,11.3,9.3,8.6,20.3,6.1,3.3,5.9,00111
30,14.0,76.0,XXX,XX,XX,Pathannagar Union Total,35240,10.2,11.7,11.9,11.3,10.0,8.7,20.5,6.4,3.3,6.1,00111
30,14.0,85.0,XXX,XX,XX,Radhanagar Union Total,25800,11.1,11.1,12.0,11.1,9.6,8.6,20.4,6.7,3.2,6.3,00111
30,14.0,95.0,XXX,XX,XX,Subhapur Union Total,28224,10.5,11.9,12.5,11.4,9.8,8.0,20.4,6.3,3.1,6.2,00111
30,25.0,XX.0,XXX,XX,XX,Daganbhuiyan Upazila Total,254402,10.7,12.8,12.9,11.0,9.1,8.3,20.4,5.9,3.0,5.8,00111
30,25.0,1.0,XXX,XX,XX,Ward No-01 Total,2531,10.6,11.2,12.6,12.8,11.0,8.1,19.9,5.9,2.8,5.0,00111
30,25.0,2.0,XXX,XX,XX,Ward No-02 Total,3820,11.9,12.5,12.4,11.4,10.7,7.9,21.7,5.1,2.0,4.3,00111
30,25.0,3.0,XXX,XX,XX,Ward No-03 Total,5717,10.2,11.4,13.8,12.2,9.3,9.5,22.0,5.1,2.4,4.0,00111
30,25.0,4.0,XXX,XX,XX,Ward No-04 Total,4134,10.4,12.4,11.9,11.1,9.7,9.6,22.1,5.0,2.7,5.1,00111
30,25.0,5.0,XXX,XX,XX,Ward No-05 Total,668,9.4,11.2,12.4,11.8,9.4,9.0,18.9,7.2,3.6,7.0,00111
30,25.0,6.0,XXX,XX,XX,Ward No-06 Total,2785,10.7,12.3,11.2,9.2,8.8,9.1,25.0,5.5,2.5,5.7,00111
30,25.0,7.0,XXX,XX,XX,Ward No-07 Total,2213,9.9,11.7,11.9,12.7,11.0,9.4,20.8,5.5,2.3,5.0,00111
30,25.0,8.0,XXX,XX,XX,Ward No-08 Total,3197,10.7,11.5,11.9,12.2,9.7,8.0,20.8,5.5,3.1,6.4,00111
30,25.0,9.0,XXX,XX,XX,Ward No-09 Total,7015,10.2,13.6,14.5,9.9,7.5,9.4,24.8,5.0,1.7,3.3,00111
30,25.0,12.0,XXX,XX,XX,Daganbhuiyan Union Total,18584,11.4,11.9,12.2,11.6,9.4,7.9,19.8,6.4,3.3,6.1,00111
30,25.0,38.0,XXX,XX,XX,Jailashkara Union Total,41566,10.6,12.6,13.0,11.5,9.6,8.4,19.7,5.8,3.1,5.7,00111
30,25.0,56.0,XXX,XX,XX,Mathu Bhuiyan Union Total,19588,10.2,12.6,12.5,11.0,9.6,8.1,20.6,6.0,3.0,6.4,00111
30,25.0,69.0,XXX,XX,XX,Purba Chandrapur Union Total,24843,10.0,12.6,12.9,11.2,9.1,8.3,19.9,6.4,3.3,6.3,00111
30,25.0,73.0,XXX,XX,XX,Rajapur Union Total,35212,11.2,13.6,13.6,10.5,8.5,7.8,19.7,5.9,3.1,6.0,00111
30,25.0,77.0,XXX,XX,XX,Ramnagar Union Total,19553,10.8,10.9,11.5,10.5,9.7,9.2,21.3,6.4,2.9,6.7,00111
30,25.0,90.0,XXX,XX,XX,Sindurpur Union Total,34519,10.8,13.9,13.8,10.7,8.4,8.0,19.8,5.8,3.1,5.5,00111
30,25.0,94.0,XXX,XX,XX,Yakubpur Union Total,28457,11.1,12.9,12.6,10.8,9.0,8.5,20.5,5.6,3.1,6.0,00111
30,29.0,XX.0,XXX,XX,XX,Feni Sadar Upazila Total,512646,10.3,11.9,12.6,11.4,9.9,9.0,21.6,5.7,2.8,4.9,00111
30,29.0,1.0,XXX,XX,XX,Ward No-01 Total,10334,8.9,10.8,11.2,9.3,10.7,11.7,27.0,5.5,2.0,2.9,00111
30,29.0,2.0,XXX,XX,XX,Ward No-02 Total,6359,7.7,9.3,9.7,9.8,10.7,9.1,28.2,8.3,2.6,4.6,00111
30,29.0,3.0,XXX,XX,XX,Ward No-03 Total,13448,11.2,11.5,10.1,10.0,10.4,11.1,25.1,4.9,2.3,3.2,00111
30,29.0,4.0,XXX,XX,XX,Ward No-04 Total,4356,10.7,13.4,11.8,11.2,10.9,9.9,20.9,5.1,2.8,3.4,00111
30,29.0,5.0,XXX,XX,XX,Ward No-05 Total,7860,11.1,12.5,12.2,10.8,10.6,9.9,22.5,4.8,2.3,3.4,00111
30,29.0,6.0,XXX,XX,XX,Ward No-06 Total,8120,9.8,10.3,11.7,16.7,11.9,8.1,20.3,5.2,2.2,3.7,00111
30,29.0,7.0,XXX,XX,XX,Ward No-07 Total,14302,10.7,12.1,12.0,10.0,10.4,10.4,24.8,4.9,1.8,2.9,00111
30,29.0,8.0,XXX,XX,XX,Ward No-08 Total,7350,10.5,13.2,15.1,10.8,9.8,9.8,20.3,4.6,2.3,3.7,00111
30,29.0,9.0,XXX,XX,XX,Ward No-09 Total,10887,9.6,12.8,13.4,10.9,9.4,9.8,24.4,5.0,1.6,3.1,00111
30,29.0,10.0,XXX,XX,XX,Ward No-10 Total,10885,10.0,13.0,15.3,11.4,8.6,9.7,23.2,5.0,1.6,2.3,00111
30,29.0,11.0,XXX,XX,XX,Ward No-11 Total,4961,11.3,12.1,11.6,13.2,10.4,10.3,22.3,4.8,1.7,2.4,00111
30,29.0,12.0,XXX,XX,XX,Ward No-12 Total,12767,10.8,12.0,12.8,11.7,11.6,10.1,21.2,4.5,2.0,3.2,00111
30,29.0,13.0,XXX,XX,XX,Ward No-13 Total,9109,10.2,12.1,11.6,10.6,11.0,11.3,22.2,5.0,2.6,3.5,00111
30,29.0,14.0,XXX,XX,XX,Ward No-14 Total,6155,11.0,11.0,11.8,11.0,10.5,9.6,21.3,5.8,3.0,5.1,00111
30,29.0,15.0,XXX,XX,XX,Ward No-15 Total,3065,9.6,10.4,11.5,11.6,10.1,8.2,23.8,6.2,3.0,5.7,00111
30,29.0,16.0,XXX,XX,XX,Ward No-16 Total,13165,10.4,12.6,14.4,11.7,9.3,9.9,23.8,4.1,1.5,2.3,00111
30,29.0,17.0,XXX,XX,XX,Ward No-17 Total,5076,11.0,10.8,10.6,10.0,11.1,11.3,24.9,5.4,1.9,3.0,00111
30,29.0,18.0,XXX,XX,XX,Ward No-18 Total,8772,11.6,12.5,13.3,9.5,9.6,9.9,24.0,4.9,1.8,3.0,00111
30,29.0,20.0,XXX,XX,XX,Baligaon Union Total,34665,11.1,12.5,13.2,11.6,9.6,8.3,19.6,5.6,3.0,5.6,00111
30,29.0,22.0,XXX,XX,XX,Dhalia Union Total,30500,10.3,11.6,11.7,11.5,9.8,8.7,20.6,6.3,3.3,6.2,00111
30,29.0,23.0,XXX,XX,XX,Dharmapur Union Total,32142,9.3,12.3,13.4,12.2,9.8,8.8,20.9,5.9,2.8,4.6,00111
30,29.0,25.0,XXX,XX,XX,Farhadnagar Union Total,23346,10.7,12.9,13.1,11.3,9.0,7.8,19.9,6.4,3.1,5.9,00111
30,29.0,30.0,XXX,XX,XX,Fazilpur Union Total,27828,10.3,11.5,12.3,11.3,9.2,8.3,21.0,6.5,3.4,6.2,00111
30,29.0,43.0,XXX,XX,XX,Kalidah Union Total,31946,9.8,10.7,11.7,10.7,10.4,9.6,23.0,6.2,2.8,5.0,00111
30,29.0,47.0,XXX,XX,XX,Kazirbag Union Total,23568,10.2,11.5,11.5,10.9,10.1,8.8,22.3,6.1,3.2,5.4,00111
30,29.0,51.0,XXX,XX,XX,Lemua Union Total,22022,10.2,11.6,12.6,11.7,9.2,8.2,20.8,6.2,3.3,6.2,00111
30,29.0,60.0,XXX,XX,XX,Matabi Union Total,23749,10.1,11.6,13.7,12.5,9.3,7.9,20.0,6.0,3.0,5.8,00111
30,29.0,64.0,XXX,XX,XX,Panchgachhiya Union Total,43468,10.2,12.0,12.5,11.2,10.2,8.8,21.0,5.8,2.9,5.3,00111
30,29.0,82.0,XXX,XX,XX,Sanua Union Total,23354,10.5,12.2,12.8,10.9,9.4,8.3,20.8,6.2,3.2,5.8,00111
30,29.0,86.0,XXX,XX,XX,Sharshadi Union Total,39087,10.1,11.7,13.1,12.2,10.1,8.5,20.2,5.7,2.8,5.5,00111
30,41.0,XX.0,XXX,XX,XX,Fulgazi Upazila Total,119558,10.2,11.8,11.8,10.6,9.9,8.9,21.7,6.5,3.1,5.6,00111
30,41.0,13.0,XXX,XX,XX,Amjadhat Union Total,21511,11.1,13.3,12.2,10.6,9.3,8.1,19.7,6.5,3.3,6.0,00111
30,41.0,27.0,XXX,XX,XX,Anandapur Union Total,13595,10.5,11.9,12.4,10.9,9.8,8.1,20.2,6.7,3.3,6.1,00111
30,41.0,54.0,XXX,XX,XX,Darbarpur Union Total,17447,9.8,10.8,10.8,10.1,9.8,10.0,23.4,6.6,3.2,5.4,00111
30,41.0,67.0,XXX,XX,XX,Fulgazi Union Total,32045,9.8,11.3,11.2,10.6,10.2,9.6,22.5,6.4,2.9,5.3,00111
30,41.0,74.0,XXX,XX,XX,G.M.Hat Union Total,12670,10.1,11.9,13.4,11.0,9.6,7.9,20.6,6.5,3.4,5.8,00111
30,41.0,81.0,XXX,XX,XX,Munshirhat Union Total,22290,9.9,11.5,11.6,10.3,10.1,9.2,22.7,6.3,2.9,5.4,00111
30,51.0,XX.0,XXX,XX,XX,Parshuram Upazila Total,101062,11.0,13.4,12.8,10.6,8.8,8.0,20.3,6.4,3.1,5.7,00111
30,51.0,1.0,XXX,XX,XX,Ward No-01 Total,4228,12.2,14.2,11.2,10.3,9.8,8.8,20.6,6.1,2.7,4.1,00111
30,51.0,2.0,XXX,XX,XX,Ward No-02 Total,2106,12.6,15.6,12.9,8.8,9.2,9.0,20.3,4.9,2.0,4.6,00111
30,51.0,3.0,XXX,XX,XX,Ward No-03 Total,3951,10.8,13.5,11.6,10.8,8.9,9.0,22.1,5.6,2.8,5.0,00111
30,51.0,4.0,XXX,XX,XX,Ward No-04 Total,2376,10.1,12.3,13.7,10.8,8.2,7.2,21.9,6.4,3.2,6.1,00111
30,51.0,5.0,XXX,XX,XX,Ward No-05 Total,5306,10.1,12.9,10.9,10.0,9.2,9.2,23.9,7.1,2.5,4.3,00111
30,51.0,6.0,XXX,XX,XX,Ward No-06 Total,3301,10.4,12.2,12.7,10.7,9.5,8.7,22.2,6.5,2.5,4.7,00111
30,51.0,7.0,XXX,XX,XX,Ward No-07 Total,3371,10.7,12.8,13.7,10.9,9.4,7.4,19.4,6.7,3.6,5.4,00111
30,51.0,8.0,XXX,XX,XX,Ward No-08 Total,2086,11.5,14.2,12.9,8.2,10.3,8.1,19.1,6.5,3.4,5.8,00111
30,51.0,9.0,XXX,XX,XX,Ward No-09 Total,2966,11.3,12.8,12.3,10.5,8.6,8.4,19.3,7.0,3.6,6.2,00111
30,51.0,23.0,XXX,XX,XX,Chithalia Union Total,25287,10.9,13.6,13.6,11.0,8.8,7.5,19.1,6.4,3.1,6.1,00111
30,51.0,40.0,XXX,XX,XX,Baksh Mohammad Union Total,23459,11.0,13.4,12.6,10.7,8.5,7.6,20.3,6.6,3.3,6.0,00111
30,51.0,47.0,XXX,XX,XX,Mirzanagar Union Total,22625,10.9,13.3,12.9,10.5,8.7,8.2,20.5,6.3,3.1,5.7,00111
30,94.0,XX.0,XXX,XX,XX,Sonagazi Upazila Total,262547,11.0,13.4,13.3,10.8,9.2,8.2,19.6,5.9,3.1,5.6,00111
30,94.0,1.0,XXX,XX,XX,Ward No-01 Total,1976,10.4,13.8,13.0,11.4,9.9,9.0,18.6,5.3,3.0,5.7,00111
30,94.0,2.0,XXX,XX,XX,Ward No-02 Total,1502,11.7,14.2,12.8,10.9,8.4,8.7,20.1,5.5,2.6,5.1,00111
30,94.0,3.0,XXX,XX,XX,Ward No-03 Total,1397,11.5,15.0,19.2,11.9,7.5,8.1,18.0,4.3,1.6,3.0,00111
30,94.0,4.0,XXX,XX,XX,Ward No-04 Total,1678,11.1,12.8,14.8,10.3,10.3,8.7,19.1,5.5,2.7,4.7,00111
30,94.0,5.0,XXX,XX,XX,Ward No-05 Total,3408,11.5,12.6,11.8,10.0,10.3,10.5,21.1,5.0,2.7,4.5,00111
30,94.0,6.0,XXX,XX,XX,Ward No-06 Total,2514,10.6,11.8,14.5,11.0,10.9,8.3,18.8,5.5,2.6,6.0,00111
30,94.0,7.0,XXX,XX,XX,Ward No-07 Total,1928,11.2,14.3,14.8,10.9,9.6,7.5,21.2,4.7,1.8,4.0,00111
