ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Literate (can write a letter)-Both-Yes,Literate (can write a letter)-Both-No,Literate (can write a letter)-Male-Yes,Literate (can write a letter)-Male-No,Literate (can write a letter)-Female-Yes,Literate (can write a letter)-Female-No,Literacy Rate (%)-Both,Literacy Rate (%)-Male,Literacy Rate (%)-Female,check_var
65.0,28.0,5.0,XXX,XX,XX,  Ward No-05 Total,693,1007,369,483,324,524,40.8,43.3,38.2,00111
65.0,28.0,6.0,XXX,XX,XX,  Ward No-06 Total,661,919,333,451,328,468,41.8,42.5,41.2,00111
65.0,28.0,7.0,XXX,XX,XX,  Ward No-07 Total,608,1020,303,507,305,513,37.3,37.4,37.3,00111
65.0,28.0,8.0,XXX,XX,XX,  Ward No-08 Total,851,1079,438,490,413,589,44.1,47.2,41.2,00111
65.0,28.0,9.0,XXX,XX,XX,  Ward No-09 Total,830,1187,412,572,418,615,41.2,41.9,40.5,00111
65.0,28.0,13.0,XXX,XX,XX,  Babra Hachla Union Total,5788,2905,2984,1369,2804,1536,66.6,68.6,64.6,00111
65.0,28.0,14.0,XXX,XX,XX,Boranal Eliasabad Union Total,2328,2825,1174,1418,1154,1407,45.2,45.3,45.1,00111
65.0,28.0,15.0,XXX,XX,XX,  Bauisena Union Total,8308,7467,4188,3496,4120,3971,52.7,54.5,50.9,00111
65.0,28.0,23.0,XXX,XX,XX,  Hamidpur Union Total,5590,7200,2917,3461,2673,3739,43.7,45.7,41.7,00111
65.0,28.0,31.0,XXX,XX,XX,  Chanchari Union Total,7357,5675,3831,2670,3526,3005,56.5,58.9,54.0,00111
65.0,28.0,39.0,XXX,XX,XX,  Joynagar Union Total,6886,4493,3528,2068,3358,2425,60.5,63.0,58.1,00111
65.0,28.0,47.0,XXX,XX,XX,  Kalabaria Union Total,7590,5587,3738,2632,3852,2955,57.6,58.7,56.6,00111
65.0,28.0,63.0,XXX,XX,XX,  Khasial Union Total,8525,3322,4291,1460,4234,1862,72.0,74.6,69.5,00111
65.0,28.0,71.0,XXX,XX,XX,Mauli Union Total,8775,4764,4441,2195,4334,2569,64.8,66.9,62.8,00111
65.0,28.0,79.0,XXX,XX,XX,  Pahardanga Union Total,5553,5103,2728,2489,2825,2614,52.1,52.3,51.9,00111
65.0,28.0,87.0,XXX,XX,XX,Peruli Union Total,12893,10788,6343,5155,6550,5633,54.4,55.2,53.8,00111
65.0,28.0,94.0,XXX,XX,XX,  Purulia Union Total,8485,8827,4305,4169,4180,4658,49.0,50.8,47.3,00111
65.0,28.0,95.0,XXX,XX,XX,Salamabad Union Total,4928,5424,2547,2632,2381,2792,47.6,49.2,46.0,00111
65.0,52.0,XX.0,XXX,XX,XX,Lohagara Upazila Total,118489,73079,57427,33298,61062,39781,61.9,63.3,60.6,00111
65.0,52.0,1.0,XXX,XX,XX,  Ward No-01 Total,1326,799,675,363,651,436,62.4,65.0,59.9,00111
65.0,52.0,2.0,XXX,XX,XX,  Ward No-02 Total,1827,799,909,363,918,436,69.6,71.5,67.8,00111
65.0,52.0,3.0,XXX,XX,XX,  Ward No-03 Total,2009,143,977,56,1032,87,93.4,94.6,92.2,00111
65.0,52.0,4.0,XXX,XX,XX,  Ward No-04 Total,2701,432,1305,153,1396,279,86.2,89.5,83.3,00111
65.0,52.0,5.0,XXX,XX,XX,  Ward No-05 Total,1616,637,793,298,823,339,71.7,72.7,70.8,00111
65.0,52.0,6.0,XXX,XX,XX,  Ward No-06 Total,1783,723,862,337,921,386,71.1,71.9,70.5,00111
65.0,52.0,7.0,XXX,XX,XX,  Ward No-07 Total,2314,461,1155,192,1159,269,83.4,85.7,81.2,00111
65.0,52.0,8.0,XXX,XX,XX,  Ward No-08 Total,1760,774,878,346,882,428,69.5,71.7,67.3,00111
65.0,52.0,9.0,XXX,XX,XX,  Ward No-09 Total,1257,449,570,195,687,254,73.7,74.5,73.0,00111
65.0,52.0,15.0,XXX,XX,XX,  Dighalia Union Total,12016,6599,5862,2914,6154,3685,64.6,66.8,62.5,00111
65.0,52.0,18.0,XXX,XX,XX,  Itna Union Total,11258,7327,5232,3353,6026,3974,60.6,60.9,60.3,00111
65.0,52.0,23.0,XXX,XX,XX,  Joypur Union Total,11545,5441,5418,2418,6127,3023,68.0,69.1,67.0,00111
65.0,52.0,31.0,XXX,XX,XX,  Kashipur Union Total,7540,4051,3737,1844,3803,2207,65.1,67.0,63.3,00111
65.0,52.0,39.0,XXX,XX,XX,  Kotakul Union Total,6073,3967,2861,1862,3212,2105,60.5,60.6,60.4,00111
65.0,52.0,47.0,XXX,XX,XX,  Lahuria Union Total,9685,11110,4663,5218,5022,5892,46.6,47.2,46.0,00111
65.0,52.0,55.0,XXX,XX,XX,  Lakshmipasha Union Total,5177,2478,2542,1099,2635,1379,67.6,69.8,65.6,00111
65.0,52.0,63.0,XXX,XX,XX,  Lohagara Union Total,4170,2180,2075,944,2095,1236,65.7,68.7,62.9,00111
65.0,52.0,71.0,XXX,XX,XX,  Mallikpur Union Total,8447,4366,4122,1917,4325,2449,65.9,68.3,63.8,00111
65.0,52.0,79.0,XXX,XX,XX,  Naldi Union Total,8878,8536,4564,4105,4314,4431,51.0,52.6,49.3,00111
65.0,52.0,87.0,XXX,XX,XX,  Noagram Union Total,9164,4927,4483,2211,4681,2716,65.0,67.0,63.3,00111
65.0,52.0,94.0,XXX,XX,XX,  Shalnagar Union Total,7943,6880,3744,3110,4199,3770,53.6,54.6,52.7,00111
65.0,76.0,XX.0,XXX,XX,XX,Narail Sadar Upazila Total,153760,80912,78893,36443,74867,44469,65.5,68.4,62.7,00111
65.0,76.0,1.0,XXX,XX,XX,  Ward No-01 Total,1842,690,911,319,931,371,72.7,74.1,71.5,00111
65.0,76.0,2.0,XXX,XX,XX,  Ward No-02 Total,2258,578,1146,246,1112,332,79.6,82.3,77.0,00111
65.0,76.0,3.0,XXX,XX,XX,  Ward No-03 Total,4741,658,2496,289,2245,369,87.8,89.6,85.9,00111
65.0,76.0,4.0,XXX,XX,XX,  Ward No-04 Total,4850,712,2465,286,2385,426,87.2,89.6,84.8,00111
65.0,76.0,5.0,XXX,XX,XX,  Ward No-05 Total,4887,1255,2552,552,2335,703,79.6,82.2,76.9,00111
65.0,76.0,6.0,XXX,XX,XX,  Ward No-06 Total,4499,738,2385,288,2114,450,85.9,89.2,82.4,00111
65.0,76.0,7.0,XXX,XX,XX,  Ward No-07 Total,3515,899,1870,382,1645,517,79.6,83.0,76.1,00111
65.0,76.0,8.0,XXX,XX,XX,  Ward No-08 Total,1679,474,884,185,795,289,78.0,82.7,73.3,00111
65.0,76.0,9.0,XXX,XX,XX,  Ward No-09 Total,1934,749,988,342,946,407,72.1,74.3,69.9,00111
65.0,76.0,11.0,XXX,XX,XX,  Auria Union Total,12921,7411,6521,3424,6400,3987,63.6,65.6,61.6,00111
65.0,76.0,13.0,XXX,XX,XX,  Banshgram Union Total,9462,5838,4688,2686,4774,3152,61.8,63.6,60.2,00111
65.0,76.0,20.0,XXX,XX,XX,  Bhadrabila Union Total,8456,6672,4212,3079,4244,3593,55.9,57.8,54.2,00111
65.0,76.0,27.0,XXX,XX,XX,  Bichhali Union Total,9667,7040,5166,3113,4501,3927,57.9,62.4,53.4,00111
65.0,76.0,33.0,XXX,XX,XX,  Chandibarpur Union Total,10160,4568,5046,2031,5114,2537,69.0,71.3,66.8,00111
65.0,76.0,40.0,XXX,XX,XX,  Habakhali Union Total,9419,5694,4690,2647,4729,3047,62.3,63.9,60.8,00111
65.0,76.0,47.0,XXX,XX,XX,  Kalora Union Total,9197,7812,4835,3667,4362,4145,54.1,56.9,51.3,00111
65.0,76.0,54.0,XXX,XX,XX,  Maij Para Union Total,12374,6606,6294,3019,6080,3587,65.2,67.6,62.9,00111
65.0,76.0,61.0,XXX,XX,XX,Mulia Union Total,5792,2241,3158,826,2634,1415,72.1,79.3,65.1,00111
65.0,76.0,74.0,XXX,XX,XX,  Sahabad Union Total,8160,3217,4031,1394,4129,1823,71.7,74.3,69.4,00111
65.0,76.0,81.0,XXX,XX,XX,  Shaikhati Union Total,12169,5568,6396,2542,5773,3026,68.6,71.6,65.6,00111
65.0,76.0,88.0,XXX,XX,XX,  Singasolpur Union Total,6113,6812,3108,3161,3005,3651,47.3,49.6,45.1,00111
65.0,76.0,94.0,XXX,XX,XX,  Tularampur Union Total,9665,4680,5051,1965,4614,2715,67.4,72.0,63.0,00111
44.0,XX.0,XX.0,XXX,XX,XX,Jhenaidah Zila Total,741905,791076,386228,379335,355677,411741,48.4,50.5,46.3,00111
44.0,14.0,XX.0,XXX,XX,XX,Harinakundu Upazila Total,72261,98535,36750,48818,35511,49717,42.3,42.9,41.7,00111
44.0,14.0,1.0,XXX,XX,XX,  Ward No-01 Total,939,1464,443,758,496,706,39.1,36.9,41.3,00111
44.0,14.0,2.0,XXX,XX,XX,  Ward No-02 Total,422,572,207,285,215,287,42.5,42.1,42.8,00111
44.0,14.0,3.0,XXX,XX,XX,  Ward No-03 Total,1093,736,594,368,499,368,59.8,61.7,57.6,00111
44.0,14.0,4.0,XXX,XX,XX,  Ward No-04 Total,938,933,496,450,442,483,50.1,52.4,47.8,00111
44.0,14.0,5.0,XXX,XX,XX,  Ward No-05 Total,680,1314,344,656,336,658,34.1,34.4,33.8,00111
44.0,14.0,6.0,XXX,XX,XX,  Ward No-06 Total,1689,1221,890,577,799,644,58.0,60.7,55.4,00111
44.0,14.0,7.0,XXX,XX,XX,  Ward No-07 Total,1340,1131,699,505,641,626,54.2,58.1,50.6,00111
44.0,14.0,8.0,XXX,XX,XX,  Ward No-08 Total,873,1297,447,651,426,646,40.2,40.7,39.7,00111
44.0,14.0,9.0,XXX,XX,XX,  Ward No-09 Total,998,1320,488,642,510,678,43.1,43.2,42.9,00111
44.0,14.0,10.0,XXX,XX,XX,  Bhayna Union Total,8344,12586,4274,6320,4070,6266,39.9,40.3,39.4,00111
44.0,14.0,21.0,XXX,XX,XX,  Chandpur Union Total,9552,14360,4955,7151,4597,7209,39.9,40.9,38.9,00111
44.0,14.0,31.0,XXX,XX,XX,Daulatpur Union Total,8103,12350,4033,6070,4070,6280,39.6,39.9,39.3,00111
44.0,14.0,42.0,XXX,XX,XX,  Phalsi Union Total,4061,6594,2075,3269,1986,3325,38.1,38.8,37.4,00111
44.0,14.0,52.0,XXX,XX,XX,  Joradaha Union Total,5294,7007,2624,3485,2670,3522,43.0,43.0,43.1,00111
44.0,14.0,63.0,XXX,XX,XX,  Kapashati Union Total,9634,11570,4877,5711,4757,5859,45.4,46.1,44.8,00111
44.0,14.0,73.0,XXX,XX,XX,  Raghunathpur Union Total,9013,12802,4573,6320,4440,6482,41.3,42.0,40.7,00111
44.0,14.0,84.0,XXX,XX,XX,  Taherhuda Union Total,9288,11278,4731,5600,4557,5678,45.2,45.8,44.5,00111
44.0,19.0,XX.0,XXX,XX,XX,Jhenaidah Sadar Upazila Total,205043,191134,107909,89921,97134,101213,51.8,54.5,49.0,00111
44.0,19.0,1.0,XXX,XX,XX,  Ward No-01 Total,6127,4644,3317,2160,2810,2484,56.9,60.6,53.1,00111
44.0,19.0,2.0,XXX,XX,XX,  Ward No-02 Total,6807,2919,3578,1310,3229,1609,70.0,73.2,66.7,00111
44.0,19.0,3.0,XXX,XX,XX,  Ward No-03 Total,4700,2784,2517,1234,2183,1550,62.8,67.1,58.5,00111
44.0,19.0,4.0,XXX,XX,XX,  Ward No-04 Total,9923,3365,5188,1471,4735,1894,74.7,77.9,71.4,00111
44.0,19.0,5.0,XXX,XX,XX,  Ward No-05 Total,10759,2585,5774,1075,4985,1510,80.6,84.3,76.8,00111
44.0,19.0,6.0,XXX,XX,XX,  Ward No-06 Total,6989,2129,3685,957,3304,1172,76.7,79.4,73.8,00111
44.0,19.0,7.0,XXX,XX,XX,  Ward No-07 Total,6301,4578,3492,2291,2809,2287,57.9,60.4,55.1,00111
44.0,19.0,8.0,XXX,XX,XX,  Ward No-08 Total,7214,3823,3783,1764,3431,2059,65.4,68.2,62.5,00111
44.0,19.0,9.0,XXX,XX,XX,  Ward No-09 Total,6022,3566,3327,1680,2695,1886,62.8,66.4,58.8,00111
44.0,19.0,11.0,XXX,XX,XX,  Dogachhi Union Total,5714,5777,2973,2755,2741,3022,49.7,51.9,47.6,00111
44.0,19.0,13.0,XXX,XX,XX,  Fursandi Union Total,6649,8551,3445,3957,3204,4594,43.7,46.5,41.1,00111
44.0,19.0,15.0,XXX,XX,XX,  Ganna Union Total,11401,13712,6002,6519,5399,7193,45.4,47.9,42.9,00111
44.0,19.0,21.0,XXX,XX,XX,  Ghorshal Union Total,6642,8976,3499,4173,3143,4803,42.5,45.6,39.6,00111
44.0,19.0,26.0,XXX,XX,XX,  Halidhani Union Total,7646,8648,3918,4107,3728,4541,46.9,48.8,45.1,00111
44.0,19.0,31.0,XXX,XX,XX,  Harishankarpur Union Total,8170,8930,4225,4251,3945,4679,47.8,49.8,45.7,00111
44.0,19.0,42.0,XXX,XX,XX,  Kalicharanpur Union Total,6754,6693,3606,3116,3148,3577,50.2,53.6,46.8,00111
44.0,19.0,47.0,XXX,XX,XX,  Kumrabaria Union Total,8382,9092,4395,4364,3987,4728,48.0,50.2,45.7,00111
44.0,19.0,52.0,XXX,XX,XX,  Madhuhati Union Total,9117,13809,4644,6651,4473,7158,39.8,41.1,38.5,00111
44.0,19.0,58.0,XXX,XX,XX,  Moharajpur Union Total,12020,10839,6389,4926,5631,5913,52.6,56.5,48.8,00111
44.0,19.0,63.0,XXX,XX,XX,  Naldanga Union Total,9983,10637,5321,4876,4662,5761,48.4,52.2,44.7,00111
44.0,19.0,68.0,XXX,XX,XX,  Padmakar Union Total,7905,7807,4114,3707,3791,4100,50.3,52.6,48.0,00111
44.0,19.0,73.0,XXX,XX,XX,Paglakanai Union Total,7147,8441,3745,4058,3402,4383,45.8,48.0,43.7,00111
44.0,19.0,79.0,XXX,XX,XX,  Porahati Union Total,10281,12526,5324,6201,4957,6325,45.1,46.2,43.9,00111
44.0,19.0,84.0,XXX,XX,XX,  Saganna Union Total,8355,9870,4253,4644,4102,5226,45.8,47.8,44.0,00111
44.0,19.0,89.0,XXX,XX,XX,  Sadhuhati Union Total,9109,9893,4767,4626,4342,5267,47.9,50.8,45.2,00111
44.0,19.0,94.0,XXX,XX,XX,  Surat Union Total,4926,6540,2628,3048,2298,3492,43.0,46.3,39.7,00111
44.0,33.0,XX.0,XXX,XX,XX,Kaliganj Upazila Total,127166,117526,66602,55685,60564,61841,52.0,54.5,49.5,00111
44.0,33.0,1.0,XXX,XX,XX,  Ward No-01 Total,2844,1283,1520,588,1324,695,68.9,72.1,65.6,00111
44.0,33.0,2.0,XXX,XX,XX,  Ward No-02 Total,2814,1987,1489,941,1325,1046,58.6,61.3,55.9,00111
44.0,33.0,3.0,XXX,XX,XX,  Ward No-03 Total,3623,1840,1965,826,1658,1014,66.3,70.4,62.1,00111
44.0,33.0,4.0,XXX,XX,XX,  Ward No-04 Total,1560,1157,812,509,748,648,57.4,61.5,53.6,00111
44.0,33.0,5.0,XXX,XX,XX,  Ward No-05 Total,5172,2037,2676,907,2496,1130,71.7,74.7,68.8,00111
44.0,33.0,6.0,XXX,XX,XX,  Ward No-06 Total,1697,738,972,300,725,438,69.7,76.4,62.3,00111
44.0,33.0,7.0,XXX,XX,XX,  Ward No-07 Total,3819,1527,2048,675,1771,852,71.4,75.2,67.5,00111
44.0,33.0,8.0,XXX,XX,XX,  Ward No-08 Total,1833,1349,983,616,850,733,57.6,61.5,53.7,00111
44.0,33.0,9.0,XXX,XX,XX,  Ward No-09 Total,2491,1935,1303,940,1188,995,56.3,58.1,54.4,00111
44.0,33.0,10.0,XXX,XX,XX,  Bara Bazar Union Total,14435,13852,7572,6590,6863,7262,51.0,53.5,48.6,00111
44.0,33.0,20.0,XXX,XX,XX,  Jamal Union Total,6603,8466,3491,4027,3112,4439,43.8,46.4,41.2,00111
44.0,33.0,33.0,XXX,XX,XX,  Sundarpur Durgapur Union Total,7061,8504,3736,3936,3325,4568,45.4,48.7,42.1,00111
44.0,33.0,40.0,XXX,XX,XX,  Kashtabhanga Union Total,8440,9105,4380,4466,4060,4639,48.1,49.5,46.7,00111
44.0,33.0,47.0,XXX,XX,XX,  Kola Union Total,10209,9318,5340,4285,4869,5033,52.3,55.5,49.2,00111
44.0,33.0,54.0,XXX,XX,XX,  Maliat Union Total,7382,7903,3877,3645,3505,4258,48.3,51.5,45.2,00111
44.0,33.0,61.0,XXX,XX,XX,  Niamatpur Union Total,9668,8845,5041,4220,4627,4625,52.2,54.4,50.0,00111
44.0,33.0,74.0,XXX,XX,XX,  Roygram Union Total,11215,10321,5914,4950,5301,5371,52.1,54.4,49.7,00111
44.0,33.0,81.0,XXX,XX,XX,  Rakhalgachhi Union Total,9750,10275,4933,4986,4817,5289,48.7,49.7,47.7,00111
44.0,33.0,88.0,XXX,XX,XX,  Simla Rokonpur Union Total,6385,6473,3318,3121,3067,3352,49.7,51.5,47.8,00111
44.0,33.0,94.0,XXX,XX,XX,  Trilochanpur Union Total,10165,10611,5232,5157,4933,5454,48.9,50.4,47.5,00111
44.0,42.0,XX.0,XXX,XX,XX,Kotchandpur Upazila Total,61681,60601,32121,28882,29560,31719,50.4,52.7,48.2,00111
44.0,42.0,1.0,XXX,XX,XX,  Ward No-01 Total,1674,1192,865,557,809,635,58.4,60.8,56.0,00111
44.0,42.0,2.0,XXX,XX,XX,  Ward No-02 Total,3224,1506,1684,666,1540,840,68.2,71.7,64.7,00111
44.0,42.0,3.0,XXX,XX,XX,  Ward No-03 Total,2549,688,1298,309,1251,379,78.7,80.8,76.7,00111
44.0,42.0,4.0,XXX,XX,XX,  Ward No-04 Total,2264,1205,1167,551,1097,654,65.3,67.9,62.6,00111
44.0,42.0,5.0,XXX,XX,XX,  Ward No-05 Total,1869,1407,1010,678,859,729,57.1,59.8,54.1,00111
44.0,42.0,6.0,XXX,XX,XX,  Ward No-06 Total,1497,710,788,309,709,401,67.8,71.8,63.9,00111
44.0,42.0,7.0,XXX,XX,XX,  Ward No-07 Total,2246,1371,1167,617,1079,754,62.1,65.4,58.9,00111
44.0,42.0,8.0,XXX,XX,XX,  Ward No-08 Total,1561,1530,776,747,785,783,50.5,51.0,50.1,00111
44.0,42.0,9.0,XXX,XX,XX,  Ward No-09 Total,1082,1242,555,588,527,654,46.6,48.6,44.6,00111
44.0,42.0,13.0,XXX,XX,XX,  Baluhar Union Total,8330,9582,4321,4668,4009,4914,46.5,48.1,44.9,00111
44.0,42.0,27.0,XXX,XX,XX,  Dora Union Total,7298,10965,3745,5230,3553,5735,40.0,41.7,38.3,00111
44.0,42.0,40.0,XXX,XX,XX,  Elangi Union Total,9312,7185,4903,3385,4409,3800,56.4,59.2,53.7,00111
44.0,42.0,67.0,XXX,XX,XX,  Kushna Union Total,9509,12031,4965,5677,4544,6354,44.1,46.7,41.7,00111
44.0,42.0,81.0,XXX,XX,XX,  Sabdalpur Union Total,9266,9987,4877,4900,4389,5087,48.1,49.9,46.3,00111
44.0,71.0,XX.0,XXX,XX,XX,Maheshpur Upazila Total,128901,158875,65668,77897,63233,80978,44.8,45.7,43.8,00111
44.0,71.0,1.0,XXX,XX,XX,  Ward No-01 Total,1263,1312,660,637,603,675,49.0,50.9,47.2,00111
44.0,71.0,2.0,XXX,XX,XX,  Ward No-02 Total,921,1054,486,483,435,571,46.6,50.2,43.2,00111
44.0,71.0,3.0,XXX,XX,XX,  Ward No-03 Total,1277,1476,677,705,600,771,46.4,49.0,43.8,00111
44.0,71.0,4.0,XXX,XX,XX,  Ward No-04 Total,1434,1571,740,760,694,811,47.7,49.3,46.1,00111
44.0,71.0,5.0,XXX,XX,XX,  Ward No-05 Total,1897,871,1002,401,895,470,68.5,71.4,65.6,00111
44.0,71.0,6.0,XXX,XX,XX,  Ward No-06 Total,2479,671,1343,271,1136,400,78.7,83.2,74.0,00111
44.0,71.0,7.0,XXX,XX,XX,  Ward No-07 Total,1315,1200,664,597,651,603,52.3,52.7,51.9,00111
44.0,71.0,8.0,XXX,XX,XX,  Ward No-08 Total,1412,1826,716,902,696,924,43.6,44.3,43.0,00111
44.0,71.0,9.0,XXX,XX,XX,  Ward No-09 Total,941,1207,474,597,467,610,43.8,44.3,43.4,00111
44.0,71.0,10.0,XXX,XX,XX,  Azampur Union Total,8992,11050,4589,5474,4403,5576,44.9,45.6,44.1,00111
44.0,71.0,11.0,XXX,XX,XX,  Banshbaria Union Total,10205,14779,5081,7277,5124,7502,40.8,41.1,40.6,00111
44.0,71.0,17.0,XXX,XX,XX,  Fatehpur Union Total,10055,11229,5110,5447,4945,5782,47.2,48.4,46.1,00111
44.0,71.0,23.0,XXX,XX,XX,  Jadabpur Union Total,9689,13237,4827,6428,4862,6809,42.3,42.9,41.7,00111
44.0,71.0,29.0,XXX,XX,XX,  Kazirber Union Total,12252,16142,6027,8002,6225,8140,43.1,43.0,43.3,00111
44.0,71.0,35.0,XXX,XX,XX,  Manderbari Union Total,11095,13338,5714,6508,5381,6830,45.4,46.8,44.1,00111
44.0,71.0,53.0,XXX,XX,XX,  Natima Union Total,10158,11837,5216,5663,4942,6174,46.2,47.9,44.5,00111
44.0,71.0,59.0,XXX,XX,XX,  Nepa Union Total,9885,15217,4892,7703,4993,7514,39.4,38.8,39.9,00111
44.0,71.0,65.0,XXX,XX,XX,  Pantha Para Union Total,7653,7868,3832,3774,3821,4094,49.3,50.4,48.3,00111
44.0,71.0,77.0,XXX,XX,XX,  Shyamkur Union Total,10700,12977,5658,6424,5042,6553,45.2,46.8,43.5,00111
44.0,71.0,83.0,XXX,XX,XX,  S.B.K Union Total,8003,7693,4169,3636,3834,4057,51.0,53.4,48.6,00111
44.0,71.0,89.0,XXX,XX,XX,  Swaruppur Union Total,7275,12320,3791,6208,3484,6112,37.1,37.9,36.3,00111
44.0,80.0,XX.0,XXX,XX,XX,Shailkupa Upazila Total,146853,164405,77178,78132,69675,86273,47.2,49.7,44.7,00111
44.0,80.0,1.0,XXX,XX,XX,  Ward No-01 Total,1116,1562,580,798,536,764,41.7,42.1,41.2,00111
44.0,80.0,2.0,XXX,XX,XX,  Ward No-02 Total,1539,1261,807,618,732,643,55.0,56.6,53.2,00111
44.0,80.0,3.0,XXX,XX,XX,  Ward No-03 Total,1126,1334,574,646,552,688,45.8,47.0,44.5,00111
44.0,80.0,4.0,XXX,XX,XX,  Ward No-04 Total,2761,2234,1442,1076,1319,1158,55.3,57.3,53.2,00111
44.0,80.0,5.0,XXX,XX,XX,  Ward No-05 Total,2698,1677,1389,774,1309,903,61.7,64.2,59.2,00111
44.0,80.0,6.0,XXX,XX,XX,  Ward No-06 Total,1485,1600,777,773,708,827,48.1,50.1,46.1,00111
44.0,80.0,7.0,XXX,XX,XX,  Ward No-07 Total,1848,1598,952,758,896,840,53.6,55.7,51.6,00111
44.0,80.0,8.0,XXX,XX,XX,  Ward No-08 Total,1802,726,940,294,862,432,71.3,76.2,66.6,00111
44.0,80.0,9.0,XXX,XX,XX,  Ward No-09 Total,2099,2009,1097,949,1002,1060,51.1,53.6,48.6,00111
44.0,80.0,10.0,XXX,XX,XX,  Abaipur Union Total,8188,8781,4183,4098,4005,4683,48.3,50.5,46.1,00111
44.0,80.0,12.0,XXX,XX,XX,  Bagura Union Total,7078,9628,3555,4588,3523,5040,42.4,43.7,41.1,00111
44.0,80.0,18.0,XXX,XX,XX,  Dhalhara Chandra Union Total,10217,13185,5343,6214,4874,6971,43.7,46.2,41.1,00111
44.0,80.0,25.0,XXX,XX,XX,  Dignagar Union Total,8895,7636,4678,3556,4217,4080,53.8,56.8,50.8,00111
44.0,80.0,31.0,XXX,XX,XX,  Dudhsar Union Total,10428,11452,5592,5334,4836,6118,47.7,51.2,44.1,00111
44.0,80.0,37.0,XXX,XX,XX,  Manoharpur Union Total,6826,7120,3529,3403,3297,3717,48.9,50.9,47.0,00111
44.0,80.0,44.0,XXX,XX,XX,  Fulhari Union Total,9014,10217,4843,4881,4171,5336,46.9,49.8,43.9,00111
44.0,80.0,50.0,XXX,XX,XX,  Hakimpur Union Total,7331,11955,3778,5813,3553,6142,38.0,39.4,36.6,00111
44.0,80.0,56.0,XXX,XX,XX,  Kancherkol Union Total,8815,10656,4535,5127,4280,5529,45.3,46.9,43.6,00111
44.0,80.0,63.0,XXX,XX,XX,  Mirzapur Union Total,12933,14519,6732,6894,6201,7625,47.1,49.4,44.9,00111
44.0,80.0,69.0,XXX,XX,XX,  Nityanandapur Union Total,8273,11855,4469,5767,3804,6088,41.1,43.7,38.5,00111
44.0,80.0,75.0,XXX,XX,XX,  Sarutia Union Total,9381,11905,4832,5605,4549,6300,44.1,46.3,41.9,00111
44.0,80.0,88.0,XXX,XX,XX,  Tribeni Union Total,11470,8998,6492,4242,4978,4756,56.0,60.5,51.1,00111
44.0,80.0,94.0,XXX,XX,XX,  Umedpur Union Total,11530,12497,6059,5924,5471,6573,48.0,50.6,45.4,00111
41.0,XX.0,XX.0,XXX,XX,XX,Jessore Zila Total,1356385,1043631,712768,487643,643617,555988,56.5,59.4,53.7,00111
41.0,4.0,XX.0,XXX,XX,XX,Abhaynagar Upazila Total,136484,91756,71908,42348,64576,49408,59.8,62.9,56.7,00111
41.0,4.0,1.0,XXX,XX,XX,  Ward No-01 Total,4847,3023,2537,1369,2310,1654,61.6,65.0,58.3,00111
41.0,4.0,2.0,XXX,XX,XX,  Ward No-02 Total,4270,2666,2322,1195,1948,1471,61.6,66.0,57.0,00111
41.0,4.0,3.0,XXX,XX,XX,  Ward No-03 Total,3931,3234,1962,1557,1969,1677,54.9,55.8,54.0,00111
41.0,4.0,4.0,XXX,XX,XX,  Ward No-04 Total,6412,2999,3330,1353,3082,1646,68.1,71.1,65.2,00111
41.0,4.0,5.0,XXX,XX,XX,  Ward No-05 Total,7588,4269,4007,1882,3581,2387,64.0,68.0,60.0,00111
41.0,4.0,6.0,XXX,XX,XX,  Ward No-06 Total,8700,4221,4615,2034,4085,2187,67.3,69.4,65.1,00111
41.0,4.0,7.0,XXX,XX,XX,  Ward No-07 Total,3991,3093,2173,1475,1818,1618,56.3,59.6,52.9,00111
41.0,4.0,8.0,XXX,XX,XX,  Ward No-08 Total,4379,2492,2250,1168,2129,1324,63.7,65.8,61.7,00111
41.0,4.0,9.0,XXX,XX,XX,  Ward No-09 Total,3685,1272,1982,605,1703,667,74.3,76.6,71.9,00111
41.0,4.0,10.0,XXX,XX,XX,  Baghutia Union Total,9600,9458,5001,4451,4599,5007,50.4,52.9,47.9,00111
41.0,4.0,21.0,XXX,XX,XX,  Prambag Union Total,12426,6963,6476,3241,5950,3722,64.1,66.6,61.5,00111
41.0,4.0,27.0,XXX,XX,XX,  Sundoli Union Total,6498,4667,3648,1977,2850,2690,58.2,64.9,51.4,00111
41.0,4.0,42.0,XXX,XX,XX,  Payra Union Total,9389,6770,5044,3004,4345,3766,58.1,62.7,53.6,00111
41.0,4.0,52.0,XXX,XX,XX,  Chalishia Union Total,8654,7880,4601,3646,4053,4234,52.3,55.8,48.9,00111
41.0,4.0,63.0,XXX,XX,XX,  Siddhipasha Union Total,12999,9834,6866,4616,6133,5218,56.9,59.8,54.0,00111
41.0,4.0,73.0,XXX,XX,XX,  Sreedharpur Union Total,16921,10465,8747,4800,8174,5665,61.8,64.6,59.1,00111
41.0,4.0,84.0,XXX,XX,XX,  Subha Para Union Total,12194,8450,6347,3975,5847,4475,59.1,61.5,56.6,00111
41.0,9.0,XX.0,XXX,XX,XX,Bagherpara Upazila Total,98935,88469,50624,41977,48311,46492,52.8,54.7,51.0,00111
41.0,9.0,1.0,XXX,XX,XX,  Ward No-01 Total,411,185,217,92,194,93,69.0,70.2,67.6,00111
