ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,All ages,Percentage of population in the age group 0-4,Percentage of population in the age group 5-9,Percentage of population in the age group 10-14,Percentage of population in the age group 15-19,Percentage of population in the age group 20-24,Percentage of population in the age group 25-29,Percentage of population in the age group 30-49,Percentage of population in the age group 50-59,Percentage of population in the age group 60-64,Percentage of population in the age group 65+,check_var
72,83.0,94.0,XXX,XX,01,  Purbadhala Union,19148,12.2,15.6,11.9,7.4,7.9,8.1,21.4,6.6,3.1,5.6,00110
39,XX.0,XX.0,XXX,XX,01, Jamalpur Zila,1904805,11.3,14.2,11.4,6.9,7.3,8.6,24.9,7.0,3.1,5.2,00110
39,7.0,XX.0,XXX,XX,01,  Bakshiganj Upazila,190040,12.9,15.2,11.6,6.7,7.1,8.4,23.7,6.7,3.0,4.9,00110
39,7.0,23.0,XXX,XX,01,  Bakshiganj Union,20347,12.6,14.8,10.9,6.9,7.7,8.4,24.1,6.9,3.1,4.6,00110
39,15.0,XX.0,XXX,XX,01,  Dewanganj Upazila,211562,12.1,15.6,12.2,6.8,7.4,8.8,23.9,6.2,2.8,4.2,00110
39,15.0,36.0,XXX,XX,01,  Chikajani Union,16918,12.3,14.8,13.0,7.1,8.0,8.7,22.9,6.2,2.8,4.3,00110
39,15.0,43.0,XXX,XX,01,  Chukaibari Union,1459,13.7,13.6,10.7,7.1,8.5,9.3,24.3,7.1,2.1,3.7,00110
39,29.0,XX.0,XXX,XX,01,  Islampur Upazila,259861,12.6,15.7,11.7,6.8,7.4,8.7,23.6,6.3,2.8,4.3,00110
39,36.0,XX.0,XXX,XX,01,  Jamalpur Sadar Upazila,464900,10.2,13.1,11.1,7.1,7.5,8.6,25.8,7.4,3.3,5.9,00110
39,36.0,59.0,XXX,XX,01,  Ranagachha Union,32063,9.8,12.9,11.3,7.5,7.6,8.3,26.1,7.6,3.5,5.4,00110
39,58.0,XX.0,XXX,XX,01,  Madarganj Upazila,230439,11.8,14.9,11.6,6.8,6.8,8.3,24.8,6.8,3.1,5.0,00110
39,61.0,XX.0,XXX,XX,01,  Melandaha Upazila,276860,11.1,13.6,11.1,6.7,7.1,8.6,25.7,7.5,3.2,5.4,00110
39,61.0,85.0,XXX,XX,01,  Nangla Union,17465,11.2,13.5,10.7,6.2,7.4,8.6,25.3,7.4,3.3,6.5,00110
39,85.0,XX.0,XXX,XX,01,  Sarishabari Upazila,271143,10.2,13.3,11.1,7.1,7.8,8.5,25.7,7.5,3.3,5.6,00110
39,85.0,21.0,XXX,XX,01,  Bhatara Union,31332,10.3,13.2,11.2,7.1,7.4,8.6,25.3,7.5,3.3,6.1,00110
59,XX.0,XX.0,XXX,XX,01, Munshiganj Zila,1259554,9.9,11.8,11.6,9.4,9.1,9.1,23.9,6.4,3.1,5.6,00110
59,24.0,XX.0,XXX,XX,01,  Gazaria Upazila,151429,9.9,12.3,11.4,9.2,9.1,9.3,23.6,6.5,3.2,5.5,00110
59,24.0,42.0,XXX,XX,01,  Gazaria Union,11459,9.0,11.8,11.8,9.4,8.1,8.0,24.9,7.0,3.6,6.4,00110
59,24.0,73.0,XXX,XX,01,  Imampur Union,18974,10.1,12.3,11.9,8.4,8.5,8.9,22.7,7.2,3.7,6.4,00110
59,44.0,XX.0,XXX,XX,01,  Lohajang Upazila,154297,9.5,11.6,11.4,9.2,8.9,8.9,24.4,6.6,3.3,6.1,00110
59,44.0,13.0,XXX,XX,01,  Bejgaon Union,12016,9.4,11.7,11.4,8.8,8.6,8.8,24.1,6.9,3.7,6.7,00110
59,44.0,94.0,XXX,XX,01,  Lohajang Teotia Union,4641,11.8,13.8,13.3,9.0,8.0,7.7,20.5,6.4,3.5,6.0,00110
59,56.0,XX.0,XXX,XX,01,  Munshiganj Sadar Upazila,245058,10.1,12.0,11.8,9.9,9.3,9.2,23.2,6.2,3.0,5.3,00110
59,56.0,76.0,XXX,XX,01,  Panchasar Union,58115,9.7,11.1,10.7,10.2,10.8,10.9,24.9,5.5,2.5,3.7,00110
59,56.0,85.0,XXX,XX,01,  Rampal Union,35601,9.5,10.5,10.7,10.3,10.3,9.9,25.2,6.2,2.7,4.7,00110
59,74.0,XX.0,XXX,XX,01,  Serajdikhan Upazila,284278,10.2,11.7,11.5,9.3,9.4,9.3,24.1,6.3,2.9,5.3,00110
59,74.0,88.0,XXX,XX,01,  Rasunia Union,18429,9.6,11.3,11.0,8.5,9.3,9.6,25.9,6.6,3.2,5.1,00110
59,84.0,XX.0,XXX,XX,01,  Sreenagar Upazila,245025,9.8,11.4,11.7,9.2,9.1,9.1,24.2,6.6,3.1,5.9,00110
59,84.0,74.0,XXX,XX,01,  Sreenagar Union,10979,10.9,11.5,11.0,8.5,8.9,9.3,25.2,6.1,3.1,5.4,00110
59,94.0,XX.0,XXX,XX,01,  Tongibari Upazila,179467,9.6,11.8,11.6,9.5,8.8,8.9,24.2,6.5,3.2,6.0,00110
59,94.0,39.0,XXX,XX,01,  Dhipur Union,11532,10.2,11.5,12.8,9.8,9.0,8.7,23.4,6.2,2.9,5.6,00110
59,94.0,94.0,XXX,XX,01,  Sonarang Tongibari Union,5373,9.4,11.0,11.4,9.1,9.1,9.9,24.7,6.7,2.7,5.9,00110
35,XX.0,XX.0,XXX,XX,01, Gopalganj Zila,1043710,10.8,13.8,12.8,8.5,8.1,8.1,22.5,6.6,3.1,5.6,00110
35,32.0,XX.0,XXX,XX,01,  Gopalganj Sadar Upazila,290230,10.9,13.9,12.9,8.9,8.3,8.2,22.2,6.3,3.0,5.4,00110
35,32.0,21.0,XXX,XX,01,  Gobra Union,11085,10.0,12.9,13.9,9.3,8.8,8.4,22.0,6.3,2.7,5.8,00110
35,32.0,38.0,XXX,XX,01,  Jalalabad Union,14165,11.8,15.2,13.5,7.8,7.1,7.5,21.5,6.6,3.3,5.7,00110
35,43.0,XX.0,XXX,XX,01,  Kashiani Upazila,202263,10.6,13.3,12.7,8.3,7.9,8.2,22.8,6.9,3.3,6.0,00110
35,43.0,27.0,XXX,XX,01,  Kashiani Union,18838,9.9,12.4,12.8,9.2,8.4,8.7,22.9,6.7,3.1,5.9,00110
35,51.0,XX.0,XXX,XX,01,  Kotalipara Upazila,218649,11.0,14.3,12.7,8.1,7.7,7.9,22.9,6.6,3.0,5.7,00110
35,51.0,23.0,XXX,XX,01,  Ghagar Union,5184,10.5,13.5,13.4,7.6,8.4,8.2,24.2,6.1,2.6,5.6,00110
35,58.0,XX.0,XXX,XX,01,  Muksudpur Upazila,269695,10.7,13.6,13.0,8.7,8.2,8.2,22.4,6.7,3.1,5.5,00110
35,91.0,XX.0,XXX,XX,01,  Tungipara Upazila,62873,11.5,14.1,12.6,8.3,8.2,8.4,22.1,6.5,2.8,5.5,00110
35,91.0,66.0,XXX,XX,01,  Kushli Union,13641,11.7,15.9,13.9,8.1,7.6,7.6,20.9,6.2,2.6,5.4,00110
82,XX.0,XX.0,XXX,XX,01, Rajbari Zila,913736,10.2,12.4,11.6,8.3,8.5,9.0,24.3,6.8,3.0,5.9,00110
82,7.0,XX.0,XXX,XX,01,  Baliakandi Upazila,197189,9.6,12.0,11.3,8.7,8.5,9.1,24.7,7.0,3.1,5.9,00110
82,7.0,17.0,XXX,XX,01,  Baharpur Union,31622,9.9,12.2,11.2,8.1,8.9,9.3,24.3,7.1,3.2,5.7,00110
82,7.0,19.0,XXX,XX,01,  Baliakandi Union,20568,9.9,12.4,10.9,9.0,8.3,9.1,24.2,6.9,3.1,6.2,00110
82,29.0,XX.0,XXX,XX,01,  Goalanda Upazila,82542,11.0,13.6,11.8,7.5,8.3,9.3,23.7,6.4,3.0,5.4,00110
82,29.0,19.0,XXX,XX,01,  Chhota Bhakla Union,11487,9.9,11.6,12.2,8.5,8.4,8.5,24.2,7.3,3.3,6.1,00110
82,29.0,76.0,XXX,XX,01,  Ujan Char Union,20893,10.6,13.7,11.6,7.6,8.0,9.3,23.4,6.7,3.1,5.8,00110
82,47.0,XX.0,XXX,XX,01,  Kalukhali Upazila,150821,10.1,12.3,11.7,8.4,8.6,9.0,24.1,6.9,3.0,6.0,00110
82,47.0,30.0,XXX,XX,01,  Kalikapur Union,13647,10.9,12.0,11.4,8.6,8.9,8.8,23.2,6.6,3.0,6.6,00110
82,47.0,85.0,XXX,XX,01,  Ratandia Union,26541,10.9,12.5,11.9,8.4,8.3,8.8,23.5,6.8,3.2,5.8,00110
82,73.0,XX.0,XXX,XX,01,  Pangsha Upazila,210336,10.5,12.9,11.6,7.9,8.5,9.1,24.1,6.7,3.1,5.7,00110
82,73.0,25.0,XXX,XX,01,  Jashai Union,16076,10.6,13.2,11.3,7.6,8.1,9.0,24.2,7.0,3.3,5.6,00110
82,73.0,75.0,XXX,XX,01,  Babupara Union,14123,10.4,13.1,11.9,8.1,9.0,9.1,23.4,6.4,3.1,5.6,00110
82,76.0,XX.0,XXX,XX,01,  Rajbari Sadar Upazila,272848,10.1,12.0,11.9,8.4,8.4,8.6,24.6,6.9,2.9,6.2,00110
82,76.0,36.0,XXX,XX,01,  Dadshi Union,17584,10.1,11.9,12.2,9.4,8.7,8.7,24.4,6.5,2.6,5.6,00110
82,76.0,51.0,XXX,XX,01,  Mizanpur Union,33548,10.0,12.3,11.5,8.2,8.5,8.6,24.9,6.6,3.0,6.3,00110
61,XX.0,XX.0,XXX,XX,01, Mymensingh Zila,4312145,12.3,15.0,11.8,7.5,7.8,8.1,22.4,6.4,3.0,5.7,00110
61,13.0,XX.0,XXX,XX,01,  Bhaluka Upazila,368732,10.1,11.9,10.1,8.1,10.3,10.5,24.7,6.2,2.8,5.2,00110
61,13.0,14.0,XXX,XX,01,  Bhaluka Union,17734,10.1,12.1,9.9,7.9,9.7,9.9,25.1,6.5,3.0,5.8,00110
61,13.0,69.0,XXX,XX,01,  Mallikbari Union,21288,10.1,12.6,11.1,7.7,9.1,9.5,24.6,6.6,3.3,5.5,00110
61,16.0,XX.0,XXX,XX,01,  Dhobaura Upazila,189357,13.6,16.7,12.6,6.8,7.0,7.5,21.3,6.0,2.9,5.5,00110
61,16.0,36.0,XXX,XX,01,  Dhobaura Union,27012,12.6,15.9,12.9,7.4,7.3,7.5,22.0,6.2,2.8,5.4,00110
61,20.0,XX.0,XXX,XX,01,  Fulbaria Upazila,397883,11.7,14.7,11.9,7.6,7.8,8.3,22.8,6.3,3.0,6.0,00110
61,20.0,17.0,XXX,XX,01,  Bakta Union,32271,11.9,15.2,11.5,7.2,7.2,8.2,23.0,6.4,3.3,6.2,00110
61,20.0,47.0,XXX,XX,01,  Fulbaria Union,19393,12.8,16.4,12.3,7.1,7.0,8.0,21.2,6.1,3.0,6.2,00110
61,22.0,XX.0,XXX,XX,01,  Gaffargaon Upazila,388105,11.6,14.0,12.0,8.2,7.9,7.8,22.5,6.9,3.4,5.8,00110
61,22.0,82.0,XXX,XX,01,  Saltia Union,16064,11.7,13.9,12.0,8.4,8.3,8.1,22.8,6.3,3.0,5.6,00110
61,23.0,XX.0,XXX,XX,01,  Gauripur Upazila,297487,12.1,15.2,12.2,7.6,7.3,7.7,21.8,6.8,3.2,6.2,00110
61,24.0,XX.0,XXX,XX,01,  Haluaghat Upazila,278333,12.1,15.0,11.9,6.7,7.5,8.0,23.0,6.7,3.1,6.1,00110
61,24.0,61.0,XXX,XX,01,  Haluaghat Union,36576,11.3,14.0,12.7,7.8,7.7,7.7,23.3,6.6,2.9,5.9,00110
61,31.0,XX.0,XXX,XX,01,  Ishwarganj Upazila,342117,13.0,16.1,12.3,7.1,7.2,7.5,21.7,6.4,3.0,5.6,00110
61,31.0,40.0,XXX,XX,01,  Ishwarganj Union,15623,12.6,15.4,12.3,7.6,7.7,8.4,20.7,6.1,3.3,5.8,00110
61,52.0,XX.0,XXX,XX,01,  Mymensingh Sadar Upazila,385815,13.1,15.7,11.9,7.6,7.9,8.1,21.8,6.1,2.7,5.0,00110
61,52.0,33.0,XXX,XX,01,  Char Ishwardia Union,16628,12.7,15.1,12.9,7.7,7.8,8.4,22.4,6.1,2.4,4.3,00110
61,52.0,40.0,XXX,XX,01,  Char Nilakshmia Union,29975,11.6,15.4,11.9,8.1,8.1,8.5,22.3,6.2,2.8,5.3,00110
61,52.0,67.0,XXX,XX,01,  Khagdahar Union,35649,11.9,14.8,12.4,8.0,7.8,8.1,22.2,6.4,3.2,5.1,00110
61,65.0,XX.0,XXX,XX,01,  Muktagachha Upazila,365558,11.8,14.0,11.3,7.7,8.2,8.4,23.0,6.5,3.0,6.0,00110
61,72.0,XX.0,XXX,XX,01,  Nandail Upazila,359314,12.8,16.5,11.9,7.3,7.0,7.6,21.7,6.4,3.1,5.7,00110
61,72.0,13.0,XXX,XX,01,  Achargaon Union,17076,12.1,18.3,11.6,7.1,6.7,7.8,21.6,6.2,2.9,5.7,00110
61,72.0,23.0,XXX,XX,01,  Chandipasha Union,35853,12.5,16.2,12.3,8.1,7.8,8.0,20.9,6.0,2.9,5.4,00110
61,81.0,XX.0,XXX,XX,01,  Phulpur Upazila,576138,13.1,15.8,11.9,7.2,7.5,7.8,21.7,6.3,2.9,5.8,00110
61,94.0,XX.0,XXX,XX,01,  Trishal Upazila,363306,12.6,15.3,12.2,7.4,7.8,8.0,22.2,6.3,2.9,5.4,00110
61,94.0,66.0,XXX,XX,01,  Rampur Union,10706,14.1,16.9,12.4,7.1,6.8,7.6,21.9,5.8,2.7,4.8,00110
67,XX.0,XX.0,XXX,XX,01, Narayanganj Zila,1959261,10.0,11.8,10.9,10.0,11.1,11.0,24.1,5.4,2.3,3.4,00110
67,2.0,XX.0,XXX,XX,01,  Araihazar Upazila,362127,11.2,14.4,12.1,9.3,9.4,9.0,21.8,6.0,2.6,4.2,00110
67,2.0,23.0,XXX,XX,01,  Araihazar Union,21196,10.3,12.9,11.6,9.7,10.0,9.7,23.5,6.4,2.5,3.5,00110
67,2.0,87.0,XXX,XX,01,  Satgram Union,31705,10.9,14.1,12.0,10.2,10.0,9.2,21.7,5.8,2.4,3.7,00110
67,4.0,XX.0,XXX,XX,01,  Sonargaon Upazila,367562,10.2,11.9,11.2,9.7,10.7,10.9,23.6,5.5,2.5,3.9,00110
67,6.0,XX.0,XXX,XX,01,  Bandar Upazila,146550,9.9,11.2,10.8,9.8,10.3,10.5,24.9,6.0,2.6,4.1,00110
67,58.0,XX.0,XXX,XX,01,  Narayanganj Sadar Upazila,780510,9.5,10.7,10.3,10.7,12.1,12.1,25.3,4.9,1.9,2.4,00110
67,68.0,XX.0,XXX,XX,01,  Rupganj Upazila,302512,9.8,11.6,10.5,9.7,11.3,10.9,24.1,5.7,2.4,3.9,00110
67,68.0,63.0,XXX,XX,01,  Mura Para Union,9231,10.1,11.1,10.0,8.8,11.0,10.6,25.7,5.5,2.8,4.4,00110
67,68.0,79.0,XXX,XX,01,  Rupganj Union,38429,9.5,11.8,10.6,9.2,9.9,10.2,24.6,6.3,2.8,5.1,00110
33,XX.0,XX.0,XXX,XX,01, Gazipur Zila,2366338,8.9,10.4,9.4,9.3,13.0,12.6,25.1,5.5,2.2,3.8,00110
33,30.0,XX.0,XXX,XX,01,  Gazipur Sadar Upazila,1130963,8.3,9.1,7.7,10.1,16.7,15.6,24.5,4.2,1.6,2.3,00110
33,32.0,XX.0,XXX,XX,01,  Kaliakair Upazila,319810,8.9,10.3,9.5,8.2,11.0,11.5,27.1,6.3,2.6,4.6,00110
33,32.0,66.0,XXX,XX,01,  Mouchak Union,99002,8.8,9.7,8.3,9.7,14.6,14.4,25.7,4.4,1.7,2.6,00110
33,32.0,76.0,XXX,XX,01,  Sreefaltali Union,19227,8.9,9.8,9.7,7.7,9.4,10.8,27.8,7.4,3.1,5.6,00110
33,34.0,XX.0,XXX,XX,01,  Kaliganj Upazila,219846,9.4,11.8,11.6,9.1,9.3,8.9,24.4,7.0,3.0,5.6,00110
33,36.0,XX.0,XXX,XX,01,  Kapasia Upazila,329176,9.7,12.5,11.9,8.6,8.3,8.5,24.6,7.2,3.1,5.7,00110
33,36.0,43.0,XXX,XX,01,  Kapasia Union,30923,9.3,12.3,10.9,8.8,8.8,8.8,25.4,7.0,3.0,5.6,00110
33,86.0,XX.0,XXX,XX,01,  Sreepur Upazila,366543,9.8,11.6,10.6,8.3,9.9,10.3,25.6,6.4,2.7,4.7,00110
56,XX.0,XX.0,XXX,XX,01, Manikganj Zila,1264157,9.6,11.9,10.9,7.5,8.2,8.6,25.7,7.7,3.6,6.4,00110
56,10.0,XX.0,XXX,XX,01,  Daulatpur Upazila,160108,11.6,14.6,11.5,6.7,7.1,7.4,23.9,7.4,3.6,6.1,00110
56,10.0,28.0,XXX,XX,01,  Chak Mirpur Union,17513,10.0,11.8,11.0,7.5,7.9,8.1,25.5,7.6,4.1,6.5,00110
56,22.0,XX.0,XXX,XX,01,  Ghior Upazila,139657,8.8,10.9,10.2,7.7,8.4,9.0,26.9,8.0,3.6,6.6,00110
56,22.0,47.0,XXX,XX,01,  Ghior Union,17709,8.9,11.1,10.8,7.8,8.4,9.3,26.5,7.3,3.4,6.4,00110
56,28.0,XX.0,XXX,XX,01,  Harirampur Upazila,137074,9.5,11.7,11.0,7.0,7.5,8.1,25.9,8.1,4.1,7.1,00110
56,28.0,29.0,XXX,XX,01,  Boyra Union,8048,8.8,10.7,11.0,8.0,7.8,8.2,24.7,8.6,4.3,8.0,00110
56,46.0,XX.0,XXX,XX,01,  Manikganj Sadar Upazila,237305,9.2,11.2,10.6,7.7,8.6,8.9,25.8,7.7,3.6,6.6,00110
56,46.0,87.0,XXX,XX,01,  Nabagram Union,17860,9.0,10.3,9.8,7.4,9.0,8.7,27.5,7.7,3.6,7.0,00110
56,70.0,XX.0,XXX,XX,01,  Saturia Upazila,162776,8.9,11.4,10.5,7.5,8.3,9.0,26.7,7.8,3.7,6.2,00110
56,70.0,19.0,XXX,XX,01,  Baliati Union,11163,8.8,10.8,9.8,7.9,8.3,9.0,27.3,8.3,3.3,6.4,00110
56,70.0,85.0,XXX,XX,01,  Saturia Union,16103,8.5,10.5,10.7,7.8,8.2,8.9,27.2,8.3,3.9,6.1,00110
56,78.0,XX.0,XXX,XX,01,  Shibalaya Upazila,166671,9.3,11.5,10.8,7.5,8.2,8.7,26.3,7.9,3.4,6.4,00110
56,78.0,71.0,XXX,XX,01,  Ulail Union,20610,9.1,11.0,10.1,7.3,8.2,8.6,27.3,8.0,3.4,6.9,00110
56,82.0,XX.0,XXX,XX,01,  Singair Upazila,260566,9.8,12.1,11.2,7.9,8.6,8.9,24.7,7.2,3.4,6.1,00110
26,XX.0,XX.0,XXX,XX,01, Dhaka Zila,2726934,9.2,10.4,9.8,9.5,12.4,12.2,24.9,5.4,2.4,3.8,00110
26,14.0,XX.0,XXX,XX,01,  Dhamrai Upazila,351616,9.0,11.0,10.2,7.9,8.8,9.6,26.7,7.5,3.4,5.9,00110
26,14.0,35.0,XXX,XX,01,  Dhamrai Union,9207,9.2,10.5,9.6,8.9,10.3,10.6,24.2,7.4,3.3,6.0,00110
26,18.0,XX.0,XXX,XX,01,  Dohar Upazila,190005,10.6,12.3,12.3,9.1,8.8,8.6,22.3,6.5,3.4,6.1,00110
26,38.0,XX.0,XXX,XX,01,  Keraniganj Upazila,794360,10.0,11.0,10.9,10.0,10.9,10.7,25.1,5.5,2.4,3.4,00110
26,62.0,XX.0,XXX,XX,01,  Nawabganj Upazila,301894,9.8,11.1,11.2,8.8,9.2,9.0,24.1,7.0,3.4,6.5,00110
26,62.0,13.0,XXX,XX,01,  Bakshanagar Union,19703,9.4,10.4,10.9,8.9,9.7,9.4,25.0,7.0,3.1,6.1,00110
26,62.0,74.0,XXX,XX,01,  Kalakopa Union,6585,9.8,10.0,9.9,8.8,10.1,9.6,26.2,6.6,3.5,5.6,00110
26,72.0,XX.0,XXX,XX,01,  Savar Upazila,1089059,8.4,9.1,8.1,9.9,16.2,15.6,24.7,4.1,1.6,2.3,00110
86,XX.0,XX.0,XXX,XX,01, Shariatpur Zila,1024780,11.4,14.6,13.5,8.7,7.5,7.5,21.2,6.4,3.2,6.0,00110
86,14.0,XX.0,XXX,XX,01,  Bhedarganj Upazila,244041,12.0,15.3,13.4,8.4,7.0,7.3,20.9,6.3,3.2,6.0,00110
86,14.0,77.0,XXX,XX,01,  Rambhadrapur Union,17688,9.6,12.8,13.1,9.5,8.2,7.7,22.0,6.8,3.4,7.0,00110
86,25.0,XX.0,XXX,XX,01,  Damudya Upazila,91680,11.4,13.9,13.4,9.0,7.5,7.3,21.3,6.5,3.4,6.4,00110
86,25.0,23.0,XXX,XX,01,  Darul Aman Union,6571,10.0,13.8,12.0,9.0,8.1,7.6,21.3,7.4,3.4,7.5,00110
86,36.0,XX.0,XXX,XX,01,  Gosairhat Upazila,146696,12.9,16.4,14.1,7.7,6.8,7.1,20.5,6.3,3.0,5.3,00110
86,36.0,35.0,XXX,XX,01,  Idilpur Union,26672,12.3,15.4,14.2,8.2,7.6,7.4,20.8,6.1,3.0,5.2,00110
86,65.0,XX.0,XXX,XX,01,  Naria Upazila,208871,10.4,13.5,13.0,9.4,8.2,7.6,21.3,6.5,3.4,6.7,00110
86,69.0,XX.0,XXX,XX,01,  Shariatpur Sadar Upazila,160724,10.6,13.7,13.7,9.1,7.8,7.9,21.9,6.5,3.0,5.8,00110
86,94.0,XX.0,XXX,XX,01,  Zanjira Upazila,172768,11.3,14.5,13.7,8.9,7.4,7.6,21.4,6.2,3.2,5.8,00110
54,XX.0,XX.0,XXX,XX,01, Madaripur Zila,1008142,10.5,14.2,13.1,8.6,7.8,7.8,22.3,6.8,3.4,5.5,00110
54,40.0,XX.0,XXX,XX,01,  Kalkini Upazila,231650,10.6,14.7,13.5,8.6,7.4,7.5,22.0,6.7,3.3,5.7,00110
54,54.0,XX.0,XXX,XX,01,  Madaripur Sadar Upazila,283074,10.3,14.2,13.3,8.8,7.9,7.8,22.2,6.7,3.3,5.4,00110
54,80.0,XX.0,XXX,XX,01,  Rajoir Upazila,207309,10.5,13.8,12.6,8.6,8.1,8.2,22.9,6.7,3.3,5.3,00110
54,80.0,95.0,XXX,XX,01,  Rajoir Union,2718,11.4,13.4,11.8,7.6,9.6,7.8,21.9,8.5,3.2,4.8,00110
54,87.0,XX.0,XXX,XX,01,  Shib Char Upazila,286109,10.7,13.9,12.9,8.4,7.6,7.7,22.2,7.1,3.6,5.8,00110
54,87.0,18.0,XXX,XX,01,  Bayratala Uttar Union,5184,10.6,13.3,12.4,8.2,7.3,7.3,22.7,7.5,4.1,6.8,00110
54,87.0,42.0,XXX,XX,01,  Ditiyakhanda Union,10254,10.3,14.3,12.8,7.8,8.1,7.9,22.2,7.7,3.6,5.5,00110
93,XX.0,XX.0,XXX,XX,01, Tangail Zila,3061298,9.8,12.2,10.8,7.5,8.5,8.9,25.6,7.3,3.2,6.2,00110
93,9.0,XX.0,XXX,XX,01,  Basail Upazila,146374,9.4,10.8,10.0,7.7,8.8,9.0,25.9,7.9,3.4,7.1,00110
93,9.0,11.0,XXX,XX,01,  Basail Union,13210,9.1,11.2,9.9,7.1,7.9,8.8,26.6,7.7,3.4,8.3,00110
93,19.0,XX.0,XXX,XX,01,  Bhuapur Upazila,161205,11.3,13.6,11.7,7.7,8.2,8.4,23.6,7.0,3.1,5.4,00110
93,23.0,XX.0,XXX,XX,01,  Delduar Upazila,193176,8.9,10.9,10.6,7.8,8.6,9.1,26.9,7.8,3.2,6.2,00110
93,23.0,23.0,XXX,XX,01,  Delduar Union,16840,9.1,10.9,9.7,7.9,9.0,8.8,26.1,8.2,3.6,6.7,00110
93,25.0,XX.0,XXX,XX,01,  Dhanbari Upazila,139943,9.3,11.8,10.5,6.9,7.7,8.6,27.2,7.9,3.5,6.6,00110
93,28.0,XX.0,XXX,XX,01,  Ghatail Upazila,382694,9.9,12.6,11.0,7.1,8.1,8.8,25.5,7.1,3.3,6.6,00110
93,38.0,XX.0,XXX,XX,01,  Gopalpur Upazila,202171,9.5,12.1,10.9,7.3,8.0,8.4,25.8,7.7,3.6,6.7,00110
93,47.0,XX.0,XXX,XX,01,  Kalihati Upazila,370797,9.6,11.7,10.8,7.6,9.0,9.3,25.6,7.3,3.1,5.9,00110
93,47.0,58.0,XXX,XX,01,  Kok Dahara Union,26312,9.5,11.4,10.3,7.5,8.8,9.4,26.1,7.8,3.2,6.0,00110
93,57.0,XX.0,XXX,XX,01,  Madhupur Upazila,231857,10.6,12.9,11.0,6.9,8.5,9.2,24.9,6.7,3.0,6.3,00110
93,57.0,21.0,XXX,XX,01,  Alokdia Union,26058,10.3,12.2,11.1,6.9,8.2,8.8,25.3,7.4,3.3,6.5,00110
93,66.0,XX.0,XXX,XX,01,  Mirzapur Upazila,372367,9.1,11.4,10.6,7.9,8.7,9.1,26.4,7.5,3.2,6.0,00110
93,66.0,36.0,XXX,XX,01,  Bhaora Union,13448,9.3,12.0,11.9,7.1,7.5,8.1,26.3,7.7,3.4,6.5,00110
93,66.0,39.0,XXX,XX,01,  Bhatgram Union,21343,9.3,11.2,10.5,7.7,7.8,8.3,26.1,8.0,3.9,7.4,00110
93,66.0,67.0,XXX,XX,01,  Latifpur Union,14995,9.5,11.3,10.1,7.6,8.2,9.0,26.2,8.1,3.3,6.6,00110
93,76.0,XX.0,XXX,XX,01,  Nagarpur Upazila,274982,10.6,13.3,11.1,7.1,7.8,8.4,24.9,7.4,3.3,6.1,00110
93,76.0,73.0,XXX,XX,01,  Nagarpur Union,13928,9.8,12.8,9.8,7.3,8.3,9.2,25.3,7.6,3.2,6.6,00110
93,85.0,XX.0,XXX,XX,01,  Sakhipur Upazila,232040,9.8,12.1,10.6,7.1,8.1,8.9,26.2,7.1,3.2,6.7,00110
93,85.0,27.0,XXX,XX,01,  Gazaria Union,29753,9.7,11.9,9.9,7.0,8.0,9.3,26.5,7.4,3.2,7.1,00110
93,85.0,81.0,XXX,XX,01,  Kalia Union,45884,10.2,12.5,10.8,7.0,8.4,9.1,25.2,7.0,3.3,6.5,00110
93,95.0,XX.0,XXX,XX,01,  Tangail Sadar Upazila,353692,10.2,12.7,10.7,7.9,9.2,9.0,25.1,6.9,2.9,5.3,00110
48,XX.0,XX.0,XXX,XX,01, Kishoreganj Zila,2422877,13.2,15.9,12.3,7.6,7.5,7.9,21.3,6.2,2.9,5.4,00110
48,2.0,XX.0,XXX,XX,01,  Austagram Upazila,135123,15.3,16.6,11.2,7.3,7.3,8.0,20.8,5.5,2.8,5.2,00110
48,2.0,23.0,XXX,XX,01,  Austagram Union,2984,14.2,16.1,12.3,7.8,6.3,8.0,22.0,4.7,2.6,6.0,00110
48,6.0,XX.0,XXX,XX,01,  Bajitpur Upazila,213832,13.5,16.1,12.5,7.6,7.6,7.8,21.0,6.0,2.7,5.1,00110
48,11.0,XX.0,XXX,XX,01,  Bhairab Upazila,179317,14.3,17.5,13.7,8.1,7.1,7.1,19.2,5.7,2.6,4.8,00110
48,27.0,XX.0,XXX,XX,01,  Hossainpur Upazila,160766,12.0,15.9,12.3,7.7,7.3,8.0,22.1,6.5,2.9,5.3,00110
48,33.0,XX.0,XXX,XX,01,  Itna Upazila,141458,15.0,16.1,11.3,7.0,7.5,8.1,21.0,5.7,3.0,5.3,00110
48,33.0,43.0,XXX,XX,01,  Dhanpur Union,12078,13.1,13.0,10.3,8.5,8.8,8.3,21.1,6.9,3.7,6.3,00110
48,33.0,51.0,XXX,XX,01,  Itna Union,4117,13.4,16.4,12.6,6.8,6.7,7.6,21.9,6.1,3.5,4.9,00110
48,42.0,XX.0,XXX,XX,01,  Karimganj Upazila,260963,12.7,15.8,12.5,7.4,7.4,8.0,21.4,6.2,3.1,5.6,00110
