ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 7+ and not attending school-Both,Population aged 7+ and not attending school-Male,Population aged 7+ and not attending school-Female,Employment Status-Employed-Male,Employment Status-Employed-Female,Employment Status-Looking for work-Male,Employment Status-Looking for work-Female,Employment Status-Household work-Male,Employment Status-Household work-Female,Employment Status-Do not work-Male,Employment Status-Do not work-Female,check_var
78,55,93,XXX,XX,XX,Sreerampur Union Total,1757,677,1080,500,30,15,1,22,773.0,140,276,00111
78,57,01,XXX,XX,XX,  Ward No-01 Total,644,301,343,241,80,2,0,1,187.0,57,76,00111
78,57,02,XXX,XX,XX,  Ward No-02 Total,430,224,206,180,28,0,0,3,135.0,41,43,00111
78,57,03,XXX,XX,XX,  Ward No-03 Total,288,129,159,101,16,0,0,1,89.0,27,54,00111
78,57,04,XXX,XX,XX,  Ward No-04 Total,249,115,134,89,24,1,0,1,72.0,24,38,00111
78,57,05,XXX,XX,XX,  Ward No-05 Total,247,108,139,89,32,0,2,2,78.0,17,27,00111
78,57,06,XXX,XX,XX,  Ward No-06 Total,465,187,278,142,27,0,0,1,163.0,44,88,00111
78,57,07,XXX,XX,XX,  Ward No-07 Total,153,57,96,48,16,0,0,1,52.0,8,28,00111
78,57,08,XXX,XX,XX,  Ward No-08 Total,393,191,202,140,24,1,0,6,132.0,44,46,00111
78,57,09,XXX,XX,XX,  Ward No-09 Total,270,125,145,97,11,1,0,1,91.0,26,43,00111
78,57,11,XXX,XX,XX,  Amkhola Union Total,6317,2694,3623,2147,111,30,12,60,2860.0,457,640,00111
78,57,22,XXX,XX,XX,  Bakulbaria Union Total,2994,1195,1799,976,29,9,4,19,1464.0,191,302,00111
78,57,27,XXX,XX,XX,  Bara Baisdia Union Total,6094,2944,3150,2334,120,27,10,26,2365.0,557,655,00111
78,57,32,XXX,XX,XX,  Chalitabunia Union Total,2391,1259,1132,898,22,21,13,43,818.0,297,279,00111
78,57,34,XXX,XX,XX,  Char Montaz Union Total,4623,2378,2245,1932,107,17,10,31,1770.0,398,358,00111
78,57,37,XXX,XX,XX,  Char Biswas Union Total,5903,3043,2860,2338,645,12,3,184,1594.0,509,618,00111
78,57,39,XXX,XX,XX,  Char Kajal Union Total,10456,5232,5224,3448,510,48,12,529,3371.0,1207,1331,00111
78,57,44,XXX,XX,XX,  Chhota Baisdia Union Total,5204,2545,2659,2026,84,26,7,29,2004.0,464,564,00111
78,57,50,XXX,XX,XX,Chiknikandi Union Total,2970,1262,1708,1010,53,16,8,18,1337.0,218,310,00111
78,57,55,XXX,XX,XX,  Dakua Union Total,4667,2113,2554,1671,114,28,9,47,1937.0,367,494,00111
78,57,67,XXX,XX,XX,Galachipa Union Total,5489,2610,2879,2088,204,16,11,21,2042.0,485,622,00111
78,57,69,XXX,XX,XX,  Gazalia Union Total,2761,1164,1597,896,18,19,4,49,1192.0,200,383,00111
78,57,72,XXX,XX,XX,  Golkhali Union Total,5709,2555,3154,2005,305,23,9,119,2215.0,408,625,00111
78,57,75,XXX,XX,XX,  Kalagachhia Union Total,2890,1211,1679,929,23,11,3,33,1372.0,238,281,00111
78,57,78,XXX,XX,XX,  Panpatty Union Total,3718,1660,2058,1258,90,9,3,28,1486.0,365,479,00111
78,57,83,XXX,XX,XX,  Rangabali Union Total,7132,3545,3587,3000,137,28,17,40,2855.0,477,578,00111
78,57,94,XXX,XX,XX,  Ratandi Taltali Union Total,5083,2301,2782,1843,54,15,2,33,2217.0,410,509,00111
78,66,01,XXX,XX,XX,  Ward No-01 Total,483,219,264,163,10,1,0,7,196.0,48,58,00111
78,66,02,XXX,XX,XX,  Ward No-02 Total,131,57,74,41,8,0,0,8,53.0,8,13,00111
78,66,03,XXX,XX,XX,  Ward No-03 Total,73,32,41,26,4,0,0,0,25.0,6,12,00111
78,66,04,XXX,XX,XX,  Ward No-04 Total,133,85,48,28,6,1,0,0,22.0,56,20,00111
78,66,05,XXX,XX,XX,  Ward No-05 Total,95,24,71,21,1,0,0,0,30.0,3,40,00111
78,66,06,XXX,XX,XX,  Ward No-06 Total,107,46,61,34,7,0,0,0,38.0,12,16,00111
78,66,07,XXX,XX,XX,  Ward No-07 Total,103,40,63,36,4,0,1,0,41.0,4,17,00111
78,66,08,XXX,XX,XX,  Ward No-08 Total,157,58,99,47,14,0,0,2,59.0,9,26,00111
78,66,09,XXX,XX,XX,  Ward No-09 Total,449,180,269,118,40,1,1,30,146.0,31,82,00111
78,66,10,XXX,XX,XX,  Baliatali Union Total,3724,1733,1991,1354,78,17,7,48,1542.0,314,364,00111
78,66,11,XXX,XX,XX,  Chakamaiya Union Total,2602,1148,1454,826,44,8,0,94,1132.0,220,278,00111
78,66,15,XXX,XX,XX,  Dalbuganj Union Total,1498,686,812,488,23,15,7,32,585.0,151,197,00111
78,66,23,XXX,XX,XX,  Mohipur Union Total,2985,1656,1329,1269,73,8,2,76,909.0,303,345,00111
78,66,29,XXX,XX,XX,  Dhulasar Union Total,5139,2606,2533,2008,98,33,7,69,2004.0,496,424,00111
78,66,35,XXX,XX,XX,  Lalua Union Total,5518,2688,2830,2336,224,32,5,24,2210.0,296,391,00111
78,66,47,XXX,XX,XX,  Lata Chapli Union Total,4002,2106,1896,1548,90,77,4,81,1384.0,400,418,00111
78,66,55,XXX,XX,XX,  Dhankhali Union Total,6429,2997,3432,2581,150,21,15,15,2810.0,380,457,00111
78,66,59,XXX,XX,XX,  Mithaganj Union Total,1440,657,783,583,48,6,2,4,555.0,64,178,00111
78,66,61,XXX,XX,XX,  Ward No-01 (Kuakata) Total,115,62,53,46,4,2,2,1,37.0,13,10,00111
78,66,62,XXX,XX,XX,  Ward No-02 Total,130,63,67,57,1,1,0,1,53.0,4,13,00111
78,66,63,XXX,XX,XX,  Ward No-03 Total,389,199,190,170,5,3,0,0,165.0,26,20,00111
78,66,64,XXX,XX,XX,  Ward No-04 Total,111,63,48,55,3,1,0,0,38.0,7,7,00111
78,66,65,XXX,XX,XX,  Ward No-05 Total,211,110,101,91,4,0,0,13,68.0,6,29,00111
78,66,66,XXX,XX,XX,  Ward No-06 Total,256,124,132,106,16,2,1,2,88.0,14,27,00111
78,66,67,XXX,XX,XX,  Ward No-07 Total,33,17,16,15,2,0,0,0,10.0,2,4,00111
78,66,68,XXX,XX,XX,  Ward No-08 Total,147,72,75,51,0,0,0,1,50.0,20,25,00111
78,66,69,XXX,XX,XX,  Ward No-09 Total,166,100,66,81,1,1,0,0,47.0,18,18,00111
78,66,71,XXX,XX,XX,  Nilganj Union Total,3087,1467,1620,1145,57,30,4,16,1154.0,276,405,00111
78,66,83,XXX,XX,XX,Tiakhali Union Total,3465,1606,1859,1383,66,2,6,31,1536.0,190,251,00111
78,76,13,XXX,XX,XX,Amragachhia Union Total,3537,1493,2044,1158,133,10,14,86,1599.0,239,298,00111
78,76,27,XXX,XX,XX,Deuli Subidkhali Union Total,3957,1721,2236,1337,49,6,7,71,1732.0,307,448,00111
78,76,40,XXX,XX,XX,  Kakrabunia Union Total,3252,1327,1925,905,39,23,4,105,1342.0,294,540,00111
78,76,54,XXX,XX,XX,  Madhabkhali Union Total,2105,773,1332,557,28,9,2,50,1002.0,157,300,00111
78,76,67,XXX,XX,XX,  Majidbari Union Total,1857,684,1173,530,11,3,1,12,930.0,139,231,00111
78,76,81,XXX,XX,XX,Mirzaganj Union Total,3568,1478,2090,1124,96,63,2,29,1545.0,262,447,00111
78,95,01,XXX,XX,XX,  Ward No-01 Total,458,198,260,147,17,4,2,4,152.0,43,89,00111
78,95,02,XXX,XX,XX,  Ward No-02 Total,1474,642,832,505,163,9,1,3,450.0,125,218,00111
78,95,03,XXX,XX,XX,  Ward No-03 Total,296,112,184,78,36,0,1,2,85.0,32,62,00111
78,95,04,XXX,XX,XX,  Ward No-04 Total,635,211,424,143,73,5,0,5,181.0,58,170,00111
78,95,05,XXX,XX,XX,  Ward No-05 Total,527,200,327,160,70,2,3,3,172.0,35,82,00111
78,95,06,XXX,XX,XX,  Ward No-06 Total,717,315,402,230,148,1,5,6,157.0,78,92,00111
78,95,07,XXX,XX,XX,  Ward No-07 Total,912,352,560,279,103,4,1,7,301.0,62,155,00111
78,95,08,XXX,XX,XX,  Ward No-08 Total,579,245,334,143,56,2,0,5,166.0,95,112,00111
78,95,09,XXX,XX,XX,  Ward No-09 Total,1091,449,642,320,27,2,0,2,350.0,125,265,00111
78,95,10,XXX,XX,XX,  Auliapur Union Total,4125,1718,2407,1245,75,11,8,31,1744.0,431,580,00111
78,95,11,XXX,XX,XX,  Badarpur Union Total,4523,1911,2612,1321,134,5,4,198,1922.0,387,552,00111
78,95,13,XXX,XX,XX,  Chhota Bighai Union Total,3596,1638,1958,1250,59,8,9,58,1428.0,322,462,00111
78,95,20,XXX,XX,XX,  Itabaria Union Total,3430,1433,1997,1157,71,8,9,18,1504.0,250,413,00111
78,95,27,XXX,XX,XX,Jainkati Union Total,4082,1711,2371,1349,61,14,6,53,1959.0,295,345,00111
78,95,31,XXX,XX,XX,  Bara Bighai Union Total,3003,1229,1774,946,56,16,3,46,1402.0,221,313,00111
78,95,33,XXX,XX,XX,  Kalikapur Union Total,2325,1025,1300,797,128,15,2,14,890.0,199,280,00111
78,95,40,XXX,XX,XX,  Kamalapur Union Total,8342,3522,4820,2564,155,61,30,278,3738.0,619,897,00111
78,95,54,XXX,XX,XX,  Lohalia Union Total,3388,1483,1905,1104,51,18,5,68,1412.0,293,437,00111
78,95,61,XXX,XX,XX,  Laukati Union Total,4323,1817,2506,1475,136,33,14,35,1803.0,274,553,00111
78,95,67,XXX,XX,XX,  Madarbunia Union Total,4371,1859,2512,1372,60,31,10,52,1789.0,404,653,00111
78,95,74,XXX,XX,XX,  Marichbunia Union Total,2793,1092,1701,850,70,21,0,24,1302.0,197,329,00111
6,02,13,XXX,XX,XX,  Bagdha Union Total,5045,2114,2931,1563,137,24,14,42,1971.0,485,809,00111
6,02,15,XXX,XX,XX,Bakal Union Total,4030,1611,2419,1186,130,8,3,61,1595.0,356,691,00111
6,02,47,XXX,XX,XX,Gaila Union Total,4471,1781,2690,1339,166,7,3,19,1787.0,416,734,00111
6,02,79,XXX,XX,XX,  Rajiher Union Total,4847,1921,2926,1419,99,7,8,43,2089.0,452,730,00111
6,02,87,XXX,XX,XX,  Ratnapur Union Total,4513,1856,2657,1311,81,9,3,134,1960.0,402,613,00111
6,03,13,XXX,XX,XX,  Jahangir Nagar(Agarpur) Union Total,4162,1873,2289,1440,26,10,5,45,1761.0,378,497,00111
6,03,27,XXX,XX,XX,  Chandpasha Union Total,4024,1796,2228,1441,35,16,6,23,1647.0,316,540,00111
6,03,40,XXX,XX,XX,  Dehergati Union Total,3034,1289,1745,945,20,3,1,40,1268.0,301,456,00111
6,03,54,XXX,XX,XX,  Kedarpur Union Total,3209,1439,1770,1152,66,15,7,35,1388.0,237,309,00111
6,03,67,XXX,XX,XX,  Madhab Pasha Union Total,3890,1749,2141,1250,75,3,4,55,1315.0,441,747,00111
6,03,81,XXX,XX,XX,Rahmatpur Union Total,2879,1279,1600,966,66,8,5,27,1092.0,278,437,00111
6,07,01,XXX,XX,XX,  Ward No-01 Total,229,90,139,62,7,0,0,3,116.0,25,16,00111
6,07,02,XXX,XX,XX,  Ward No-02 Total,12,4,8,2,1,0,0,0,3.0,2,4,00111
6,07,03,XXX,XX,XX,  Ward No-03 Total,56,19,37,16,9,0,0,0,15.0,3,13,00111
6,07,04,XXX,XX,XX,  Ward No-04 Total,145,56,89,41,10,0,0,0,49.0,15,30,00111
6,07,05,XXX,XX,XX,  Ward No-05 Total,288,119,169,93,9,1,0,0,99.0,25,61,00111
6,07,06,XXX,XX,XX,  Ward No-06 Total,293,124,169,90,11,2,2,2,109.0,30,47,00111
6,07,07,XXX,XX,XX,  Ward No-07 Total,189,89,100,69,2,1,0,0,64.0,19,34,00111
6,07,08,XXX,XX,XX,  Ward No-08 Total,137,59,78,53,11,0,0,1,54.0,5,13,00111
6,07,09,XXX,XX,XX,  Ward No-09 Total,142,62,80,31,3,7,1,0,49.0,24,27,00111
6,07,12,XXX,XX,XX,Bhar Pasha Union Total,3623,1578,2045,1171,65,24,4,24,1484.0,359,492,00111
6,07,13,XXX,XX,XX,  Charadi Union Total,3999,1766,2233,1436,30,12,6,24,1780.0,294,417,00111
6,07,20,XXX,XX,XX,  Char Amaddi Union Total,3623,1670,1953,1225,51,28,6,91,1361.0,326,535,00111
6,07,27,XXX,XX,XX,  Darial Union Total,5338,2545,2793,1939,98,63,16,91,2115.0,452,564,00111
6,07,33,XXX,XX,XX,  Dudhal Union Total,3853,1605,2248,1240,24,11,6,20,1736.0,334,482,00111
6,07,40,XXX,XX,XX,  Durga Pasha Union Total,3026,1445,1581,1116,50,11,2,72,1139.0,246,390,00111
6,07,47,XXX,XX,XX,  Faridpur Union Total,3166,1390,1776,1054,26,27,0,29,1353.0,280,397,00111
6,07,54,XXX,XX,XX,  Garuria Union Total,3783,1683,2100,1225,27,26,2,36,1550.0,396,521,00111
6,07,61,XXX,XX,XX,  Kabai Union Total,3539,1433,2106,1061,45,12,4,39,1661.0,321,396,00111
6,07,67,XXX,XX,XX,  Kalaskati Union Total,4653,2169,2484,1736,102,15,5,48,1795.0,370,582,00111
6,07,74,XXX,XX,XX,  Nalua Union Total,2127,882,1245,678,58,3,4,22,919.0,179,264,00111
6,07,81,XXX,XX,XX,  Niamati Union Total,3487,1320,2167,950,57,9,3,58,1576.0,303,531,00111
6,07,88,XXX,XX,XX,  Padri Shibpur Union Total,4008,1555,2453,1191,41,23,18,38,1900.0,303,494,00111
6,07,94,XXX,XX,XX,Rangasree Union Total,4844,2145,2699,1601,65,40,3,56,2044.0,448,587,00111
6,10,01,XXX,XX,XX,  Ward No-01 Total,276,145,131,109,35,0,0,1,50.0,35,46,00111
6,10,02,XXX,XX,XX,  Ward No-02 Total,67,21,46,17,5,0,1,1,23.0,3,17,00111
6,10,03,XXX,XX,XX,  Ward No-03 Total,75,33,42,25,7,0,0,0,20.0,8,15,00111
6,10,04,XXX,XX,XX,  Ward No-04 Total,56,12,44,5,1,3,0,2,24.0,2,19,00111
6,10,05,XXX,XX,XX,  Ward No-05 Total,37,11,26,9,1,0,0,0,22.0,2,3,00111
6,10,06,XXX,XX,XX,  Ward No-06 Total,34,15,19,7,0,0,0,1,10.0,7,9,00111
6,10,07,XXX,XX,XX,  Ward No-07 Total,20,6,14,5,0,1,0,0,5.0,0,9,00111
6,10,08,XXX,XX,XX,  Ward No-08 Total,113,46,67,40,5,0,0,0,44.0,6,18,00111
6,10,09,XXX,XX,XX,  Ward No-09 Total,126,41,85,30,5,0,0,0,45.0,11,35,00111
6,10,10,XXX,XX,XX,  Banaripara Union Total,1313,550,763,413,25,5,1,7,505.0,125,232,00111
6,10,21,XXX,XX,XX,  Baisari Union Total,1951,853,1098,632,60,10,1,38,720.0,173,317,00111
6,10,31,XXX,XX,XX,  Bisarkandi Union Total,2000,974,1026,663,58,6,7,10,590.0,295,371,00111
6,10,42,XXX,XX,XX,Chakhar Union Total,2275,943,1332,689,21,9,3,60,1068.0,185,240,00111
6,10,52,XXX,XX,XX,  Iluhar Union Total,1809,876,933,668,42,1,2,19,644.0,188,245,00111
6,10,63,XXX,XX,XX,Salia Bakpur Union Total,2319,956,1363,754,47,26,6,13,997.0,163,313,00111
6,10,73,XXX,XX,XX,  Saidkati Union Total,4561,1962,2599,1527,61,8,4,49,1999.0,378,535,00111
6,10,84,XXX,XX,XX,  Udaykati Union Total,1873,833,1040,620,50,14,1,16,638.0,183,351,00111
6,32,01,XXX,XX,XX,  Ward No-01 Total,605,239,366,187,20,0,0,3,255.0,49,91,00111
6,32,02,XXX,XX,XX,  Ward No-02 Total,711,318,393,206,21,1,0,1,247.0,110,125,00111
6,32,03,XXX,XX,XX,  Ward No-03 Total,894,406,488,296,9,9,2,15,349.0,86,128,00111
6,32,04,XXX,XX,XX,  Ward No-04 Total,737,331,406,251,13,6,7,3,293.0,71,93,00111
6,32,05,XXX,XX,XX,  Ward No-05 Total,378,153,225,109,14,1,0,2,134.0,41,77,00111
6,32,06,XXX,XX,XX,  Ward No-06 Total,505,198,307,148,15,1,0,12,194.0,37,98,00111
6,32,07,XXX,XX,XX,  Ward No-07 Total,604,273,331,174,11,3,1,5,220.0,91,99,00111
6,32,08,XXX,XX,XX,  Ward No-08 Total,889,361,528,265,16,0,0,15,369.0,81,143,00111
6,32,09,XXX,XX,XX,  Ward No-09 Total,724,304,420,219,16,1,2,11,294.0,73,108,00111
6,32,23,XXX,XX,XX,  Barthi Union Total,6279,2827,3452,2207,87,6,6,61,2575.0,553,784,00111
6,32,31,XXX,XX,XX,  Batajore Union Total,3145,1383,1762,1070,24,17,2,19,1215.0,277,521,00111
6,32,38,XXX,XX,XX,  Chandshi Union Total,1877,786,1091,556,40,6,4,53,710.0,171,337,00111
6,32,55,XXX,XX,XX,  Khanjapur Union Total,6986,3025,3961,2247,85,19,9,25,3029.0,734,838,00111
6,32,63,XXX,XX,XX,  Mahilara Union Total,2391,992,1399,704,15,3,1,45,1006.0,240,377,00111
6,32,71,XXX,XX,XX,  Nalchira Union Total,4647,2068,2579,1551,55,19,7,48,1855.0,450,662,00111
6,32,94,XXX,XX,XX,  Sarikal Union Total,4621,2088,2533,1625,103,11,7,103,2011.0,349,412,00111
6,36,13,XXX,XX,XX,Bara Jalia Union Total,7335,3602,3733,2963,182,49,23,45,2948.0,545,580,00111
6,36,27,XXX,XX,XX,  Dhulkhola Union Total,3198,1720,1478,1450,92,44,9,28,1208.0,198,169,00111
6,36,54,XXX,XX,XX,  Guabaria Union Total,5942,2736,3206,2209,80,19,8,45,2631.0,463,487,00111
6,36,67,XXX,XX,XX,  Harinathpur Union Total,6487,3251,3236,2535,82,11,7,79,2582.0,626,565,00111
6,36,81,XXX,XX,XX,  Hizla Gaurabdi Union Total,7061,3984,3077,3104,96,16,13,19,2335.0,845,633,00111
6,36,94,XXX,XX,XX,  Memania Union Total,8035,4301,3734,3420,154,36,5,60,2960.0,785,615,00111
6,51,01,XXX,XX,XX,  Ward No-01 Total,2052,936,1116,727,221,2,2,8,600.0,199,293,00111
6,51,02,XXX,XX,XX,  Ward No-02 Total,1338,578,760,439,165,9,6,2,418.0,128,171,00111
6,51,03,XXX,XX,XX,  Ward No-03 Total,1196,510,686,378,72,3,1,27,403.0,102,210,00111
6,51,04,XXX,XX,XX,  Ward No-04 Total,1049,483,566,387,65,2,1,4,360.0,90,140,00111
6,51,05,XXX,XX,XX,  Ward No-05 Total,4448,2191,2257,1734,373,29,5,13,1412.0,415,467,00111
6,51,06,XXX,XX,XX,  Ward No-06 Total,2099,948,1151,771,171,5,0,12,687.0,160,293,00111
6,51,07,XXX,XX,XX,  Ward No-07 Total,1229,550,679,404,77,1,1,14,437.0,131,164,00111
6,51,08,XXX,XX,XX,  Ward No-08 Total,552,319,233,263,40,2,0,2,101.0,52,92,00111
6,51,09,XXX,XX,XX,  Ward No-09 Total,1181,676,505,418,141,11,4,8,264.0,239,96,00111
6,51,10,XXX,XX,XX,  Ward No-10 Total,1489,689,800,555,266,6,1,2,332.0,126,201,00111
6,51,11,XXX,XX,XX,  Ward No-11 Total,1431,645,786,464,183,3,2,5,372.0,173,229,00111
6,51,12,XXX,XX,XX,  Ward No-12 Total,142,49,93,23,18,0,1,0,22.0,26,52,00111
6,51,13,XXX,XX,XX,  Ward No-13 Total,630,260,370,169,84,3,3,0,140.0,88,143,00111
6,51,14,XXX,XX,XX,  Ward No-14 Total,720,269,451,217,111,2,0,7,219.0,43,121,00111
6,51,15,XXX,XX,XX,  Ward No-15 Total,752,277,475,198,142,0,0,3,180.0,76,153,00111
6,51,16,XXX,XX,XX,  Ward No-16 Total,213,78,135,46,22,2,0,3,51.0,27,62,00111
6,51,17,XXX,XX,XX,  Ward No-17 Total,341,103,238,59,70,3,0,2,94.0,39,74,00111
6,51,18,XXX,XX,XX,  Ward No-18 Total,373,108,265,73,45,1,0,3,133.0,31,87,00111
6,51,19,XXX,XX,XX,  Ward No-19 Total,740,249,491,184,132,3,3,2,189.0,60,167,00111
6,51,20,XXX,XX,XX,  Ward No-20 Total,278,83,195,51,31,0,0,3,87.0,29,77,00111
6,51,21,XXX,XX,XX,  Ward No-21 Total,457,155,302,106,65,0,0,1,141.0,48,96,00111
6,51,22,XXX,XX,XX,  Ward No-22 Total,901,416,485,288,57,2,0,8,289.0,118,139,00111
6,51,23,XXX,XX,XX,  Ward No-23 Total,1254,567,687,424,78,2,4,13,459.0,128,146,00111
6,51,24,XXX,XX,XX,  Ward No-24 Total,1899,893,1006,705,175,12,6,28,563.0,148,262,00111
6,51,25,XXX,XX,XX,  Ward No-25 Total,2020,985,1035,688,152,63,6,6,585.0,228,292,00111
6,51,26,XXX,XX,XX,  Ward No-26 Total,1084,499,585,361,11,3,0,11,396.0,124,178,00111
6,51,27,XXX,XX,XX,  Ward No-27 Total,726,338,388,254,4,4,0,5,296.0,75,88,00111
6,51,28,XXX,XX,XX,  Ward No-28 Total,1018,478,540,389,77,7,2,5,327.0,77,134,00111
6,51,29,XXX,XX,XX,  Ward No-29 Total,1606,775,831,604,112,17,4,3,535.0,151,180,00111
6,51,30,XXX,XX,XX,  Ward No-30 Total,1409,639,770,415,16,1,3,81,521.0,142,230,00111
6,51,32,XXX,XX,XX,  Chandpura Union Total,3211,1543,1668,1115,108,16,2,52,1174.0,360,384,00111
6,51,33,XXX,XX,XX,  Chandra Mohan Union Total,3684,1898,1786,1515,44,34,9,27,1295.0,322,438,00111
6,51,34,XXX,XX,XX,Char Baria Union Total,2823,1290,1533,974,76,20,5,55,1111.0,241,341,00111
6,51,43,XXX,XX,XX,Char Kowa Union Total,4822,2232,2590,1727,131,29,5,33,1713.0,443,741,00111
6,51,51,XXX,XX,XX,  Char Monai Union Total,5686,2780,2906,2092,110,14,6,99,2093.0,575,697,00111
6,51,60,XXX,XX,XX,  Jagua Union Total,585,257,328,126,2,9,10,45,198.0,77,118,00111
6,51,69,XXX,XX,XX,  Kashipur Union Total,2477,1168,1309,916,48,10,8,9,917.0,233,336,00111
6,51,77,XXX,XX,XX,  Roy Pasha Karapur Union Total,2254,1051,1203,713,26,35,4,34,819.0,269,354,00111
6,51,86,XXX,XX,XX,  Shayestabad Union Total,4892,2475,2417,1942,95,24,12,38,1767.0,471,543,00111
6,51,94,XXX,XX,XX,  Tungibaria Union Total,4583,2169,2414,1673,41,29,12,56,1825.0,411,536,00111
6,62,01,XXX,XX,XX,  Ward No-01 Total,638,286,352,220,8,0,2,4,275.0,62,67,00111
6,62,02,XXX,XX,XX,  Ward No-02 Total,220,78,142,62,2,0,0,1,112.0,15,28,00111
6,62,03,XXX,XX,XX,  Ward No-03 Total,464,212,252,176,6,3,1,8,215.0,25,30,00111
6,62,04,XXX,XX,XX,  Ward No-04 Total,611,298,313,247,4,2,0,3,268.0,46,41,00111
6,62,05,XXX,XX,XX,  Ward No-05 Total,657,286,371,218,18,1,4,4,266.0,63,83,00111
6,62,06,XXX,XX,XX,  Ward No-06 Total,427,180,247,137,5,0,1,1,151.0,42,90,00111
6,62,07,XXX,XX,XX,  Ward No-07 Total,374,184,190,151,8,0,0,0,136.0,33,46,00111
6,62,08,XXX,XX,XX,  Ward No-08 Total,689,347,342,284,3,8,2,5,278.0,50,59,00111
6,62,09,XXX,XX,XX,  Ward No-09 Total,683,340,343,286,40,0,2,3,238.0,51,63,00111
6,62,13,XXX,XX,XX,  Alimabad Union Total,8529,4619,3910,3734,154,41,26,36,2880.0,808,850,00111
