ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Number of Households,Source of Drinking Water (%)-Tap,Source of Drinking Water (%)-Tube-Well,Source of Drinking Water (%)-Other,Electricity Connection (%),Housing Tenancy (%)-Owned,Housing Tenancy (%)-Rented,Housing Tenancy (%)-Rent free,check_var
56.0,82.0,8.0,XXX,XX,XX,Ward No-08 Total,848,5.1,93.8,1.2,82.8,88.3,8.8,2.8,00111
56.0,82.0,9.0,XXX,XX,XX,Ward No-09 Total,760,0.8,98.9,0.3,50.0,98.0,0.8,1.2,00111
56.0,82.0,17.0,XXX,XX,XX,Baldhara Union Total,6489,0.1,97.0,2.9,60.4,96.8,0.5,2.7,00111
56.0,82.0,19.0,XXX,XX,XX,Boyra Union Total,5389,0.4,97.1,2.5,43.5,95.3,1.5,3.2,00111
56.0,82.0,25.0,XXX,XX,XX,Chandhar Union Total,7612,1.1,96.4,2.5,71.7,95.0,2.7,2.3,00111
56.0,82.0,34.0,XXX,XX,XX,Charigram Union Total,3548,0.7,92.4,6.9,69.2,94.4,2.6,3.0,00111
56.0,82.0,43.0,XXX,XX,XX,Dhalla Union Total,8181,0.7,98.9,0.4,48.7,92.8,4.7,2.5,00111
56.0,82.0,51.0,XXX,XX,XX,Joy Mantap Union Total,5960,2.3,92.1,5.6,53.7,95.3,1.9,2.8,00111
56.0,82.0,60.0,XXX,XX,XX,Jamirta Union Total,5318,1.1,95.9,3.0,59.1,96.3,1.5,2.2,00111
56.0,82.0,69.0,XXX,XX,XX,Jamsha Union Total,4672,0.3,98.5,1.1,58.9,96.2,1.4,2.4,00111
56.0,82.0,77.0,XXX,XX,XX,Saista Union Total,6141,0.5,95.3,4.3,43.6,96.6,1.8,1.6,00111
56.0,82.0,86.0,XXX,XX,XX,Singair Union Total,2080,0.1,97.9,2.0,40.9,99.1,0.1,0.7,00111
56.0,82.0,94.0,XXX,XX,XX,Talibpur Union Total,3340,0.7,96.3,3.0,56.4,97.7,0.4,1.9,00111
26.0,XX.0,XX.0,XXX,XX,XX,Dhaka Zila Total,2639630,66.4,31.9,1.7,97.0,26.9,70.1,3.0,00111
26.0,2.0,XX.0,XXX,XX,XX,Adabor Thana Total,47642,82.4,16.7,0.8,95.9,10.5,86.2,3.3,00111
26.0,2.0,43.0,XXX,XX,XX,Ward No-43 Total,43895,81.0,18.1,0.9,95.6,9.0,87.7,3.3,00111
26.0,2.0,46.0,XXX,XX,XX,Ward No-46 (Part) Total,3747,99.3,0.7,0.0,99.4,28.0,69.2,2.7,00111
26.0,4.0,XX.0,XXX,XX,XX,Badda Thana Total,120190,81.3,18.0,0.7,98.7,14.4,83.7,1.9,00111
26.0,4.0,13.0,XXX,XX,XX,Badda Union Total,41336,82.2,17.3,0.5,98.4,9.9,88.6,1.5,00111
26.0,4.0,17.0,XXX,XX,XX,Ward No-17 (Part) Total,19654,91.4,7.9,0.7,98.6,13.8,83.0,3.2,00111
26.0,4.0,19.0,XXX,XX,XX,Beraid Union Total,3115,0.6,90.9,8.5,98.7,77.8,19.2,3.0,00111
26.0,4.0,21.0,XXX,XX,XX,Ward No-21 Total,22138,92.5,7.2,0.2,99.5,14.5,83.4,2.1,00111
26.0,4.0,57.0,XXX,XX,XX,Bhatara Union Total,28536,80.4,19.2,0.4,98.7,10.7,88.1,1.2,00111
26.0,4.0,82.0,XXX,XX,XX,Satarkul Union Total,5411,42.5,56.4,1.1,97.9,33.3,65.4,1.3,00111
26.0,5.0,XX.0,XXX,XX,XX,Bangshal Thana Total,29711,95.0,4.0,0.9,99.6,33.1,64.4,2.5,00111
26.0,5.0,63.0,XXX,XX,XX,Ward No-63 (Part) Total,436,100.0,0.0,0.0,99.8,32.1,66.5,1.4,00111
26.0,5.0,66.0,XXX,XX,XX,Ward No-66 (Part) Total,646,100.0,0.0,0.0,99.8,12.1,63.0,24.9,00111
26.0,5.0,67.0,XXX,XX,XX,Ward No-67 (Part) Total,2723,97.1,2.7,0.2,99.6,32.8,64.3,2.9,00111
26.0,5.0,68.0,XXX,XX,XX,Ward No-68(Part) Total,4161,93.9,4.9,1.2,99.3,36.1,60.8,3.0,00111
26.0,5.0,69.0,XXX,XX,XX,Ward No-69 Total,10723,96.1,3.6,0.2,99.7,30.8,67.7,1.5,00111
26.0,5.0,70.0,XXX,XX,XX,Ward No-70 Total,7388,95.8,3.4,0.8,99.5,35.6,62.9,1.6,00111
26.0,5.0,71.0,XXX,XX,XX,Ward No-71(Part) Total,3634,88.4,7.7,4.0,99.7,35.7,61.9,2.4,00111
26.0,6.0,XX.0,XXX,XX,XX,Biman Bandar Thana Total,2120,88.0,7.6,4.4,91.5,10.9,72.0,17.0,00111
26.0,6.0,1.0,XXX,XX,XX,Ward No-01(Part) Total,716,99.9,0.0,0.1,99.9,30.6,55.2,14.2,00111
26.0,6.0,38.0,XXX,XX,XX,Dakshinkhan(Part) Union Total,1224,92.4,6.0,1.6,98.1,0.9,88.5,10.6,00111
26.0,6.0,98.0,XXX,XX,XX,Ward No-98(Rest. Area Part) Total,180,11.1,48.3,40.6,13.3,1.1,27.2,71.7,00111
26.0,8.0,XX.0,XXX,XX,XX,Cantonment Thana Total,25198,98.5,1.3,0.2,99.4,18.8,75.9,5.3,00111
26.0,8.0,15.0,XXX,XX,XX,Ward No-15 (Part) Total,15832,97.7,2.1,0.3,99.2,25.0,69.4,5.7,00111
26.0,8.0,98.0,XXX,XX,XX,Ward No-98 (Rest. Area) Total,9366,99.8,0.0,0.2,99.8,8.5,87.0,4.5,00111
26.0,9.0,XX.0,XXX,XX,XX,Chak Bazar Thana Total,25401,94.3,5.5,0.2,99.7,24.4,73.7,1.9,00111
26.0,9.0,63.0,XXX,XX,XX,Ward No-63 (Part) Total,4577,96.8,3.2,0.0,99.7,28.9,69.7,1.4,00111
26.0,9.0,64.0,XXX,XX,XX,Ward No-64 Total,3991,99.4,0.5,0.1,99.8,35.9,62.2,1.9,00111
26.0,9.0,65.0,XXX,XX,XX,Ward No-65 Total,11034,92.2,7.7,0.1,99.7,16.2,82.5,1.3,00111
26.0,9.0,66.0,XXX,XX,XX,Ward No-66 (Part) Total,4103,91.2,8.1,0.8,99.4,22.5,74.0,3.5,00111
26.0,9.0,67.0,XXX,XX,XX,Ward No-67 (Part) Total,1696,97.4,2.5,0.1,99.4,43.1,54.6,2.3,00111
26.0,10.0,XX.0,XXX,XX,XX,Dakshinkhan Thana Total,61310,78.0,21.3,0.7,99.1,16.8,82.0,1.2,00111
26.0,10.0,38.0,XXX,XX,XX,Dakshinkhan(Part) Union Total,61310,78.0,21.3,0.7,99.1,16.8,82.0,1.2,00111
26.0,11.0,XX.0,XXX,XX,XX,Darus Salam Thana Total,37264,83.6,12.0,4.3,97.8,13.5,82.9,3.6,00111
26.0,11.0,9.0,XXX,XX,XX,Ward No-09 Total,15941,84.7,15.1,0.1,99.4,14.3,82.5,3.1,00111
26.0,11.0,10.0,XXX,XX,XX,Ward No-10 Total,21323,82.8,9.7,7.5,96.6,12.9,83.2,3.9,00111
26.0,12.0,XX.0,XXX,XX,XX,Demra Thana Total,51645,78.7,19.4,1.9,98.8,28.4,70.1,1.5,00111
26.0,12.0,65.0,XXX,XX,XX,Demra Union Total,7804,62.7,30.4,6.8,96.5,54.1,42.9,3.0,00111
26.0,12.0,80.0,XXX,XX,XX,Matuail (Part) Union Total,7669,91.4,7.7,0.9,99.3,20.2,78.3,1.5,00111
26.0,12.0,93.0,XXX,XX,XX,Saralia Union Total,36172,79.4,19.5,1.1,99.1,24.6,74.2,1.2,00111
26.0,14.0,XX.0,XXX,XX,XX,Dhamrai Upazila Total,94038,9.4,88.1,2.5,81.4,86.5,11.9,1.5,00111
26.0,14.0,1.0,XXX,XX,XX,Ward No-01 Total,1537,18.7,80.0,1.3,90.6,51.5,46.8,1.7,00111
26.0,14.0,2.0,XXX,XX,XX,Ward No-02 Total,1301,36.4,60.0,3.6,97.5,59.8,38.6,1.6,00111
26.0,14.0,3.0,XXX,XX,XX,Ward No-03 Total,1492,45.6,52.7,1.7,98.1,50.9,47.1,2.1,00111
26.0,14.0,4.0,XXX,XX,XX,Ward No-04 Total,1338,60.5,38.9,0.6,98.3,51.8,47.2,1.0,00111
26.0,14.0,5.0,XXX,XX,XX,Ward No-05 Total,1678,64.1,35.8,0.2,98.7,31.8,66.5,1.7,00111
26.0,14.0,6.0,XXX,XX,XX,Ward No-06 Total,1726,42.6,57.4,0.1,99.2,40.9,58.1,1.0,00111
26.0,14.0,7.0,XXX,XX,XX,Ward No-07 Total,965,74.9,25.1,0.0,99.8,25.8,74.1,0.1,00111
26.0,14.0,8.0,XXX,XX,XX,Ward No-08 Total,1916,64.8,35.0,0.2,98.9,20.4,79.1,0.5,00111
26.0,14.0,9.0,XXX,XX,XX,Ward No-09 Total,2218,28.2,71.7,0.0,96.9,47.0,52.1,0.9,00111
26.0,14.0,10.0,XXX,XX,XX,Amta Union Total,3565,3.8,93.1,3.1,69.6,95.2,3.6,1.3,00111
26.0,14.0,11.0,XXX,XX,XX,Baisakanda Union Total,3801,1.1,94.0,5.0,77.0,98.7,0.4,0.9,00111
26.0,14.0,17.0,XXX,XX,XX,Balia Union Total,4937,0.7,98.1,1.2,78.3,98.7,0.7,0.6,00111
26.0,14.0,23.0,XXX,XX,XX,Bhararia Union Total,4941,7.9,89.9,2.2,86.4,96.5,1.6,1.9,00111
26.0,14.0,29.0,XXX,XX,XX,Chauhat Union Total,4825,0.3,97.8,1.9,80.8,98.8,0.3,0.9,00111
26.0,14.0,35.0,XXX,XX,XX,Dhamrai Union Total,2914,15.9,81.2,2.9,92.1,92.9,4.9,2.2,00111
26.0,14.0,41.0,XXX,XX,XX,Gangutia Union Total,5381,1.4,97.3,1.3,86.6,93.1,5.3,1.6,00111
26.0,14.0,47.0,XXX,XX,XX,Jadabpur Union Total,4155,0.7,94.7,4.6,74.1,97.5,0.9,1.7,00111
26.0,14.0,53.0,XXX,XX,XX,Kulla Union Total,7732,2.5,95.4,2.1,81.4,91.5,6.3,2.2,00111
26.0,14.0,59.0,XXX,XX,XX,Kushura Union Total,5854,1.3,92.6,6.0,80.5,98.9,0.3,0.8,00111
26.0,14.0,65.0,XXX,XX,XX,Nannar Union Total,3992,0.8,96.6,2.6,79.9,95.2,0.5,4.4,00111
26.0,14.0,71.0,XXX,XX,XX,Rowail Union Total,5132,0.4,93.1,6.5,46.1,98.5,0.2,1.3,00111
26.0,14.0,77.0,XXX,XX,XX,Sanora Union Total,4726,4.2,95.2,0.6,82.4,95.9,3.4,0.7,00111
26.0,14.0,83.0,XXX,XX,XX,Sombhag Union Total,6586,3.0,95.6,1.4,83.3,94.5,4.2,1.3,00111
26.0,14.0,88.0,XXX,XX,XX,Suapur Union Total,4008,0.6,93.5,5.9,69.4,96.7,1.0,2.3,00111
26.0,14.0,94.0,XXX,XX,XX,Suti Para Union Total,7318,3.0,96.5,0.5,83.7,78.9,19.4,1.7,00111
26.0,16.0,XX.0,XXX,XX,XX,Dhanmondi Thana Total,29448,93.9,5.6,0.6,99.6,30.8,64.6,4.6,00111
26.0,16.0,47.0,XXX,XX,XX,Ward No-47(Part) Total,7725,86.7,13.2,0.1,99.5,14.5,83.6,1.9,00111
26.0,16.0,48.0,XXX,XX,XX,Ward No-48(Part) Total,8511,92.5,6.1,1.4,99.6,19.8,76.5,3.8,00111
26.0,16.0,49.0,XXX,XX,XX,Ward No-49 Total,13212,98.9,0.8,0.3,99.7,47.5,45.8,6.8,00111
26.0,18.0,XX.0,XXX,XX,XX,Dohar Upazila Total,49110,1.2,95.8,3.0,83.7,84.5,10.7,4.7,00111
26.0,18.0,1.0,XXX,XX,XX,Ward No-01 Total,976,1.3,95.5,3.2,93.8,73.4,21.1,5.5,00111
26.0,18.0,2.0,XXX,XX,XX,Ward No-02 Total,1319,1.4,98.6,0.0,97.3,56.6,40.0,3.4,00111
26.0,18.0,3.0,XXX,XX,XX,Ward No-03 Total,567,0.0,100.0,0.0,97.0,88.0,9.5,2.5,00111
26.0,18.0,4.0,XXX,XX,XX,Ward No-04 Total,555,2.5,91.7,5.8,94.4,89.0,7.0,4.0,00111
26.0,18.0,5.0,XXX,XX,XX,Ward No-05 Total,506,1.4,97.8,0.8,92.5,90.3,5.5,4.2,00111
26.0,18.0,6.0,XXX,XX,XX,Ward No-06 Total,820,1.6,95.5,2.9,88.4,84.8,11.0,4.3,00111
26.0,18.0,7.0,XXX,XX,XX,Ward No-07 Total,884,8.9,86.9,4.2,98.0,73.4,23.6,2.9,00111
26.0,18.0,8.0,XXX,XX,XX,Ward No-08 Total,910,3.2,96.5,0.3,95.6,77.0,20.5,2.4,00111
26.0,18.0,9.0,XXX,XX,XX,Ward No-09 Total,1359,0.9,98.0,1.1,85.8,69.8,26.4,3.8,00111
26.0,18.0,13.0,XXX,XX,XX,Bilaspur Union Total,2891,0.2,95.6,4.2,71.2,88.6,5.6,5.9,00111
26.0,18.0,21.0,XXX,XX,XX,Kushumhati Union Total,4891,0.3,98.3,1.4,89.0,92.3,4.6,3.1,00111
26.0,18.0,31.0,XXX,XX,XX,Mahmudpur Union Total,3510,0.3,96.6,3.1,59.8,85.4,6.0,8.6,00111
26.0,18.0,42.0,XXX,XX,XX,Muksudpur Union Total,5193,1.6,94.3,4.1,88.4,84.4,9.6,6.0,00111
26.0,18.0,52.0,XXX,XX,XX,Narisha Union Total,8469,1.6,95.7,2.7,83.8,78.5,16.5,5.1,00111
26.0,18.0,63.0,XXX,XX,XX,Nayabari Union Total,3275,0.0,97.0,3.0,68.7,89.9,3.7,6.4,00111
26.0,18.0,73.0,XXX,XX,XX,Roypara Union Total,5485,0.4,96.9,2.7,87.3,88.4,7.9,3.6,00111
26.0,18.0,84.0,XXX,XX,XX,Sutar Para Union Total,7500,1.8,93.6,4.7,86.7,89.6,6.9,3.5,00111
26.0,24.0,XX.0,XXX,XX,XX,Gendaria Thana Total,27887,88.8,10.7,0.5,99.5,24.8,72.3,3.0,00111
26.0,24.0,76.0,XXX,XX,XX,Ward No-76 (Part) Total,7952,77.5,21.6,0.9,99.2,24.0,69.6,6.4,00111
26.0,24.0,80.0,XXX,XX,XX,Ward No-80 (Part) Total,1995,89.7,9.3,1.1,99.8,34.0,65.3,0.8,00111
26.0,24.0,81.0,XXX,XX,XX,Ward No-81 Total,9929,95.2,4.6,0.2,99.7,25.9,72.9,1.2,00111
26.0,24.0,82.0,XXX,XX,XX,Ward No-82 Total,8011,91.7,7.9,0.4,99.6,21.9,75.8,2.3,00111
26.0,26.0,XX.0,XXX,XX,XX,Gulshan Thana Total,54215,83.2,5.0,11.8,99.1,20.3,67.1,12.6,00111
26.0,26.0,18.0,XXX,XX,XX,Ward No-18 Total,12909,92.2,7.7,0.1,99.5,16.5,80.7,2.8,00111
26.0,26.0,19.0,XXX,XX,XX,Ward No-19 (Part) Total,21227,69.8,0.8,29.3,98.8,29.8,59.7,10.5,00111
26.0,26.0,20.0,XXX,XX,XX,Ward No-20 (Part) Total,20079,91.6,7.6,0.8,99.3,12.7,66.2,21.2,00111
26.0,28.0,XX.0,XXX,XX,XX,Hazaribagh Thana Total,41681,82.8,15.8,1.4,95.4,18.1,78.8,3.1,00111
26.0,28.0,46.0,XXX,XX,XX,Ward No-46 (Part) Total,2749,58.1,37.6,4.4,85.9,46.4,50.3,3.3,00111
26.0,28.0,48.0,XXX,XX,XX,Ward No-48(Part) Total,19743,78.8,20.1,1.1,93.9,12.3,86.0,1.7,00111
26.0,28.0,58.0,XXX,XX,XX,Ward No-58 Total,19189,90.4,8.2,1.3,98.2,20.0,75.4,4.5,00111
26.0,29.0,XX.0,XXX,XX,XX,Jatrabari Thana Total,96453,76.1,23.5,0.3,99.3,16.8,80.8,2.4,00111
26.0,29.0,35.0,XXX,XX,XX,Dhania (Part) Union Total,27322,72.7,27.1,0.1,99.7,14.5,84.3,1.2,00111
26.0,29.0,76.0,XXX,XX,XX,Ward No-76 (Part) Total,1454,60.5,38.9,0.6,98.3,29.8,70.1,0.1,00111
26.0,29.0,80.0,XXX,XX,XX,Matuail (Part) Union Total,31217,80.9,18.5,0.6,99.1,20.9,77.7,1.5,00111
26.0,29.0,84.0,XXX,XX,XX,Ward No-84 Total,11864,77.7,22.0,0.3,99.1,14.0,85.0,1.1,00111
26.0,29.0,85.0,XXX,XX,XX,Ward No-85 Total,13341,57.4,42.2,0.4,99.2,13.3,76.6,10.1,00111
26.0,29.0,86.0,XXX,XX,XX,Ward No-86 Total,11255,93.7,6.2,0.0,99.5,16.2,83.3,0.5,00111
26.0,30.0,XX.0,XXX,XX,XX,Kafrul Thana Total,91248,81.4,18.2,0.4,99.0,12.5,83.7,3.8,00111
26.0,30.0,4.0,XXX,XX,XX,Ward No-04 Total,17323,86.0,13.7,0.3,98.7,13.3,85.4,1.3,00111
26.0,30.0,14.0,XXX,XX,XX,Ward No-14 (Part) Total,20520,88.7,10.9,0.4,99.4,14.6,83.7,1.7,00111
26.0,30.0,15.0,XXX,XX,XX,Ward No-15 (Part) Total,20419,79.7,19.8,0.5,99.2,11.3,76.7,12.0,00111
26.0,30.0,16.0,XXX,XX,XX,Ward No-16 Total,32986,75.6,24.1,0.4,98.8,11.6,87.1,1.3,00111
26.0,32.0,XX.0,XXX,XX,XX,Kadamtali Thana Total,84551,79.0,20.4,0.6,99.5,17.0,81.4,1.6,00111
26.0,32.0,35.0,XXX,XX,XX,Dhania (Part) Union Total,31471,87.1,12.7,0.2,99.6,16.2,82.7,1.1,00111
26.0,32.0,80.0,XXX,XX,XX,Matuail(Part) Union Total,2668,93.7,3.3,2.9,98.7,16.9,78.0,5.1,00111
26.0,32.0,88.0,XXX,XX,XX,Ward No-88 Total,10575,62.9,36.7,0.4,99.7,16.4,82.7,1.0,00111
26.0,32.0,89.0,XXX,XX,XX,Ward No-89 Total,13322,79.9,19.6,0.6,99.6,20.4,79.2,0.4,00111
26.0,32.0,95.0,XXX,XX,XX,Shyampur Union Total,26515,73.9,25.1,1.0,99.2,16.6,80.8,2.7,00111
26.0,33.0,XX.0,XXX,XX,XX,Kalabagan Thana Total,20672,95.5,2.7,1.7,99.8,23.0,74.9,2.1,00111
26.0,33.0,50.0,XXX,XX,XX,Ward No-50 Total,13680,94.6,3.4,2.0,99.8,22.3,75.9,1.9,00111
26.0,33.0,51.0,XXX,XX,XX,Ward No-51(Part) Total,6992,97.3,1.5,1.2,99.7,24.5,73.0,2.5,00111
26.0,34.0,XX.0,XXX,XX,XX,Kamrangir Char Thana Total,21144,55.6,44.1,0.2,99.2,16.7,82.4,0.9,00111
26.0,34.0,51.0,XXX,XX,XX,Sultanganj Union Total,21144,55.6,44.1,0.2,99.2,16.7,82.4,0.9,00111
26.0,36.0,XX.0,XXX,XX,XX,Khilgaon Thana Total,75119,70.3,29.0,0.8,99.0,18.1,80.1,1.8,00111
26.0,36.0,24.0,XXX,XX,XX,Ward No-24 Total,14518,83.8,15.1,1.1,99.6,18.6,78.9,2.5,00111
26.0,36.0,25.0,XXX,XX,XX,Ward No-25 Total,26172,86.6,13.2,0.2,99.5,14.7,84.2,1.1,00111
26.0,36.0,26.0,XXX,XX,XX,Ward No-26 (Part) Total,21130,40.5,58.8,0.7,98.9,9.5,88.7,1.8,00111
26.0,36.0,60.0,XXX,XX,XX,Dakshingaon (Part) Union Total,8889,72.2,26.1,1.7,98.1,17.2,80.8,2.1,00111
26.0,36.0,85.0,XXX,XX,XX,Nasirabad Union Total,4410,67.2,31.1,1.7,96.8,79.7,16.7,3.6,00111
26.0,37.0,XX.0,XXX,XX,XX,Khilkhet Thana Total,28682,73.9,24.1,2.0,95.9,27.8,68.9,3.3,00111
26.0,37.0,17.0,XXX,XX,XX,Ward No-17 (Part) Total,22634,81.7,17.2,1.1,96.4,15.4,81.3,3.3,00111
26.0,37.0,38.0,XXX,XX,XX,Dakshinkhan (Part) Union Total,2562,77.9,17.4,4.6,96.3,70.9,26.5,2.6,00111
26.0,37.0,49.0,XXX,XX,XX,Dumni Union Total,3486,20.8,73.4,5.8,92.2,76.5,19.8,3.6,00111
26.0,38.0,XX.0,XXX,XX,XX,Keraniganj Upazila Total,172967,31.2,66.1,2.7,96.9,46.0,51.4,2.6,00111
26.0,38.0,11.0,XXX,XX,XX,Aganagar Union Total,13778,92.5,6.1,1.5,99.6,12.9,85.2,1.9,00111
26.0,38.0,13.0,XXX,XX,XX,Basta Union Total,7130,3.3,95.7,1.0,94.6,87.4,10.6,2.0,00111
26.0,38.0,17.0,XXX,XX,XX,Hazratpur Union Total,7421,6.0,91.9,2.2,91.9,83.7,14.2,2.1,00111
26.0,38.0,25.0,XXX,XX,XX,Kalatia Union Total,8925,14.7,83.7,1.6,95.0,83.2,14.2,2.6,00111
26.0,38.0,34.0,XXX,XX,XX,Kalindi Union Total,10208,33.7,65.2,1.1,97.5,45.8,53.1,1.1,00111
26.0,38.0,43.0,XXX,XX,XX,Konda Union Total,13642,29.7,50.7,19.6,90.8,69.9,20.9,9.3,00111
26.0,38.0,51.0,XXX,XX,XX,Ruhitpur Union Total,7157,5.7,92.0,2.3,91.4,83.8,14.5,1.7,00111
26.0,38.0,60.0,XXX,XX,XX,Sakta Union Total,12793,2.5,97.2,0.3,97.4,69.2,25.2,5.6,00111
26.0,38.0,69.0,XXX,XX,XX,Subhadya Union Total,50631,39.3,59.8,0.9,98.9,18.9,79.8,1.3,00111
26.0,38.0,77.0,XXX,XX,XX,Taranagar Union Total,9456,4.4,94.6,1.0,96.5,81.2,16.8,2.0,00111
26.0,38.0,86.0,XXX,XX,XX,Tegharia Union Total,7159,5.9,91.6,2.6,93.9,76.7,17.3,6.0,00111
26.0,38.0,94.0,XXX,XX,XX,Zinjira Union Total,24667,41.9,57.0,1.2,99.2,25.0,74.5,0.5,00111
26.0,40.0,XX.0,XXX,XX,XX,Kotwali Thana Total,9704,91.7,4.2,4.2,99.3,23.8,70.1,6.1,00111
26.0,40.0,68.0,XXX,XX,XX,Ward No-68(Part) Total,1963,94.9,1.9,3.2,99.0,23.4,74.9,1.7,00111
26.0,40.0,71.0,XXX,XX,XX,Ward No-71(Part) Total,831,91.2,7.5,1.3,99.6,18.9,54.0,27.1,00111
26.0,40.0,72.0,XXX,XX,XX,Ward No-72 Total,4598,87.4,5.5,7.1,99.5,24.1,72.6,3.3,00111
26.0,40.0,73.0,XXX,XX,XX,Ward No-73 Total,2312,97.6,2.2,0.3,99.1,25.5,66.8,7.7,00111
26.0,42.0,XX.0,XXX,XX,XX,Lalbagh Thana Total,79372,80.5,18.7,0.8,99.3,18.7,80.2,1.0,00111
26.0,42.0,56.0,XXX,XX,XX,Ward No-56(Part) Total,1,100.0,0.0,0.0,100.0,0.0,100.0,0.0,00111
26.0,42.0,59.0,XXX,XX,XX,Ward No-59 Total,9605,96.5,3.1,0.4,99.5,25.8,73.4,0.8,00111
26.0,42.0,60.0,XXX,XX,XX,Ward No-60 Total,14775,67.5,31.2,1.3,98.7,13.3,85.8,0.9,00111
26.0,42.0,61.0,XXX,XX,XX,Ward No-61 Total,5931,95.8,3.4,0.9,99.3,34.7,64.1,1.2,00111
26.0,42.0,62.0,XXX,XX,XX,Ward No-62 Total,8814,96.1,2.5,1.4,99.6,19.1,79.7,1.2,00111
26.0,42.0,91.0,XXX,XX,XX,Ward No-91 Total,21668,71.0,28.7,0.3,99.5,17.0,82.1,0.9,00111
26.0,42.0,92.0,XXX,XX,XX,Ward No-92 Total,18578,81.4,17.9,0.6,99.3,16.3,82.5,1.3,00111
26.0,48.0,XX.0,XXX,XX,XX,Mirpur Thana Total,111906,89.1,10.3,0.6,99.2,13.7,83.9,2.4,00111
26.0,48.0,7.0,XXX,XX,XX,Ward No-07 (Part) Total,12598,98.0,1.4,0.5,99.7,20.9,76.5,2.6,00111
26.0,48.0,11.0,XXX,XX,XX,Ward No-11 Total,21403,91.1,8.5,0.4,99.0,13.1,82.8,4.1,00111
26.0,48.0,12.0,XXX,XX,XX,Ward No-12 Total,26033,84.6,14.4,1.0,99.4,12.7,85.3,1.9,00111
26.0,48.0,13.0,XXX,XX,XX,Ward No-13 Total,35731,88.4,11.2,0.4,99.0,11.9,86.1,1.9,00111
26.0,48.0,14.0,XXX,XX,XX,Ward No-14 (Part) Total,16141,88.4,11.1,0.5,98.9,14.5,83.6,1.9,00111
26.0,50.0,XX.0,XXX,XX,XX,Mohammadpur Thana Total,75546,85.2,13.7,1.1,97.1,21.2,75.2,3.5,00111
26.0,50.0,42.0,XXX,XX,XX,Ward No-42 Total,11129,96.4,2.9,0.6,99.6,20.2,72.7,7.1,00111
26.0,50.0,44.0,XXX,XX,XX,Ward No-44 Total,10151,99.0,0.9,0.1,99.7,28.5,68.9,2.7,00111
26.0,50.0,45.0,XXX,XX,XX,Ward No-45 Total,15461,98.0,1.7,0.3,99.1,46.6,48.1,5.3,00111
26.0,50.0,46.0,XXX,XX,XX,Ward No-46 (Part) Total,18562,72.1,25.0,2.9,92.3,10.8,86.4,2.8,00111
26.0,50.0,47.0,XXX,XX,XX,Ward No-47 (Part) Total,17001,70.3,28.7,0.9,96.7,6.2,92.8,0.9,00111
26.0,50.0,51.0,XXX,XX,XX,Ward No-51 (Part) Total,3242,95.2,4.7,0.1,99.6,19.8,77.0,3.2,00111
26.0,54.0,XX.0,XXX,XX,XX,Motijheel Thana Total,41954,88.4,10.7,0.9,98.6,13.2,83.5,3.3,00111
26.0,54.0,31.0,XXX,XX,XX,Ward No-31 Total,6569,73.1,25.5,1.4,98.1,17.2,77.9,5.0,00111
26.0,54.0,32.0,XXX,XX,XX,Ward No-32 Total,7633,97.2,1.8,1.0,99.3,14.1,81.3,4.6,00111
26.0,54.0,33.0,XXX,XX,XX,Ward No-33 Total,4354,99.4,0.1,0.4,98.8,0.3,98.2,1.5,00111
26.0,54.0,34.0,XXX,XX,XX,Ward No-34 Total,12724,94.7,4.5,0.8,97.6,14.0,82.7,3.3,00111
26.0,54.0,35.0,XXX,XX,XX,Ward No-35 Total,10674,79.4,19.5,1.1,99.5,14.5,83.6,1.9,00111
26.0,62.0,XX.0,XXX,XX,XX,Nawabganj Upazila Total,70456,1.6,96.0,2.4,87.4,89.0,6.8,4.2,00111
26.0,62.0,11.0,XXX,XX,XX,Agla Union Total,3808,3.4,96.2,0.4,91.5,89.3,6.6,4.1,00111
26.0,62.0,13.0,XXX,XX,XX,Bakshanagar Union Total,4705,2.1,97.9,0.0,92.8,84.4,10.8,4.8,00111
26.0,62.0,20.0,XXX,XX,XX,Bandura Union Total,6758,1.8,97.1,1.1,90.1,84.3,11.4,4.4,00111
26.0,62.0,27.0,XXX,XX,XX,Barrah Union Total,5655,0.7,95.2,4.0,90.9,89.5,5.0,5.5,00111
26.0,62.0,33.0,XXX,XX,XX,Baruakhali Union Total,3545,0.4,99.1,0.5,81.8,92.6,2.6,4.8,00111
26.0,62.0,40.0,XXX,XX,XX,Churain Union Total,5056,2.2,94.5,3.3,91.5,88.9,7.1,4.0,00111
26.0,62.0,47.0,XXX,XX,XX,Galimpur Union Total,2871,0.2,95.8,4.0,91.8,86.3,10.3,3.3,00111
26.0,62.0,54.0,XXX,XX,XX,Jantrail Union Total,5135,0.2,99.8,0.1,89.7,92.1,4.5,3.4,00111
26.0,62.0,61.0,XXX,XX,XX,Joykrishnapur Union Total,3820,0.1,94.8,5.1,72.9,92.5,4.3,3.2,00111
26.0,62.0,67.0,XXX,XX,XX,Kailail Union Total,5631,3.3,93.2,3.5,86.5,93.3,1.8,4.8,00111
26.0,62.0,74.0,XXX,XX,XX,Kalakopa Union Total,5107,6.8,91.9,1.3,97.3,69.4,27.3,3.2,00111
