ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Number of Households,Type of Structure (%)-Pucka,Type of Structure (%)-Semi-pucka,Type of Structure (%)-Kutcha,Type of Structure (%)-Jhupri,Toilet Facility (%)-Sanitary (water-sealed),Toilet Facility (%)-Sanitary (non water-sealed),Toilet Facility (%)-Non-sanitary,Toilet Facility (%)-None,check_var
33.0,86.0,5.0,XXX,XX,XX,Ward No-05 Total,5350,4.0,73.3,21.8,0.9,15.5,81.3,3.1,0.1,00111
33.0,86.0,6.0,XXX,XX,XX,Ward No-06 Total,2968,14.6,21.0,62.0,2.4,24.1,49.9,22.2,3.8,00111
33.0,86.0,7.0,XXX,XX,XX,Ward No-07 Total,7927,19.0,55.5,20.0,5.5,28.8,59.6,11.3,0.4,00111
33.0,86.0,8.0,XXX,XX,XX,Ward No-08 Total,4570,10.9,54.8,31.1,3.2,8.5,58.5,32.5,0.5,00111
33.0,86.0,9.0,XXX,XX,XX,Ward No-09 Total,1401,15.0,18.1,65.3,1.6,18.8,31.7,47.0,2.5,00111
33.0,86.0,21.0,XXX,XX,XX,Barmi Union Total,16142,2.1,16.9,78.5,2.5,7.1,62.5,28.7,1.7,00111
33.0,86.0,25.0,XXX,XX,XX,Gazipur Union Total,14201,10.0,19.7,69.4,0.9,20.8,59.5,17.2,2.5,00111
33.0,86.0,28.0,XXX,XX,XX,Gosinga Union Total,7905,3.9,6.5,88.0,1.5,30.9,42.9,21.3,4.8,00111
33.0,86.0,38.0,XXX,XX,XX,Kaoraid Union Total,12297,2.0,6.1,91.1,0.8,15.7,55.7,24.0,4.6,00111
33.0,86.0,47.0,XXX,XX,XX,Maona Union Total,12720,3.6,18.1,77.5,0.9,18.3,53.5,23.7,4.4,00111
33.0,86.0,57.0,XXX,XX,XX,Prahladpur Union Total,6144,1.9,19.3,77.8,1.1,53.0,35.1,10.1,1.7,00111
33.0,86.0,66.0,XXX,XX,XX,Rajabari Union Total,10104,4.1,22.9,71.0,1.9,29.0,52.2,15.9,2.9,00111
33.0,86.0,85.0,XXX,XX,XX,Telihati Union Total,11325,7.4,26.0,65.6,1.0,9.0,59.1,29.0,2.9,00111
90.0,XX.0,XX.0,XXX,XX,XX,Sunamganj Zila Total,438752,6.6,11.7,77.5,4.2,7.4,25.3,55.2,12.1,00111
90.0,18.0,XX.0,XXX,XX,XX,Bishwambarpur Upazila Total,29288,0.8,6.4,77.9,14.9,3.1,19.3,62.6,15.0,00111
90.0,18.0,17.0,XXX,XX,XX,Dakshin Badaghat Union Total,4494,0.7,4.5,90.7,4.1,1.3,10.9,71.4,16.4,00111
90.0,18.0,20.0,XXX,XX,XX,Dhonpur Union Total,7582,0.5,6.9,58.4,34.2,4.3,19.8,54.2,21.7,00111
90.0,18.0,34.0,XXX,XX,XX,Fatehpur Union Total,4895,0.4,5.3,88.1,6.2,3.4,14.9,71.2,10.6,00111
90.0,18.0,77.0,XXX,XX,XX,Palash Union Total,5529,1.5,7.5,76.0,15.0,1.8,22.5,65.8,9.9,00111
90.0,18.0,80.0,XXX,XX,XX,Sholukabad Union Total,6788,0.9,6.9,85.5,6.6,3.7,24.7,57.5,14.1,00111
90.0,23.0,XX.0,XXX,XX,XX,Chhatak Upazila Total,66363,16.1,17.1,63.1,3.7,11.8,30.8,48.3,9.2,00111
90.0,23.0,1.0,XXX,XX,XX,Ward No-01 Total,324,67.3,18.8,13.9,0.0,75.0,23.5,1.5,0.0,00111
90.0,23.0,2.0,XXX,XX,XX,Ward No-02 Total,751,58.1,10.8,31.0,0.1,58.5,27.7,9.1,4.8,00111
90.0,23.0,3.0,XXX,XX,XX,Ward No-03 Total,772,14.8,43.9,41.3,0.0,34.7,57.1,8.2,0.0,00111
90.0,23.0,4.0,XXX,XX,XX,Ward No-04 Total,1180,18.7,22.5,57.5,1.3,30.7,53.5,15.0,0.8,00111
90.0,23.0,5.0,XXX,XX,XX,Ward No-05 Total,586,47.1,22.4,30.0,0.5,47.1,42.7,8.2,2.0,00111
90.0,23.0,6.0,XXX,XX,XX,Ward No-06 Total,1187,38.2,30.7,29.5,1.5,47.6,36.4,16.0,0.0,00111
90.0,23.0,7.0,XXX,XX,XX,Ward No-07 Total,1445,48.7,26.7,23.3,1.4,45.4,40.2,14.3,0.1,00111
90.0,23.0,8.0,XXX,XX,XX,Ward No-08 Total,659,11.5,31.4,57.1,0.0,10.5,28.5,61.0,0.0,00111
90.0,23.0,9.0,XXX,XX,XX,Ward No-09 Total,797,16.1,32.2,51.1,0.6,15.4,43.8,39.6,1.1,00111
90.0,23.0,11.0,XXX,XX,XX,Bhatgaon Union Total,4619,15.3,16.7,67.0,1.0,6.8,28.6,55.5,9.2,00111
90.0,23.0,13.0,XXX,XX,XX,Chhatak Union Total,1916,11.7,14.6,73.1,0.6,10.0,42.3,41.4,6.4,00111
90.0,23.0,14.0,XXX,XX,XX,Charmohalla Union Total,4182,8.2,9.7,81.8,0.3,1.1,7.5,71.6,19.7,00111
90.0,23.0,38.0,XXX,XX,XX,Dular Bazar Union Total,5288,26.7,13.5,59.1,0.6,18.9,44.1,31.4,5.7,00111
90.0,23.0,42.0,XXX,XX,XX,Dakshin Khurma Union Total,3879,13.2,10.6,75.3,1.0,6.1,33.8,51.1,9.0,00111
90.0,23.0,47.0,XXX,XX,XX,Dakshin Islampur Union Total,5144,4.1,18.9,58.6,18.4,3.4,20.9,63.1,12.6,00111
90.0,23.0,52.0,XXX,XX,XX,Jawar Bazar Union Total,5447,15.5,13.9,66.7,4.0,10.9,21.2,60.6,7.4,00111
90.0,23.0,57.0,XXX,XX,XX,Kalaruka Union Total,5330,16.4,20.1,62.6,0.8,13.9,44.1,37.1,4.9,00111
90.0,23.0,76.0,XXX,XX,XX,Noarai Union Total,6550,6.6,14.3,67.6,11.5,2.6,13.6,52.6,31.3,00111
90.0,23.0,85.0,XXX,XX,XX,Saidergaon Union Total,4537,18.2,19.6,61.4,0.9,16.2,51.0,28.4,4.4,00111
90.0,23.0,90.0,XXX,XX,XX,Saila Afzalabad Union Total,5122,14.7,23.4,58.9,3.1,0.7,4.3,93.0,2.0,00111
90.0,23.0,92.0,XXX,XX,XX,Sing Chapair Union Total,3733,14.6,14.1,70.0,1.3,12.8,36.3,43.7,7.2,00111
90.0,23.0,94.0,XXX,XX,XX,Uttar Surma Union Total,2915,13.7,11.2,74.0,1.2,3.3,62.4,31.7,2.6,00111
90.0,27.0,XX.0,XXX,XX,XX,Dakshin Sunamganj Upazila Total,31951,5.7,11.4,80.8,2.1,6.7,22.6,60.2,10.4,00111
90.0,27.0,11.0,XXX,XX,XX,Durgapasha Union Total,4121,7.8,13.5,77.8,0.9,7.4,17.6,61.9,13.1,00111
90.0,27.0,33.0,XXX,XX,XX,Joykalas Union Total,6399,5.5,12.5,81.0,1.0,7.9,27.2,56.6,8.3,00111
90.0,27.0,61.0,XXX,XX,XX,Patharia Union Total,4071,4.1,11.1,83.8,1.0,2.8,12.9,77.9,6.4,00111
90.0,27.0,78.0,XXX,XX,XX,Shimulbak Union Total,5171,4.1,9.8,81.7,4.4,3.3,15.2,62.4,19.1,00111
90.0,27.0,89.0,XXX,XX,XX,Paschim Birgaon Union Total,2633,4.4,9.5,83.4,2.7,5.8,28.9,57.3,8.0,00111
90.0,27.0,90.0,XXX,XX,XX,Paschim Pagla Union Total,3185,4.5,13.3,78.9,3.3,8.8,34.4,48.4,8.4,00111
90.0,27.0,92.0,XXX,XX,XX,Purba Birgoan Union Total,2822,7.5,8.7,82.4,1.4,13.7,44.2,37.4,4.7,00111
90.0,27.0,94.0,XXX,XX,XX,Purba Pagla Union Total,3549,8.1,11.9,77.9,2.1,6.6,9.7,72.2,11.5,00111
90.0,29.0,XX.0,XXX,XX,XX,Derai Upazila Total,44915,4.3,11.4,81.7,2.5,6.4,30.0,51.9,11.7,00111
90.0,29.0,1.0,XXX,XX,XX,Ward No-01 Total,579,5.2,27.6,66.0,1.2,19.0,67.2,13.5,0.3,00111
90.0,29.0,2.0,XXX,XX,XX,Ward No-02 Total,482,8.9,38.4,52.7,0.0,35.9,59.1,4.4,0.6,00111
90.0,29.0,3.0,XXX,XX,XX,Ward No-03 Total,327,22.9,34.3,42.8,0.0,42.8,30.3,26.9,0.0,00111
90.0,29.0,4.0,XXX,XX,XX,Ward No-04 Total,506,6.5,19.0,74.5,0.0,9.3,62.3,26.5,2.0,00111
90.0,29.0,5.0,XXX,XX,XX,Ward No-05 Total,429,1.4,15.9,67.4,15.4,7.5,60.4,25.2,7.0,00111
90.0,29.0,6.0,XXX,XX,XX,Ward No-06 Total,569,14.6,41.5,43.6,0.4,46.9,51.0,1.8,0.4,00111
90.0,29.0,7.0,XXX,XX,XX,Ward No-07 Total,570,28.8,35.1,36.1,0.0,54.4,29.6,16.0,0.0,00111
90.0,29.0,8.0,XXX,XX,XX,Ward No-08 Total,807,25.3,19.1,55.4,0.2,37.4,47.2,13.8,1.6,00111
90.0,29.0,9.0,XXX,XX,XX,Ward No-09 Total,755,17.7,19.6,61.2,1.5,19.5,50.9,27.9,1.7,00111
90.0,29.0,17.0,XXX,XX,XX,Bhati Para Union Total,3572,2.5,8.1,84.2,5.2,2.0,17.2,68.9,11.9,00111
90.0,29.0,19.0,XXX,XX,XX,Charnar Char Union Total,4986,0.7,5.5,93.1,0.6,0.6,33.8,56.4,9.2,00111
90.0,29.0,28.0,XXX,XX,XX,Derai Sarmangal Union Total,2940,0.9,6.5,92.4,0.2,0.0,8.7,80.4,10.9,00111
90.0,29.0,38.0,XXX,XX,XX,Jagaddal Union Total,5226,7.3,12.0,77.8,2.9,6.0,30.0,51.4,12.6,00111
90.0,29.0,47.0,XXX,XX,XX,Karimpur Union Total,4560,3.2,11.9,79.6,5.3,7.4,27.8,53.9,10.9,00111
90.0,29.0,57.0,XXX,XX,XX,Kulanj Union Total,5318,5.2,16.3,75.6,2.8,1.9,23.7,61.9,12.4,00111
90.0,29.0,66.0,XXX,XX,XX,Rafinagar Union Total,4594,0.7,5.7,91.0,2.5,2.6,13.1,53.0,31.3,00111
90.0,29.0,76.0,XXX,XX,XX,Rajanagar Union Total,4807,1.8,8.8,88.7,0.6,4.9,52.3,33.5,9.3,00111
90.0,29.0,85.0,XXX,XX,XX,Taral Union Total,3888,2.2,7.4,86.7,3.7,3.5,28.7,60.5,7.3,00111
90.0,32.0,XX.0,XXX,XX,XX,Dharampasha Upazila Total,43812,0.7,3.6,88.6,7.1,3.6,17.6,66.3,12.5,00111
90.0,32.0,21.0,XXX,XX,XX,Dakshin Sukhairrajapur Union Total,1783,0.1,1.5,96.7,1.7,2.3,14.4,75.8,7.5,00111
90.0,32.0,23.0,XXX,XX,XX,Chamardani Union Total,4395,0.7,1.1,96.0,2.2,8.8,3.5,81.7,6.0,00111
90.0,32.0,35.0,XXX,XX,XX,Dakshin Bongshikunda Union Total,5669,0.4,1.6,93.5,4.6,1.5,4.1,80.4,14.0,00111
90.0,32.0,38.0,XXX,XX,XX,Dharmapasha Union Total,5936,1.5,8.8,87.3,2.3,7.9,28.5,48.5,15.0,00111
90.0,32.0,47.0,XXX,XX,XX,Joysree Union Total,3914,0.5,1.7,93.7,4.1,0.5,9.0,79.9,10.6,00111
90.0,32.0,57.0,XXX,XX,XX,Madhyanagar Union Total,4023,0.7,3.8,94.9,0.5,4.9,7.2,81.3,6.6,00111
90.0,32.0,66.0,XXX,XX,XX,Paikurati Union Total,5650,1.3,5.4,82.8,10.5,2.4,36.7,51.3,9.6,00111
90.0,32.0,76.0,XXX,XX,XX,Selborash Union Total,4709,0.7,4.4,86.0,9.0,3.4,31.0,50.4,15.3,00111
90.0,32.0,85.0,XXX,XX,XX,Uttar Sukhair Rajapur Union Total,3257,0.2,2.9,94.7,2.2,1.9,27.4,62.8,7.8,00111
90.0,32.0,90.0,XXX,XX,XX,Uttar Bangshikunda Union Total,4476,0.2,1.5,69.1,29.2,0.9,6.6,65.5,27.0,00111
90.0,33.0,XX.0,XXX,XX,XX,Dowarabazar Upazila Total,42620,4.8,13.4,79.1,2.8,7.0,27.1,51.6,14.3,00111
90.0,33.0,21.0,XXX,XX,XX,Bougla Bazar Union Total,3286,3.2,11.9,81.6,3.3,3.1,17.1,61.1,18.7,00111
90.0,33.0,27.0,XXX,XX,XX,Dakshin Dowarabazar Union Total,4362,5.9,12.0,78.5,3.6,11.5,31.8,40.3,16.5,00111
90.0,33.0,32.0,XXX,XX,XX,Duhalia Union Total,4711,6.1,9.9,80.5,3.5,11.0,25.7,53.7,9.6,00111
90.0,33.0,61.0,XXX,XX,XX,Lakshmipur Union Total,4833,4.7,12.0,76.3,7.1,2.1,17.1,56.9,23.9,00111
90.0,33.0,67.0,XXX,XX,XX,Mannargaon Union Total,5087,3.2,14.9,81.5,0.4,6.2,22.7,54.3,16.7,00111
90.0,33.0,78.0,XXX,XX,XX,Pandergaon Union Total,4515,2.9,9.4,87.6,0.2,6.9,25.7,53.6,13.8,00111
90.0,33.0,81.0,XXX,XX,XX,Surma Union Total,3639,2.0,11.5,85.6,0.9,5.7,18.9,59.5,15.8,00111
90.0,33.0,86.0,XXX,XX,XX,Bangla Bazar Union Total,6843,3.1,23.0,71.9,2.0,4.5,43.1,45.0,7.5,00111
90.0,33.0,92.0,XXX,XX,XX,Narsing Pur Union Total,5344,10.6,10.9,74.5,4.0,11.4,30.3,46.9,11.4,00111
90.0,47.0,XX.0,XXX,XX,XX,Jagannathpur Upazila Total,42496,17.1,19.8,61.0,2.0,18.9,33.2,40.8,7.2,00111
90.0,47.0,1.0,XXX,XX,XX,Ward No-01 Total,586,24.6,18.6,56.7,0.2,34.3,31.1,32.1,2.6,00111
90.0,47.0,2.0,XXX,XX,XX,Ward No-02 Total,450,46.2,11.8,41.8,0.2,25.1,56.0,16.0,2.9,00111
90.0,47.0,3.0,XXX,XX,XX,Ward No-03 Total,945,30.8,18.3,50.8,0.1,39.0,33.9,22.5,4.6,00111
90.0,47.0,4.0,XXX,XX,XX,Ward No-04 Total,1189,24.9,25.0,50.1,0.0,29.8,47.9,21.9,0.5,00111
90.0,47.0,5.0,XXX,XX,XX,Ward No-05 Total,749,23.6,18.4,57.3,0.7,15.5,67.3,15.8,1.5,00111
90.0,47.0,6.0,XXX,XX,XX,Ward No-06 Total,794,23.0,15.1,53.5,8.3,18.8,26.3,49.4,5.5,00111
90.0,47.0,7.0,XXX,XX,XX,Ward No-07 Total,1096,13.0,13.5,63.2,10.3,11.5,50.7,33.0,4.7,00111
90.0,47.0,8.0,XXX,XX,XX,Ward No-08 Total,415,22.9,21.2,54.9,1.0,11.6,51.8,36.6,0.0,00111
90.0,47.0,9.0,XXX,XX,XX,Ward No-09 Total,613,6.5,17.1,75.2,1.1,10.6,53.3,33.8,2.3,00111
90.0,47.0,17.0,XXX,XX,XX,Asharkandi Union Total,4324,13.9,29.8,54.3,2.1,8.4,26.0,57.1,8.5,00111
90.0,47.0,19.0,XXX,XX,XX,Haldipur Union Total,4280,10.8,15.6,72.1,1.5,6.6,21.8,60.5,11.1,00111
90.0,47.0,38.0,XXX,XX,XX,Kalkalia Union Total,5489,10.2,13.5,74.8,1.5,21.4,43.9,27.8,6.9,00111
90.0,47.0,47.0,XXX,XX,XX,Mirpur Union Total,3318,28.0,17.8,52.4,1.8,43.5,29.0,26.2,1.2,00111
90.0,47.0,57.0,XXX,XX,XX,Pailgaon Union Total,4951,5.8,27.4,63.8,3.0,1.2,25.3,57.2,16.3,00111
90.0,47.0,66.0,XXX,XX,XX,Patali Union Total,3501,23.7,17.1,58.4,0.9,37.2,31.5,26.5,4.8,00111
90.0,47.0,76.0,XXX,XX,XX,Raniganj Union Total,6021,18.3,17.6,61.5,2.6,11.8,31.9,49.1,7.3,00111
90.0,47.0,85.0,XXX,XX,XX,Syed Pur Union Total,3775,25.0,23.7,50.8,0.6,30.7,33.1,31.8,4.4,00111
90.0,50.0,XX.0,XXX,XX,XX,Jamalganj Upazila Total,29900,2.2,8.6,87.1,2.2,3.5,25.0,61.6,9.9,00111
90.0,50.0,13.0,XXX,XX,XX,Beheli Union Total,3561,0.7,4.9,87.3,7.1,0.8,19.8,64.6,14.9,00111
90.0,50.0,27.0,XXX,XX,XX,Vimkhali Union Total,5888,1.9,10.4,86.4,1.2,7.7,17.6,61.0,13.6,00111
90.0,50.0,54.0,XXX,XX,XX,Fenarbak Union Total,6738,0.6,2.8,95.1,1.6,0.6,31.7,54.8,12.8,00111
90.0,50.0,67.0,XXX,XX,XX,Jamalganj Union Total,9282,3.2,11.2,84.2,1.4,4.3,23.6,66.9,5.1,00111
90.0,50.0,81.0,XXX,XX,XX,Sachna Bazar Union Total,4431,4.1,12.7,81.5,1.7,2.8,31.6,59.4,6.2,00111
90.0,86.0,XX.0,XXX,XX,XX,Sulla Upazila Total,20273,1.3,3.7,92.6,2.4,1.8,14.9,66.9,16.4,00111
90.0,86.0,23.0,XXX,XX,XX,Atgaon Union Total,5476,0.6,2.2,94.6,2.6,1.7,11.8,73.7,12.8,00111
90.0,86.0,47.0,XXX,XX,XX,Bahara Union Total,5068,2.6,5.8,90.8,0.8,1.7,12.7,62.8,22.8,00111
90.0,86.0,71.0,XXX,XX,XX,Habibpur Union Total,5378,0.7,3.3,91.5,4.5,1.7,23.8,61.2,13.3,00111
90.0,86.0,95.0,XXX,XX,XX,Sulla Union Total,4351,1.4,3.4,93.8,1.4,2.2,10.3,70.1,17.4,00111
90.0,89.0,XX.0,XXX,XX,XX,Sunamganj Sadar Upazila Total,49334,7.2,17.3,73.9,1.7,7.6,29.7,51.3,11.3,00111
90.0,89.0,1.0,XXX,XX,XX,Ward No-01 Total,1966,24.4,37.3,37.0,1.3,16.8,61.1,21.8,0.4,00111
90.0,89.0,2.0,XXX,XX,XX,Ward No-02 Total,765,46.8,37.4,15.6,0.3,37.5,58.8,3.7,0.0,00111
90.0,89.0,3.0,XXX,XX,XX,Ward No-03 Total,1259,7.1,33.8,58.3,0.8,7.6,56.2,34.9,1.4,00111
90.0,89.0,4.0,XXX,XX,XX,Ward No-04 Total,1268,33.1,46.8,20.0,0.1,27.4,64.6,7.9,0.2,00111
90.0,89.0,5.0,XXX,XX,XX,Ward No-05 Total,1542,41.7,43.8,13.1,1.4,35.8,57.3,6.8,0.1,00111
90.0,89.0,6.0,XXX,XX,XX,Ward No-06 Total,1013,14.2,43.8,41.9,0.1,10.2,64.8,24.6,0.5,00111
90.0,89.0,7.0,XXX,XX,XX,Ward No-07 Total,1050,12.5,45.0,42.2,0.4,11.2,38.3,48.4,2.1,00111
90.0,89.0,8.0,XXX,XX,XX,Ward No-08 Total,1521,20.1,31.5,45.6,2.8,28.9,33.8,36.8,0.5,00111
90.0,89.0,9.0,XXX,XX,XX,Ward No-09 Total,1371,4.4,16.7,78.0,0.8,5.5,37.1,46.4,10.9,00111
90.0,89.0,10.0,XXX,XX,XX,Aftabnagar Union Total,3517,5.3,14.7,78.8,1.1,3.6,46.4,38.0,11.9,00111
90.0,89.0,27.0,XXX,XX,XX,Gourararang Union Total,6389,2.5,12.1,82.7,2.7,4.9,8.1,74.5,12.4,00111
90.0,89.0,33.0,XXX,XX,XX,Jahangirnagar Union Total,5053,0.8,11.1,86.9,1.2,3.7,18.4,61.3,16.6,00111
90.0,89.0,36.0,XXX,XX,XX,Katair Union Total,2855,1.8,8.4,88.8,1.0,3.2,31.8,47.1,17.9,00111
90.0,89.0,39.0,XXX,XX,XX,Lakshmansree Union Total,2677,2.0,13.0,84.6,0.4,2.8,31.8,50.4,15.0,00111
90.0,89.0,50.0,XXX,XX,XX,Mohanpur Union Total,3127,2.0,13.0,79.3,5.6,3.8,25.3,49.2,21.8,00111
90.0,89.0,55.0,XXX,XX,XX,Mollah Para Union Total,3824,1.7,9.8,87.7,0.8,2.9,28.0,57.3,11.8,00111
90.0,89.0,72.0,XXX,XX,XX,Rangar Char Union Total,4430,2.7,7.4,87.1,2.8,3.3,15.3,68.1,13.3,00111
90.0,89.0,77.0,XXX,XX,XX,Surma Union Total,5707,2.8,11.4,84.8,1.0,4.2,20.0,63.5,12.3,00111
90.0,92.0,XX.0,XXX,XX,XX,Tahirpur Upazila Total,37800,0.7,5.2,87.3,6.9,2.2,15.3,62.6,20.0,00111
90.0,92.0,10.0,XXX,XX,XX,Balijuri Union Total,3217,0.5,5.2,92.5,1.8,3.0,53.0,37.9,6.2,00111
90.0,92.0,33.0,XXX,XX,XX,Dakshin Sreepur Union Total,3668,0.5,3.7,91.4,4.4,0.3,12.2,70.3,17.2,00111
90.0,92.0,43.0,XXX,XX,XX,Dakshin Baradal Union Total,3787,0.3,3.3,84.0,12.4,0.1,1.2,55.9,42.8,00111
90.0,92.0,64.0,XXX,XX,XX,Tahirpur Union Total,3426,1.6,6.0,91.4,1.0,6.4,36.1,53.2,4.3,00111
90.0,92.0,71.0,XXX,XX,XX,Uttar Badaghat Union Total,8530,0.6,10.3,86.1,3.1,3.5,13.6,65.6,17.3,00111
90.0,92.0,82.0,XXX,XX,XX,Baradal Union Total,6626,0.3,3.7,77.2,18.8,0.2,5.7,59.4,34.7,00111
90.0,92.0,92.0,XXX,XX,XX,Uttar Sreepur Union Total,8546,1.0,2.2,92.4,4.4,2.1,9.3,74.7,13.9,00111
36.0,XX.0,XX.0,XXX,XX,XX,Habiganj Zila Total,391657,5.4,18.3,73.0,3.3,11.1,35.4,45.4,8.0,00111
36.0,2.0,XX.0,XXX,XX,XX,Ajmiriganj Upazila Total,21080,2.6,6.5,88.5,2.4,5.2,16.5,67.1,11.2,00111
36.0,2.0,1.0,XXX,XX,XX,Ward No-01 Total,307,14.0,6.8,73.0,6.2,16.9,16.6,60.6,5.9,00111
36.0,2.0,2.0,XXX,XX,XX,Ward No-02 Total,280,6.8,14.3,78.6,0.4,53.2,32.1,14.3,0.4,00111
36.0,2.0,3.0,XXX,XX,XX,Ward No-03 Total,214,8.9,12.1,75.2,3.7,15.9,36.0,33.2,15.0,00111
36.0,2.0,4.0,XXX,XX,XX,Ward No-04 Total,236,1.7,11.9,86.4,0.0,30.1,44.5,12.7,12.7,00111
36.0,2.0,5.0,XXX,XX,XX,Ward No-05 Total,306,1.0,9.5,65.4,24.2,3.9,31.7,44.8,19.6,00111
36.0,2.0,6.0,XXX,XX,XX,Ward No-06 Total,295,4.1,7.5,83.4,5.1,14.9,33.2,34.2,17.6,00111
36.0,2.0,7.0,XXX,XX,XX,Ward No-07 Total,382,6.5,7.6,73.6,12.3,25.7,3.4,48.4,22.5,00111
36.0,2.0,8.0,XXX,XX,XX,Ward No-08 Total,282,36.2,12.8,46.8,4.3,33.7,52.8,13.5,0.0,00111
36.0,2.0,9.0,XXX,XX,XX,Ward No-09 Total,352,5.4,25.0,69.6,0.0,54.3,45.2,0.6,0.0,00111
36.0,2.0,13.0,XXX,XX,XX,Ajmiriganj Union Total,1684,3.3,8.5,79.9,8.3,5.8,33.1,51.5,9.6,00111
36.0,2.0,27.0,XXX,XX,XX,Badalpur Union Total,3921,1.3,4.2,93.4,1.1,1.9,18.9,58.3,20.8,00111
36.0,2.0,54.0,XXX,XX,XX,Jalsuka Union Total,2986,3.1,9.5,86.9,0.4,2.5,8.7,85.4,3.4,00111
36.0,2.0,67.0,XXX,XX,XX,Kakailseo Union Total,5344,1.3,4.2,92.9,1.7,1.6,15.0,70.8,12.7,00111
36.0,2.0,81.0,XXX,XX,XX,Shibpasha Union Total,4491,0.6,5.1,93.2,1.1,0.6,6.3,86.0,7.0,00111
36.0,5.0,XX.0,XXX,XX,XX,Bahubal Upazila Total,37226,3.6,21.1,73.0,2.4,14.2,32.8,45.5,7.4,00111
36.0,5.0,11.0,XXX,XX,XX,Bahubal Union Total,5476,7.1,23.8,67.6,1.5,8.8,28.3,59.5,3.4,00111
36.0,5.0,23.0,XXX,XX,XX,Bhadeshwar Union Total,6611,2.3,19.7,75.6,2.4,15.9,28.2,36.1,19.8,00111
36.0,5.0,35.0,XXX,XX,XX,Lamatashi Union Total,4444,4.0,21.9,72.4,1.6,15.6,42.5,39.4,2.5,00111
36.0,5.0,47.0,XXX,XX,XX,Mirpur Union Total,4761,5.0,31.8,60.9,2.3,27.4,42.7,27.6,2.2,00111
36.0,5.0,59.0,XXX,XX,XX,Putijuri Union Total,5133,2.1,23.0,70.5,4.5,15.2,42.6,33.2,9.0,00111
36.0,5.0,71.0,XXX,XX,XX,Satkapan Union Total,6091,3.5,17.4,78.0,1.1,9.6,17.9,68.3,4.2,00111
36.0,5.0,83.0,XXX,XX,XX,Snanghat Union Total,4710,1.2,10.8,84.6,3.4,8.5,33.9,50.6,7.1,00111
36.0,11.0,XX.0,XXX,XX,XX,Baniachong Upazila Total,59298,4.3,13.2,80.2,2.3,4.1,34.3,56.9,4.6,00111
36.0,11.0,11.0,XXX,XX,XX,Uttar Purba Baniachang Union Total,3904,10.9,22.9,63.7,2.5,9.1,53.6,34.7,2.6,00111
36.0,11.0,12.0,XXX,XX,XX,Uttar Paschim Baniyachang Unio Total,4299,10.2,15.9,72.1,1.8,3.0,70.6,25.2,1.2,00111
36.0,11.0,18.0,XXX,XX,XX,Dakshin Purba Baniyachang Union Total,4721,8.7,21.6,68.1,1.6,6.7,45.5,46.8,1.1,00111
36.0,11.0,25.0,XXX,XX,XX,Dakshin Paschim Baniyachang Union Total,4332,6.9,25.7,64.2,3.2,6.0,39.8,51.5,2.7,00111
36.0,11.0,31.0,XXX,XX,XX,Baraiuri Union Total,3426,4.4,15.0,75.0,5.7,6.5,30.3,50.5,12.7,00111
36.0,11.0,37.0,XXX,XX,XX,Daulatpur Union Total,5109,4.1,10.5,82.6,2.8,7.4,29.9,56.6,6.1,00111
36.0,11.0,44.0,XXX,XX,XX,Kagapasha Union Total,4484,1.6,6.7,89.5,2.1,2.0,30.0,61.0,7.1,00111
36.0,11.0,50.0,XXX,XX,XX,Khagaura Union Total,4476,3.3,12.5,83.7,0.5,3.1,19.0,75.6,2.4,00111
36.0,11.0,56.0,XXX,XX,XX,Makrampur Union Total,4369,2.2,6.9,85.0,5.9,1.7,52.1,41.4,4.8,00111
36.0,11.0,63.0,XXX,XX,XX,Mandari Union Total,3358,1.5,5.0,90.1,3.5,1.3,19.1,73.5,6.1,00111
36.0,11.0,69.0,XXX,XX,XX,Muradpur Union Total,2863,1.4,5.8,92.5,0.3,0.0,6.6,84.1,9.3,00111
36.0,11.0,75.0,XXX,XX,XX,Pailarkandi Union Total,3496,0.8,7.4,91.4,0.3,1.3,12.3,80.5,6.0,00111
36.0,11.0,82.0,XXX,XX,XX,Pukhra Union Total,4350,2.2,17.3,79.4,1.1,3.8,32.3,58.1,5.8,00111
36.0,11.0,88.0,XXX,XX,XX,Sujatpur Union Total,3473,1.6,5.6,91.6,1.2,5.7,29.9,62.1,2.3,00111
36.0,11.0,94.0,XXX,XX,XX,Subidpur Union Total,2638,2.1,13.3,84.1,0.5,1.5,23.4,73.5,1.6,00111
36.0,26.0,XX.0,XXX,XX,XX,Chunarughat Upazila Total,60977,4.7,20.0,70.5,4.8,9.5,34.5,40.2,15.8,00111
36.0,26.0,1.0,XXX,XX,XX,Ward No-01 Total,582,6.5,40.4,52.6,0.5,22.7,54.5,18.7,4.1,00111
36.0,26.0,2.0,XXX,XX,XX,Ward No-02 Total,594,27.3,40.4,28.1,4.2,30.1,63.5,6.2,0.2,00111
36.0,26.0,3.0,XXX,XX,XX,Ward No-03 Total,315,3.8,61.3,34.0,1.0,28.6,45.1,26.3,0.0,00111
36.0,26.0,4.0,XXX,XX,XX,Ward No-04 Total,525,23.0,28.4,43.6,5.0,25.0,64.4,9.9,0.8,00111
36.0,26.0,5.0,XXX,XX,XX,Ward No-05 Total,181,84.5,6.1,8.3,1.1,0.0,98.9,1.1,0.0,00111
