ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,General Households,Percentage of Households comprising-1 person,Percentage of Households comprising-2 persons,Percentage of Households comprising-3 persons,Percentage of Households comprising-4 persons,Percentage of Households comprising-5 persons,Percentage of Households comprising-6 persons,Percentage of Households comprising-7 persons,Percentage of Households comprising-8+ persons,Average size of Household,check_var
90,32.0,57.0,XXX,XX,01,  Madhyanagar Union,3295,2.8,7.6,15.6,19.5,20.1,15.0,8.8,10.6,4.9,00110
90,33.0,XX.0,XXX,XX,01,  Dowarabazar Upazila,39781,2.2,7.1,12.6,17.0,18.2,15.4,11.3,16.2,5.4,00110
90,33.0,27.0,XXX,XX,01,  Dakshin Dowarabazar Union,1523,1.8,7.9,13.1,18.3,17.7,16.5,10.8,14.0,5.2,00110
90,47.0,XX.0,XXX,XX,01,  Jagannathpur Upazila,35659,2.2,5.8,9.8,12.9,15.6,15.1,12.8,25.9,6.1,00110
90,50.0,XX.0,XXX,XX,01,  Jamalganj Upazila,28077,1.9,6.3,11.3,16.0,17.8,16.1,11.9,18.6,5.6,00110
90,50.0,67.0,XXX,XX,01,  Jamalganj Union,7847,1.6,5.7,11.4,15.7,18.5,17.2,12.1,17.9,5.6,00110
90,50.0,81.0,XXX,XX,01,  Sachna Bazar Union,4043,1.4,5.7,10.0,14.9,17.2,16.1,13.0,21.8,5.9,00110
90,86.0,XX.0,XXX,XX,01,  Sulla Upazila,19498,2.1,6.2,11.1,16.0,18.0,16.3,11.5,18.9,5.6,00110
90,86.0,47.0,XXX,XX,01,  Bahara Union,4293,2.9,6.6,11.3,17.0,18.6,15.8,11.0,16.8,5.5,00110
90,89.0,XX.0,XXX,XX,01,  Sunamganj Sadar Upazila,36764,1.8,5.9,10.8,15.1,17.7,16.8,12.5,19.5,5.7,00110
90,89.0,10.0,XXX,XX,01,  Aftabnagar Union,2991,1.4,5.2,9.3,13.8,17.6,17.5,13.7,21.5,5.9,00110
90,89.0,39.0,XXX,XX,01,  Lakshmansree Union,2388,1.1,5.3,10.8,15.8,15.9,16.1,12.6,22.3,5.9,00110
90,92.0,XX.0,XXX,XX,01,  Tahirpur Upazila,36144,1.7,6.2,11.2,15.3,17.3,16.2,12.9,19.1,5.6,00110
90,92.0,64.0,XXX,XX,01,  Tahirpur Union,1770,1.7,5.4,12.3,16.6,18.9,17.2,12.5,15.4,5.4,00110
36,XX.0,XX.0,XXX,XX,01, Habiganj Zila,345860,2.4,7.4,12.8,17.6,18.4,15.0,10.5,15.9,5.3,00110
36,2.0,XX.0,XXX,XX,01,  Ajmiriganj Upazila,18125,2.8,7.0,11.7,16.2,18.1,15.4,11.0,17.8,5.5,00110
36,2.0,13.0,XXX,XX,01,  Ajmiriganj Union,1383,3.5,7.7,13.4,16.9,16.1,15.5,11.1,15.8,5.3,00110
36,5.0,XX.0,XXX,XX,01,  Bahubal Upazila,36469,2.5,7.6,13.0,17.8,17.9,14.8,10.6,15.7,5.3,00110
36,5.0,11.0,XXX,XX,01,  Bahubal Union,4719,2.2,7.6,13.3,17.4,18.4,14.7,10.2,16.1,5.3,00110
36,11.0,XX.0,XXX,XX,01,  Baniachong Upazila,54233,2.4,7.1,11.5,15.3,16.9,15.1,11.7,19.9,5.6,00110
36,11.0,11.0,XXX,XX,01,  Uttar Purba Baniachang Union,1547,1.7,6.9,10.0,16.4,14.9,15.2,12.3,22.6,5.8,00110
36,11.0,12.0,XXX,XX,01,  Uttar Paschim Baniyachang Unio,2999,2.0,7.0,10.6,13.6,15.8,15.4,12.2,23.4,5.8,00110
36,11.0,18.0,XXX,XX,01,  Dakshin Purba Baniyachang Union,4365,2.1,6.8,11.3,14.9,17.6,14.0,11.7,21.6,5.7,00110
36,11.0,25.0,XXX,XX,01,  Dakshin Paschim Baniyachang Union,3280,2.6,6.7,11.2,15.5,16.1,15.4,11.5,21.0,5.6,00110
36,26.0,XX.0,XXX,XX,01,  Chunarughat Upazila,57164,2.4,8.2,14.9,20.3,19.7,14.4,9.0,11.1,4.9,00110
36,44.0,XX.0,XXX,XX,01,  Habiganj Sadar Upazila,41615,2.7,7.5,12.5,17.0,18.8,15.4,10.8,15.3,5.3,00110
36,44.0,22.0,XXX,XX,01,  Gopaya Union,3701,3.0,6.9,12.6,16.8,18.2,15.6,11.6,15.3,5.3,00110
36,44.0,76.0,XXX,XX,01,  Richi Union,4439,1.4,6.2,10.3,14.6,19.8,16.3,12.5,18.9,5.6,00110
36,68.0,XX.0,XXX,XX,01,  Lakhai Upazila,24471,2.9,7.9,12.3,16.3,17.8,15.1,11.0,16.7,5.4,00110
36,68.0,13.0,XXX,XX,01,  Bamai Union,3381,4.1,8.3,12.8,16.5,17.4,14.7,10.1,16.1,5.2,00110
36,68.0,54.0,XXX,XX,01,  Lakhai Union,3788,2.4,9.0,13.3,17.4,19.4,15.2,11.1,12.3,5.0,00110
36,71.0,XX.0,XXX,XX,01,  Madhabpur Upazila,57607,2.2,7.7,13.7,19.7,19.6,15.0,9.2,12.9,5.1,00110
36,71.0,17.0,XXX,XX,01,  Bagasura Union,4897,2.2,7.7,13.4,18.6,18.5,15.2,9.8,14.4,5.2,00110
36,77.0,XX.0,XXX,XX,01,  Nabiganj Upazila,56176,2.4,6.5,11.4,15.8,17.6,15.1,11.5,19.6,5.6,00110
36,77.0,14.0,XXX,XX,01,  Bausha Union,4823,1.8,5.5,8.9,15.6,18.1,16.1,12.0,22.0,5.8,00110
36,77.0,65.0,XXX,XX,01,  Kargaon Union,5040,2.6,6.7,11.6,16.7,18.2,14.6,11.6,17.9,5.5,00110
36,77.0,73.0,XXX,XX,01,  Kurshi Union,4340,2.4,5.9,10.5,13.6,16.9,15.1,12.5,23.1,5.9,00110
36,77.0,80.0,XXX,XX,01,  Nabiganj Union,3327,2.3,6.6,12.1,18.1,17.9,14.3,10.6,18.1,5.4,00110
91,XX.0,XX.0,XXX,XX,01, Sylhet Zila,448273,1.9,5.6,10.3,14.6,16.3,15.3,12.2,23.8,5.9,00110
91,8.0,XX.0,XXX,XX,01,  Balaganj Upazila,52654,2.3,6.0,10.5,14.5,16.5,15.0,11.8,23.3,5.9,00110
91,8.0,11.0,XXX,XX,01,  Balaganj Union,3147,1.3,4.8,10.0,14.2,15.4,15.6,12.2,26.4,6.2,00110
91,17.0,XX.0,XXX,XX,01,  Beani Bazar Upazila,34276,2.2,5.7,9.4,13.8,15.7,15.3,11.9,26.0,6.1,00110
91,20.0,XX.0,XXX,XX,01,  Bishwanath Upazila,34096,2.1,5.3,9.2,13.3,15.4,15.1,12.5,27.1,6.2,00110
91,20.0,21.0,XXX,XX,01,  Bishwanath Union,2859,2.2,5.9,8.6,13.2,14.9,15.3,12.0,27.9,6.3,00110
91,27.0,XX.0,XXX,XX,01,  Companiganj Upazila,25212,0.9,4.6,9.6,13.9,15.4,15.6,13.4,26.6,6.2,00110
91,27.0,11.0,XXX,XX,01,  Islampur Paschim Union,5661,1.1,5.2,10.9,15.0,15.4,15.0,12.1,25.2,6.0,00110
91,31.0,XX.0,XXX,XX,01,  Dakshin Surma Upazila,39784,2.1,6.6,10.8,14.8,15.8,14.8,11.5,23.7,5.9,00110
91,31.0,36.0,XXX,XX,01,  Baraikandi Union,1412,1.5,8.0,15.1,15.7,16.1,13.0,8.9,21.7,5.7,00110
91,31.0,45.0,XXX,XX,01,  Kuchai Union,2713,2.0,5.0,10.1,14.9,16.7,13.7,11.3,26.3,6.1,00110
91,31.0,65.0,XXX,XX,01,  Mollargaon Union,4923,1.5,7.1,14.5,16.4,15.6,14.1,10.0,20.9,5.6,00110
91,35.0,XX.0,XXX,XX,01,  Fenchuganj Upazila,14786,2.5,6.3,11.4,16.3,17.7,15.2,11.1,19.3,5.6,00110
91,35.0,23.0,XXX,XX,01,  Fenchuganj Union,3389,1.6,6.0,10.4,12.8,16.4,14.6,11.8,26.4,6.2,00110
91,38.0,XX.0,XXX,XX,01,  Golapganj Upazila,43952,1.4,4.4,9.0,13.4,16.0,15.3,12.8,27.6,6.3,00110
91,38.0,43.0,XXX,XX,01,  Fulbari Union,3703,1.7,5.1,9.5,13.8,16.4,15.6,12.6,25.2,6.1,00110
91,41.0,XX.0,XXX,XX,01,  Gowainghat Upazila,46851,1.2,4.9,9.7,14.5,16.7,16.0,13.0,24.0,6.0,00110
91,41.0,42.0,XXX,XX,01,  Paschim Jaflong Union,6717,1.6,4.5,8.9,12.7,16.9,15.8,13.1,26.6,6.1,00110
91,41.0,52.0,XXX,XX,01,  Lengura Union,5372,1.0,3.9,8.8,12.0,15.7,16.3,13.4,28.9,6.4,00110
91,53.0,XX.0,XXX,XX,01,  Jaintiapur Upazila,26176,1.6,5.2,10.1,14.9,17.0,16.1,12.7,22.5,5.9,00110
91,53.0,63.0,XXX,XX,01,  Nijpat Union,3669,1.5,6.6,10.4,15.2,17.3,17.1,12.4,19.5,5.6,00110
91,59.0,XX.0,XXX,XX,01,  Kanaighat Upazila,41368,2.1,6.3,11.3,15.2,16.7,15.3,11.7,21.4,5.7,00110
91,62.0,XX.0,XXX,XX,01,  Sylhet Sadar Upazila,52222,1.8,6.3,11.8,16.6,16.6,14.7,11.5,20.8,5.7,00110
91,62.0,42.0,XXX,XX,01,  Khadim Para Union,8294,1.4,5.4,12.2,18.3,17.3,14.8,10.8,19.8,5.7,00110
91,62.0,90.0,XXX,XX,01,  Tuker Bazar Union,9017,1.5,6.0,12.1,17.9,17.3,13.6,11.2,20.2,5.6,00110
91,94.0,XX.0,XXX,XX,01,  Zakiganj Upazila,36896,2.5,5.6,10.2,14.7,16.7,15.6,12.5,22.1,5.8,00110
91,94.0,57.0,XXX,XX,01,  Kholachhara Union,2843,2.1,5.2,9.4,14.2,16.1,16.8,12.7,23.5,5.9,00110
91,94.0,85.0,XXX,XX,01,  Zakiganj Union,2458,3.1,5.7,10.3,14.8,16.5,14.5,13.0,22.2,5.7,00110
58,XX.0,XX.0,XXX,XX,01, Maulvibazar Zila,320049,2.3,6.9,12.8,18.5,19.1,15.1,9.9,15.4,5.3,00110
58,14.0,XX.0,XXX,XX,01,  Barlekha Upazila,39123,1.9,5.3,10.6,15.5,17.6,15.6,11.6,21.9,5.9,00110
58,14.0,13.0,XXX,XX,01,  Barlekha Union,3749,1.7,5.0,11.0,15.7,18.1,15.5,11.4,21.5,5.8,00110
58,35.0,XX.0,XXX,XX,01,  Juri Upazila,25054,2.2,6.8,12.1,17.6,19.5,15.5,10.5,15.8,5.4,00110
58,35.0,47.0,XXX,XX,01,  Jaifarnagar Union,4500,1.4,5.0,11.0,16.1,18.6,16.0,12.0,19.8,5.8,00110
58,56.0,XX.0,XXX,XX,01,  Kamalganj Upazila,45824,2.7,7.8,14.1,20.4,19.7,15.0,9.0,11.3,5.0,00110
58,56.0,38.0,XXX,XX,01,  Kamalganj Union,1626,2.8,8.6,15.6,19.6,19.8,13.5,7.9,12.2,4.9,00110
58,65.0,XX.0,XXX,XX,01,  Kulaura Upazila,61140,2.2,6.4,12.2,17.9,18.8,15.3,10.3,16.8,5.4,00110
58,65.0,65.0,XXX,XX,01,  Kulaura Union,3101,3.1,6.7,14.3,21.2,19.1,14.8,8.1,12.8,5.1,00110
58,74.0,XX.0,XXX,XX,01,  Maulvibazar Sadar Upazila,51828,2.1,6.6,11.9,17.3,18.7,15.5,10.5,17.3,5.5,00110
58,80.0,XX.0,XXX,XX,01,  Rajnagar Upazila,40360,2.2,6.6,12.7,18.0,18.6,15.4,10.1,16.4,5.4,00110
58,80.0,63.0,XXX,XX,01,  Rajnagar Union,3554,2.1,5.9,12.9,19.2,20.2,14.7,9.8,15.2,5.3,00110
58,80.0,73.0,XXX,XX,01,  Tengra Union,4591,1.5,7.2,12.7,20.2,21.1,14.3,9.5,13.5,5.2,00110
58,83.0,XX.0,XXX,XX,01,  Sreemangal Upazila,56720,2.5,8.1,15.3,21.7,20.4,13.9,8.0,10.1,4.9,00110
58,83.0,85.0,XXX,XX,01,  Sreemangal Union,7877,2.3,8.1,15.7,23.8,20.1,13.0,7.0,10.0,4.8,00110
