ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,"Population aged 7+, not attending school and employed-Both","Population aged 7+, not attending school and employed-Male","Population aged 7+, not attending school and employed-Female",Field of Activity-Agriculture-Male,Field of Activity-Agriculture-Female,Field of Activity-Industry-Male,Field of Activity-Industry-Female,Field of Activity-Service-Male,Field of Activity-Service-Female,check_var
22,49,11,XXX,XX,XX,Bara Maheskhali Union Total,8116,7353,763,5777,218,261,40,1315,505,00111
22,49,18,XXX,XX,XX,Chhotamohes Khali Union Total,4983,4686,297,3745,166,109,38,832,93,00111
22,49,23,XXX,XX,XX,Dhalghata Union Total,2314,2207,107,2151,72,22,1,34,34,00111
22,49,47,XXX,XX,XX,Hoanak Union Total,9498,8986,512,8239,323,134,29,613,160,00111
22,49,59,XXX,XX,XX,Kalarmarchhara Union Total,7563,7174,389,6403,212,72,25,699,152,00111
22,49,62,XXX,XX,XX,Kutubjom Union Total,5520,5211,309,4513,250,132,26,566,33,00111
22,49,71,XXX,XX,XX,Matarbari Union Total,6944,6666,278,5108,139,210,9,1348,130,00111
22,49,83,XXX,XX,XX,Saflapur Union Total,6132,5865,267,5350,154,16,8,499,105,00111
22,56,11,XXX,XX,XX,Bara Bakia Union Total,2367,2297,70,1913,35,142,9,242,26,00111
22,56,55,XXX,XX,XX,Ujantia Union Total,2492,2284,208,2174,166,27,9,83,33,00111
22,56,78,XXX,XX,XX,Magnama Union Total,3794,3310,484,2725,154,17,32,568,298,00111
22,56,83,XXX,XX,XX,Pekua Union Total,5407,5015,392,4102,224,261,30,652,138,00111
22,56,89,XXX,XX,XX,Rajakhali Union Total,3355,3153,202,2907,111,24,10,222,81,00111
22,56,93,XXX,XX,XX,Shilkhali Union Total,1722,1526,196,1243,138,47,1,236,57,00111
22,56,96,XXX,XX,XX,Taitong Union Total,4144,3948,196,3415,107,156,13,377,76,00111
22,66,13,XXX,XX,XX,Chakmarkul Union Total,1396,1338,58,681,11,403,20,254,27,00111
22,66,15,XXX,XX,XX,Fatekharkul Union Total,2272,2076,196,608,42,517,45,951,109,00111
22,66,19,XXX,XX,XX,Garjania Union Total,3077,2898,179,2783,126,10,2,105,51,00111
22,66,28,XXX,XX,XX,Idgar Union Total,2232,2056,176,1491,78,42,3,523,95,00111
22,66,38,XXX,XX,XX,Joarianala Union Total,3314,3203,111,2633,56,133,9,437,46,00111
22,66,47,XXX,XX,XX,Kachhapia Union Total,3621,3470,151,3043,119,82,2,345,30,00111
22,66,57,XXX,XX,XX,Khuniapalong Union Total,5248,4845,403,3382,121,409,52,1054,230,00111
22,66,66,XXX,XX,XX,Kauarkhop Union Total,2965,2746,219,2273,172,96,8,377,39,00111
22,66,70,XXX,XX,XX,Rashid Nagar Union Total,2269,2199,70,1957,52,42,4,200,14,00111
22,66,76,XXX,XX,XX,Rajarkul Union Total,2430,2199,231,1518,119,216,15,465,97,00111
22,66,85,XXX,XX,XX,Dakshin Mithachhari Union Total,3205,3079,126,2155,47,95,9,829,70,00111
22,90,01,XXX,XX,XX,Ward No-01 Total,551,516,35,92,3,9,0,415,32,00111
22,90,02,XXX,XX,XX,Ward No-02 Total,674,586,88,81,17,170,14,335,57,00111
22,90,03,XXX,XX,XX,Ward No-03 Total,210,184,26,9,1,82,13,93,12,00111
22,90,04,XXX,XX,XX,Ward No-04 Total,221,194,27,5,0,0,0,189,27,00111
22,90,05,XXX,XX,XX,Ward No-05 Total,352,302,50,25,3,2,1,275,46,00111
22,90,06,XXX,XX,XX,Ward No-06 Total,247,203,44,1,0,0,0,202,44,00111
22,90,07,XXX,XX,XX,Ward No-07 Total,613,569,44,10,0,7,0,552,44,00111
22,90,08,XXX,XX,XX,Ward No-08 Total,146,133,13,7,0,0,0,126,13,00111
22,90,09,XXX,XX,XX,Ward No-09 Total,368,347,21,150,4,93,2,104,15,00111
22,90,15,XXX,XX,XX,Baharchhara Union Total,3944,3713,231,3233,188,187,7,293,36,00111
22,90,31,XXX,XX,XX,Nhilla Union Total,6685,6060,625,3395,217,457,40,2208,368,00111
22,90,39,XXX,XX,XX,St.Martin Dwip Union Total,1003,949,54,349,22,142,4,458,28,00111
22,90,47,XXX,XX,XX,Sabrang Union Total,8702,8393,309,6337,190,476,28,1580,91,00111
22,90,63,XXX,XX,XX,Teknaf Union Total,7046,6461,585,3557,320,2063,110,841,155,00111
22,90,79,XXX,XX,XX,Whykong Union Total,7154,6827,327,5565,209,471,11,791,107,00111
22,94,15,XXX,XX,XX,Haldia Palong Union Total,6803,6249,554,3168,152,200,16,2881,386,00111
22,94,31,XXX,XX,XX,Jalia Palong Union Total,6925,6446,479,3955,239,397,20,2094,220,00111
22,94,47,XXX,XX,XX,Raja Palong Union Total,7776,7367,409,3821,109,384,28,3162,272,00111
22,94,63,XXX,XX,XX,Ratna Palong Union Total,3030,2836,194,1543,26,51,2,1242,166,00111
22,94,79,XXX,XX,XX,Palong Khali Union Total,4777,4403,374,1971,127,85,7,2347,240,00111
15,04,15,XXX,XX,XX,Anowara Union Total,361,332,29,207,4,20,1,105,24,00111
15,04,19,XXX,XX,XX,Bairag Union Total,2116,1972,144,490,7,248,31,1234,106,00111
15,04,28,XXX,XX,XX,Barakhain Union Total,1915,1844,71,1230,26,168,23,446,22,00111
15,04,38,XXX,XX,XX,Barasat Union Total,1955,1832,123,1086,32,229,22,517,69,00111
15,04,47,XXX,XX,XX,Burumchhara Union Total,1724,1637,87,1319,28,73,8,245,51,00111
15,04,57,XXX,XX,XX,Battali Union Total,2079,1897,182,1114,25,115,105,668,52,00111
15,04,66,XXX,XX,XX,Chatari Union Total,1228,1173,55,563,8,52,1,558,46,00111
15,04,76,XXX,XX,XX,Haildhar Union Total,1337,1290,47,942,16,100,6,248,25,00111
15,04,81,XXX,XX,XX,Juidandi Union Total,2099,1971,128,1681,95,50,8,240,25,00111
15,04,85,XXX,XX,XX,Paraikora Union Total,1418,1379,39,1041,23,55,8,283,8,00111
15,04,95,XXX,XX,XX,Roypur Union Total,3918,3745,173,3034,65,131,28,580,80,00111
15,06,01,XXX,XX,XX,Ward No-01 Total,2017,1762,255,421,18,320,87,1021,150,00111
15,06,02,XXX,XX,XX,Ward No-02 Total,9112,5677,3435,114,14,2441,2534,3122,887,00111
15,06,03,XXX,XX,XX,Ward No-03 Total,4682,3391,1291,182,7,832,630,2377,654,00111
15,08,01,XXX,XX,XX,Ward No-01 Total,493,471,22,323,5,47,8,101,9,00111
15,08,02,XXX,XX,XX,Ward No-02 Total,367,349,18,263,7,35,4,51,7,00111
15,08,03,XXX,XX,XX,Ward No-03 Total,650,560,90,194,24,93,14,273,52,00111
15,08,04,XXX,XX,XX,Ward No-04 Total,455,422,33,225,16,44,6,153,11,00111
15,08,05,XXX,XX,XX,Ward No-05 Total,471,443,28,265,10,10,2,168,16,00111
15,08,06,XXX,XX,XX,Ward No-06 Total,326,303,23,156,8,64,5,83,10,00111
15,08,07,XXX,XX,XX,Ward No-07 Total,425,409,16,186,2,12,0,211,14,00111
15,08,08,XXX,XX,XX,Ward No-08 Total,397,376,21,208,1,5,1,163,19,00111
15,08,09,XXX,XX,XX,Ward No-09 Total,667,609,58,378,14,22,4,209,40,00111
15,08,11,XXX,XX,XX,Baharchhara Union Total,3150,2860,290,2250,112,192,10,418,168,00111
15,08,12,XXX,XX,XX,Bailchhari Union Total,1323,1276,47,630,17,65,7,581,23,00111
15,08,18,XXX,XX,XX,Chambal Union Total,4658,4333,325,3474,171,306,48,553,106,00111
15,08,25,XXX,XX,XX,Chhanua Union Total,3985,3587,398,3214,109,41,6,332,283,00111
15,08,31,XXX,XX,XX,Gandamara Union Total,4300,3938,362,3600,249,80,69,258,44,00111
15,08,44,XXX,XX,XX,Kalipur Union Total,3455,3145,310,2145,123,362,41,638,146,00111
15,08,50,XXX,XX,XX,Katharia Union Total,1964,1777,187,1434,123,47,3,296,61,00111
15,08,56,XXX,XX,XX,Khankhanabad Union Total,3136,2903,233,2579,141,51,11,273,81,00111
15,08,63,XXX,XX,XX,Puichhari Union Total,5222,4814,408,4163,266,252,55,399,87,00111
15,08,69,XXX,XX,XX,Pukuria Union Total,2170,1902,268,1319,28,171,93,412,147,00111
15,08,75,XXX,XX,XX,Sadhanpur Union Total,2217,2047,170,1644,83,103,20,300,67,00111
15,08,82,XXX,XX,XX,Saral Union Total,5556,5183,373,4629,200,168,52,386,121,00111
15,08,88,XXX,XX,XX,Sekherkhil Union Total,3108,2592,516,2399,327,44,14,149,175,00111
15,08,94,XXX,XX,XX,Silkup Union Total,3032,2822,210,2369,87,126,78,327,45,00111
15,10,17,XXX,XX,XX,Ward No-17 Total,9967,7005,2962,666,72,886,916,5453,1974,00111
15,10,18,XXX,XX,XX,Ward No-18 Total,7470,5951,1519,179,11,1723,587,4049,921,00111
15,10,19,XXX,XX,XX,Ward No-19 Total,12525,8636,3889,73,11,1623,1802,6940,2076,00111
15,10,35,XXX,XX,XX,Ward No-35 (Part) Total,3977,2926,1051,151,35,372,391,2403,625,00111
15,12,17,XXX,XX,XX,Ahla Karaldanga Union Total,867,829,38,643,24,18,1,168,13,00111
15,12,19,XXX,XX,XX,Amuchia Union Total,644,588,56,401,18,87,24,100,14,00111
15,12,28,XXX,XX,XX,Charandwip Union Total,761,719,42,131,4,33,6,555,32,00111
15,12,38,XXX,XX,XX,Purba Gomdandi Union Total,1330,1218,112,330,3,158,36,730,73,00111
15,12,47,XXX,XX,XX,Kandhurkhil Union Total,826,755,71,184,8,59,3,512,60,00111
15,12,50,XXX,XX,XX,Paschim Gomdandi Union Total,2049,1905,144,324,15,346,56,1235,73,00111
15,12,57,XXX,XX,XX,Popadia Union Total,1045,972,73,397,16,103,15,472,42,00111
15,12,66,XXX,XX,XX,Saroatali Union Total,714,664,50,303,14,83,13,278,23,00111
15,12,76,XXX,XX,XX,Sakpura Union Total,925,853,72,308,7,138,33,407,32,00111
15,12,85,XXX,XX,XX,Sreepur Kharandwip Union Total,1442,1354,88,729,20,63,7,562,61,00111
15,18,01,XXX,XX,XX,Ward No-01 Total,165,154,11,99,3,19,1,36,7,00111
15,18,02,XXX,XX,XX,Ward No-02 Total,95,85,10,50,1,8,0,27,9,00111
15,18,03,XXX,XX,XX,Ward No-03 Total,189,174,15,110,9,12,1,52,5,00111
15,18,04,XXX,XX,XX,Ward No-04 Total,134,133,1,42,0,5,1,86,0,00111
15,18,05,XXX,XX,XX,Ward No-05 Total,112,107,5,94,5,4,0,9,0,00111
15,18,06,XXX,XX,XX,Ward No-06 Total,420,356,64,202,14,64,45,90,5,00111
15,18,07,XXX,XX,XX,Ward No-07 Total,132,124,8,30,1,12,0,82,7,00111
15,18,08,XXX,XX,XX,Ward No-08 Total,271,250,21,150,3,12,14,88,4,00111
15,18,09,XXX,XX,XX,Ward No-09 Total,126,116,10,77,2,12,1,27,7,00111
15,18,13,XXX,XX,XX,Bailtali Union Total,1537,1420,117,751,23,54,19,615,75,00111
15,18,19,XXX,XX,XX,Barkal Union Total,1362,1297,65,764,14,142,9,391,42,00111
15,18,28,XXX,XX,XX,Barama Union Total,1364,1251,113,644,23,41,38,566,52,00111
15,18,38,XXX,XX,XX,Dhopachhari Union Total,1607,1444,163,1171,68,13,7,260,88,00111
15,18,47,XXX,XX,XX,Dohazari Union Total,4751,4268,483,2181,206,254,40,1833,237,00111
15,18,66,XXX,XX,XX,Hashimpur Union Total,2114,1979,135,999,50,491,30,489,55,00111
15,18,76,XXX,XX,XX,Joara Union Total,752,656,96,202,0,43,19,411,77,00111
15,18,85,XXX,XX,XX,Kanchanabad Union Total,3386,3260,126,905,17,1643,37,712,72,00111
15,18,95,XXX,XX,XX,Satbaria Union Total,1855,1737,118,909,31,202,20,626,67,00111
15,19,04,XXX,XX,XX,Ward No-04 Total,6151,4166,1985,115,13,1104,1243,2947,729,00111
15,19,05,XXX,XX,XX,Ward No-05 Total,6445,4085,2360,144,10,1569,1644,2372,706,00111
15,19,06,XXX,XX,XX,Ward No-06 Total,4429,3477,952,60,3,508,246,2909,703,00111
15,20,37,XXX,XX,XX,Ward No-37 Total,2280,1734,546,65,7,306,281,1363,258,00111
15,20,38,XXX,XX,XX,Ward No-38 Total,2737,1925,812,63,0,652,421,1210,391,00111
15,20,39,XXX,XX,XX,Ward No-39 Total,4668,2624,2044,54,5,1406,1760,1164,279,00111
15,28,23,XXX,XX,XX,Ward No-23 Total,2617,1882,735,13,0,232,445,1637,290,00111
15,28,24,XXX,XX,XX,Ward No-24 (Part) Total,5095,3385,1710,21,2,1061,836,2303,872,00111
15,28,27,XXX,XX,XX,Ward No-27 Total,5278,3584,1694,42,4,980,803,2562,887,00111
15,28,28,XXX,XX,XX,Ward No-28 Total,3729,2668,1061,16,3,454,459,2198,599,00111
15,28,29,XXX,XX,XX,Ward No-29 Total,4782,3406,1376,15,1,900,658,2491,717,00111
15,28,30,XXX,XX,XX,Ward No-30 Total,4402,3128,1274,45,7,773,403,2310,864,00111
15,28,36,XXX,XX,XX,Ward No-36 Total,3138,2305,833,5,0,347,469,1953,364,00111
15,33,11,XXX,XX,XX,Abdullapur Union Total,286,256,30,147,7,47,6,62,17,00111
15,33,13,XXX,XX,XX,Bagan Bazar Union Total,4797,4182,615,3241,197,259,216,682,202,00111
15,33,14,XXX,XX,XX,Baktapur Union Total,516,432,84,130,8,13,4,289,72,00111
15,33,19,XXX,XX,XX,Bhujpur Union Total,3479,2790,689,2059,547,95,9,636,133,00111
15,33,23,XXX,XX,XX,Dantmara Union Total,3823,3345,478,1961,59,242,94,1142,325,00111
15,33,28,XXX,XX,XX,Dharmapur Union Total,1026,908,118,372,44,201,22,335,52,00111
15,33,33,XXX,XX,XX,Dhurung Union Total,1265,1215,50,300,7,337,11,578,32,00111
15,33,38,XXX,XX,XX,Daulatpur Union Total,1473,1397,76,289,13,57,11,1051,52,00111
15,33,42,XXX,XX,XX,Harwalchhari Union Total,3640,2710,930,1997,269,179,248,534,413,00111
15,33,47,XXX,XX,XX,Jafarnagar Union Total,584,513,71,201,17,68,3,244,51,00111
15,33,52,XXX,XX,XX,Kanchan Nagar Union Total,4688,4132,556,3172,279,544,116,416,161,00111
15,33,55,XXX,XX,XX,Khiram Union Total,1163,1121,42,932,23,18,0,171,19,00111
15,33,57,XXX,XX,XX,Lelang Union Total,2159,1500,659,741,29,588,601,171,29,00111
15,33,61,XXX,XX,XX,Nanupur Union Total,1308,1137,171,430,23,64,6,643,142,00111
15,33,66,XXX,XX,XX,Narayanhat Union Total,4425,3550,875,2236,223,464,299,850,353,00111
15,33,71,XXX,XX,XX,Paindanga Union Total,2754,2581,173,1455,77,881,39,245,57,00111
15,33,76,XXX,XX,XX,Rangamatia Union Total,1297,1208,89,614,17,130,7,464,65,00111
15,33,80,XXX,XX,XX,Roushangiri Union Total,538,492,46,277,8,9,8,206,30,00111
15,33,85,XXX,XX,XX,Suabil Union Total,4215,3391,824,1457,98,395,275,1539,451,00111
15,33,90,XXX,XX,XX,Samitirhat Union Total,718,647,71,441,23,18,3,188,45,00111
15,33,95,XXX,XX,XX,Sundarpur Union Total,1194,1139,55,481,11,237,14,421,30,00111
15,35,11,XXX,XX,XX,Ward No-11 (Part) Total,1109,647,462,48,6,140,141,459,315,00111
15,35,24,XXX,XX,XX,Ward No-24(Part) Total,1210,853,357,35,1,91,68,727,288,00111
15,35,25,XXX,XX,XX,Ward No-25 Total,3997,2468,1529,25,1,272,330,2171,1198,00111
15,35,26,XXX,XX,XX,Ward No-26 Total,4322,3124,1198,303,34,328,512,2493,652,00111
15,37,10,XXX,XX,XX,Burish Char Union Total,1116,832,284,100,1,89,55,643,228,00111
15,37,11,XXX,XX,XX,Chhibatali Union Total,140,135,5,64,2,13,2,58,1,00111
15,37,17,XXX,XX,XX,Chikandandi Union Total,1605,1411,194,249,11,75,44,1087,139,00111
15,37,23,XXX,XX,XX,Dakshin Madarsha Union Total,689,589,100,91,1,49,29,449,70,00111
15,37,29,XXX,XX,XX,Dhalai Union Total,1212,1144,68,492,16,44,3,608,49,00111
15,37,35,XXX,XX,XX,Fatehpur Union Total,1643,1540,103,573,4,89,7,878,92,00111
15,37,41,XXX,XX,XX,Forhadabad Union Total,997,950,47,479,16,38,1,433,30,00111
15,37,47,XXX,XX,XX,Garduara Union Total,259,246,13,104,3,3,0,139,10,00111
15,37,53,XXX,XX,XX,Guman Mardan Union Total,542,462,80,200,5,14,1,248,74,00111
15,37,59,XXX,XX,XX,Hathazari Union Total,4718,4210,508,760,39,732,73,2718,396,00111
15,37,65,XXX,XX,XX,Mekhal Union Total,700,577,123,195,28,106,18,276,77,00111
15,37,71,XXX,XX,XX,Mirzapur Union Total,3554,3352,202,948,24,812,38,1592,140,00111
15,37,77,XXX,XX,XX,Nangalmora Union Total,120,114,6,52,1,7,0,55,5,00111
15,37,89,XXX,XX,XX,Shikarpur Union Total,1359,1021,338,247,5,264,217,510,116,00111
15,37,95,XXX,XX,XX,Uttar Madarsa Union Total,683,644,39,254,7,43,7,347,25,00111
15,37,98,XXX,XX,XX,Chittagang Cnt. Union Total,0,0,0,0,0,0,0,0,0,00111
15,41,15,XXX,XX,XX,Ward No-15 Total,2955,1814,1141,8,3,327,199,1479,939,00111
15,41,16,XXX,XX,XX,Ward No-16 (Part) Total,2123,1226,897,83,6,301,93,842,798,00111
15,41,20,XXX,XX,XX,Ward No-20 Total,1216,859,357,8,0,187,104,664,253,00111
15,41,21,XXX,XX,XX,Ward No-21 Total,1959,1196,763,18,1,237,100,941,662,00111
15,41,22,XXX,XX,XX,Ward No-22 Total,2559,1661,898,13,3,339,342,1309,553,00111
15,41,31,XXX,XX,XX,Ward No-31 Total,710,600,110,83,7,30,24,487,79,00111
15,41,32,XXX,XX,XX,Ward No-32 Total,767,454,313,4,1,66,16,384,296,00111
15,41,33,XXX,XX,XX,Ward No-33 Total,1572,1150,422,6,1,147,92,997,329,00111
15,41,34,XXX,XX,XX,Ward No-34 Total,1928,1310,618,11,1,301,329,998,288,00111
15,41,35,XXX,XX,XX,Ward No-35 (Part) Total,403,342,61,3,0,47,24,292,37,00111
15,43,08,XXX,XX,XX,Ward No-08(Part) Total,3668,2235,1433,99,49,691,483,1445,901,00111
15,43,09,XXX,XX,XX,Ward No-09 Total,6780,4639,2141,107,33,1050,788,3482,1320,00111
15,43,13,XXX,XX,XX,Ward No-13 Total,8061,5667,2394,125,30,707,835,4835,1529,00111
15,43,14,XXX,XX,XX,Ward No-14 Total,7837,5064,2773,20,3,543,568,4501,2202,00111
15,47,10,XXX,XX,XX,Amirabad Union Total,1470,1381,89,239,2,285,6,857,81,00111
15,47,13,XXX,XX,XX,Adhunagar Union Total,784,686,98,324,41,171,23,191,34,00111
15,47,18,XXX,XX,XX,Barahatia Union Total,2145,1985,160,1210,95,313,12,462,53,00111
15,47,25,XXX,XX,XX,Charamba Union Total,2410,2225,185,1527,110,312,10,386,65,00111
15,47,32,XXX,XX,XX,Chunati Union Total,2441,2313,128,1466,63,544,27,303,38,00111
15,47,43,XXX,XX,XX,Kalauzan Union Total,2135,1780,355,1062,53,116,7,602,295,00111
15,47,62,XXX,XX,XX,Lohagara Union Total,1906,1759,147,221,10,121,12,1417,125,00111
15,47,73,XXX,XX,XX,Padua Union Total,2579,2411,168,1165,61,209,18,1037,89,00111
15,47,80,XXX,XX,XX,Putibila Union Total,2721,2356,365,1965,250,230,17,161,98,00111
15,53,01,XXX,XX,XX,Ward No-01 Total,136,110,26,70,3,5,10,35,13,00111
15,53,02,XXX,XX,XX,Ward No-02 Total,294,275,19,31,0,39,8,205,11,00111
15,53,03,XXX,XX,XX,Ward No-03 Total,178,158,20,61,10,3,1,94,9,00111
15,53,04,XXX,XX,XX,Ward No-04 Total,122,122,0,8,0,37,0,77,0,00111
15,53,05,XXX,XX,XX,Ward No-05 Total,81,81,0,16,0,3,0,62,0,00111
15,53,06,XXX,XX,XX,Ward No-06 Total,59,55,4,13,0,12,1,30,3,00111
15,53,07,XXX,XX,XX,Ward No-07 Total,87,77,10,16,0,16,6,45,4,00111
15,53,08,XXX,XX,XX,Ward No-08 Total,38,33,5,1,0,0,0,32,5,00111
15,53,09,XXX,XX,XX,Ward No-09 Total,96,88,8,20,1,0,2,68,5,00111
15,53,11,XXX,XX,XX,Ward No-01 Total,38,38,0,32,0,0,0,6,0,00111
15,53,12,XXX,XX,XX,Ward No-02 Total,38,32,6,6,2,2,0,24,4,00111
15,53,13,XXX,XX,XX,Ward No-03 Total,248,240,8,133,1,20,0,87,7,00111
15,53,14,XXX,XX,XX,Ward No-04 Total,53,50,3,30,0,0,0,20,3,00111
15,53,15,XXX,XX,XX,Ward No-05 Total,216,186,30,44,0,3,0,139,30,00111
15,53,16,XXX,XX,XX,Ward No-06 Total,152,144,8,64,1,0,0,80,7,00111
15,53,17,XXX,XX,XX,Ward No-07 Total,164,162,2,99,1,0,1,63,0,00111
15,53,18,XXX,XX,XX,Ward No-08 Total,118,113,5,47,1,1,0,65,4,00111
15,53,19,XXX,XX,XX,Ward No-09 Total,57,54,3,24,0,2,0,28,3,00111
15,53,22,XXX,XX,XX,Dhum Union Total,975,925,50,454,4,40,14,431,32,00111
15,53,24,XXX,XX,XX,Durgapur Union Total,1714,1664,50,1100,20,71,2,493,28,00111
15,53,27,XXX,XX,XX,Haitkandi Union Total,1190,1150,40,759,13,27,4,364,23,00111
15,53,28,XXX,XX,XX,Hinguli Union Total,2227,2135,92,1094,27,203,15,838,50,00111
15,53,29,XXX,XX,XX,Ichhakhali Union Total,1625,1587,38,1236,21,25,4,326,13,00111
15,53,35,XXX,XX,XX,Karerhat Union Total,3589,3291,298,2237,237,166,12,888,49,00111
15,53,41,XXX,XX,XX,Katachhara Union Total,1298,1243,55,784,25,124,6,335,24,00111
15,53,47,XXX,XX,XX,Khaiyachhara Union Total,2108,2046,62,1338,31,39,2,669,29,00111
15,53,53,XXX,XX,XX,Mayani Union Total,1166,1111,55,681,17,41,17,389,21,00111
15,53,59,XXX,XX,XX,Mirsharai Union Total,1048,964,84,544,23,45,6,375,55,00111
15,53,65,XXX,XX,XX,Mithanala Union Total,919,880,39,679,15,26,7,175,17,00111
15,53,71,XXX,XX,XX,Maghadia Union Total,1868,1797,71,979,15,19,23,799,33,00111
15,53,77,XXX,XX,XX,Osmanpur Union Total,967,914,53,518,3,23,33,373,17,00111
15,53,83,XXX,XX,XX,Saherkhali Union Total,1071,1055,16,796,11,15,0,244,5,00111
15,53,89,XXX,XX,XX,Wahedpur Union Total,1918,1811,107,1268,70,68,6,475,31,00111
15,53,95,XXX,XX,XX,Zorwarganj Union Total,3283,3028,255,1482,68,135,63,1411,124,00111
15,55,10,XXX,XX,XX,Ward No-10 Total,2043,1440,603,53,7,503,270,884,326,00111
15,55,11,XXX,XX,XX,Ward No-11 (Part) Total,7937,5223,2714,328,43,1804,1888,3091,783,00111
15,55,12,XXX,XX,XX,Ward No-12 Total,6608,4833,1775,331,24,813,834,3689,917,00111
15,57,07,XXX,XX,XX,Ward No-07 Total,12062,7513,4549,103,21,2310,2767,5100,1761,00111
15,57,08,XXX,XX,XX,Ward No-08(Part) Total,6557,3815,2742,33,9,684,562,3098,2171,00111
15,57,16,XXX,XX,XX,Ward No-16 (Part) Total,144,67,77,0,0,0,0,67,77,00111
15,61,01,XXX,XX,XX,Ward No-01 Total,409,390,19,63,0,63,3,264,16,00111
15,61,02,XXX,XX,XX,Ward No-02 Total,178,156,22,17,1,49,5,90,16,00111
15,61,03,XXX,XX,XX,Ward No-03 Total,236,211,25,46,2,36,8,129,15,00111
15,61,04,XXX,XX,XX,Ward No-04 Total,239,235,4,51,0,30,3,154,1,00111
15,61,05,XXX,XX,XX,Ward No-05 Total,335,312,23,20,0,24,3,268,20,00111
15,61,06,XXX,XX,XX,Ward No-06 Total,186,179,7,35,1,10,0,134,6,00111
15,61,07,XXX,XX,XX,Ward No-07 Total,235,203,32,32,11,11,1,160,20,00111
15,61,08,XXX,XX,XX,Ward No-08 Total,772,687,85,32,0,66,3,589,82,00111
15,61,09,XXX,XX,XX,Ward No-09 Total,337,316,21,42,2,17,1,257,18,00111
15,61,12,XXX,XX,XX,Asia Union Total,710,669,41,367,14,88,5,214,22,00111
15,61,15,XXX,XX,XX,Baralia Union Total,778,745,33,422,15,38,1,285,17,00111
15,61,18,XXX,XX,XX,Bara Uthan Union Total,2792,2557,235,874,24,368,68,1315,143,00111
15,61,19,XXX,XX,XX,Bhatikhain Union Total,436,406,30,167,6,68,7,171,17,00111
15,61,21,XXX,XX,XX,Chanhara Union Total,580,527,53,373,13,33,1,121,39,00111
15,61,24,XXX,XX,XX,Char Lakshya Union Total,2733,2538,195,816,56,575,75,1147,64,00111
15,61,27,XXX,XX,XX,Char Patharghata Union Total,3423,2931,492,476,19,913,218,1542,255,00111
15,61,30,XXX,XX,XX,Dhalghat Union Total,688,643,45,235,5,17,0,391,40,00111
15,61,39,XXX,XX,XX,Habilas Dwip Union Total,1074,1017,57,214,4,191,9,612,44,00111
15,61,42,XXX,XX,XX,Haidgaon Union Total,1856,1734,122,1087,25,109,14,538,83,00111
15,61,52,XXX,XX,XX,Janglukhain Union Total,330,321,9,115,0,19,2,187,7,00111
15,61,55,XXX,XX,XX,Juldha Union Total,1813,1676,137,676,5,688,88,312,44,00111
15,61,58,XXX,XX,XX,Kachuai Union Total,1829,1690,139,763,19,79,28,848,92,00111
15,61,64,XXX,XX,XX,Kasiais Union Total,669,611,58,287,9,96,26,228,23,00111
15,61,67,XXX,XX,XX,Kelishahar Union Total,1171,1126,45,666,13,46,0,414,32,00111
15,61,70,XXX,XX,XX,Kharana Union Total,1097,1045,52,706,9,55,15,284,28,00111
15,61,73,XXX,XX,XX,Kolagaon Union Total,2035,1942,93,589,8,591,42,762,43,00111
15,61,76,XXX,XX,XX,Kusumpura Union Total,1550,1435,115,248,7,90,6,1097,102,00111
15,61,85,XXX,XX,XX,Sikalbaha Union Total,3460,3284,176,787,18,588,54,1909,104,00111
15,61,88,XXX,XX,XX,Sobhandandi Union Total,776,716,60,373,9,28,3,315,48,00111
15,61,91,XXX,XX,XX,Dakhin D.Bhurshi Union Total,449,428,21,134,9,22,3,272,9,00111
15,61,94,XXX,XX,XX,Jiri Union Total,2170,2079,91,716,8,115,19,1248,64,00111
15,65,40,XXX,XX,XX,Ward No-40 Total,5988,4136,1852,963,207,1039,1146,2134,499,00111
15,65,41,XXX,XX,XX,Ward No-41 Total,2537,2180,357,336,6,243,188,1601,163,00111
15,70,01,XXX,XX,XX,Ward No-01 Total,149,139,10,89,7,20,3,30,0,00111
15,70,02,XXX,XX,XX,Ward No-02 Total,154,133,21,108,7,17,11,8,3,00111
15,70,03,XXX,XX,XX,Ward No-03 Total,654,570,84,121,13,9,0,440,71,00111
15,70,04,XXX,XX,XX,Ward No-04 Total,154,139,15,48,9,10,0,81,6,00111
15,70,05,XXX,XX,XX,Ward No-05 Total,226,211,15,145,10,6,1,60,4,00111
15,70,06,XXX,XX,XX,Ward No-06 Total,118,111,7,87,2,4,0,20,5,00111
15,70,07,XXX,XX,XX,Ward No-07 Total,243,213,30,90,10,20,1,103,19,00111
15,70,08,XXX,XX,XX,Ward No-08 Total,115,101,14,37,10,1,0,63,4,00111
15,70,09,XXX,XX,XX,Ward No-09 Total,58,50,8,14,0,1,0,35,8,00111
15,70,15,XXX,XX,XX,Betagi Union Total,1295,1252,43,521,8,352,3,379,32,00111
15,70,17,XXX,XX,XX,Chandraghona Kadamtali Union Total,1860,1728,132,440,14,157,15,1131,103,00111
15,70,21,XXX,XX,XX,Rajanagar Union Total,2416,2119,297,873,156,14,0,1232,141,00111
15,70,25,XXX,XX,XX,Hosnabad Union Total,1255,1146,109,579,47,313,1,254,61,00111
