ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total Population,Type of disability (%)-All,Type of disability (%)-Speech,Type of disability (%)-Vision,Type of disability (%)-Hearing,Type of disability (%)-Physical,Type of disability (%)-Mental,Type of disability (%)-Autism
12,63,05,-9,-9,-9,Ward No-05 Total,5332,4.0,1.2,0.7,0.0,1.2,0.8,0.1
12,63,06,-9,-9,-9,Ward No-06 Total,4420,0.5,0.0,0.1,0.1,0.2,0.0,0.0
12,63,07,-9,-9,-9,Ward No-07 Total,3974,0.9,0.2,0.1,0.1,0.4,0.1,0.1
12,63,08,-9,-9,-9,Ward No-08 Total,4784,1.2,0.2,0.1,0.1,0.4,0.1,0.3
12,63,09,-9,-9,-9,Ward No-09 Total,5334,1.2,0.1,0.1,0.1,0.5,0.3,0.1
12,63,18,-9,-9,-9,Badair Union Total,18012,0.9,0.2,0.1,0.1,0.4,0.0,0.1
12,63,31,-9,-9,-9,Bayek Union Total,29974,1.2,0.2,0.2,0.1,0.4,0.2,0.1
12,63,37,-9,-9,-9,Binauti Union Total,33525,1.3,0.2,0.2,0.1,0.5,0.1,0.1
12,63,50,-9,-9,-9,Gopinathpur Union Total,35667,1.2,0.2,0.2,0.1,0.4,0.2,0.1
12,63,56,-9,-9,-9,Kaimpur Union Total,33119,1.0,0.2,0.1,0.1,0.4,0.1,0.0
12,63,63,-9,-9,-9,Kasba Paschim Union Total,10042,0.7,0.1,0.1,0.0,0.3,0.0,0.1
12,63,65,-9,-9,-9,Kherera Union Total,20537,1.0,0.2,0.1,0.1,0.3,0.2,0.0
12,63,69,-9,-9,-9,Kuti Union Total,39651,0.8,0.2,0.1,0.1,0.3,0.1,0.1
12,63,82,-9,-9,-9,Mehari Union Total,26335,1.1,0.3,0.1,0.1,0.4,0.1,0.1
12,63,94,-9,-9,-9,Mulgram Union Total,31943,1.2,0.2,0.2,0.1,0.5,0.2,0.1
12,85,-9,-9,-9,-9,Nabinagar Upazila Total,493518,1.4,0.2,0.2,0.1,0.5,0.2,0.1
12,85,-9,-9,-9,1,  Nabinagar Upazila,440361,1.4,0.2,0.2,0.1,0.5,0.2,0.1
12,85,-9,-9,-9,2,  Nabinagar Upazila,53157,1.3,0.2,0.3,0.1,0.5,0.1,0.1
12,85,01,-9,-9,-9,Ward No-01 Total,5163,1.2,0.1,0.2,0.1,0.7,0.1,0.0
12,85,02,-9,-9,-9,Ward No-02 Total,7339,1.3,0.2,0.5,0.1,0.5,0.0,0.1
12,85,03,-9,-9,-9,Ward No-03 Total,7892,1.2,0.2,0.1,0.1,0.6,0.2,0.0
12,85,04,-9,-9,-9,Ward No-04 Total,6428,1.0,0.1,0.1,0.0,0.7,0.1,0.0
12,85,05,-9,-9,-9,Ward No-05 Total,6494,1.5,0.3,0.5,0.0,0.5,0.1,0.1
12,85,06,-9,-9,-9,Ward No-06 Total,3662,2.0,0.1,1.2,0.1,0.3,0.1,0.1
12,85,07,-9,-9,-9,Ward No-07 Total,4099,1.4,0.3,0.5,0.0,0.5,0.1,0.1
12,85,08,-9,-9,-9,Ward No-08 Total,6381,1.6,0.3,0.2,0.1,0.8,0.2,0.0
12,85,09,-9,-9,-9,Ward No-09 Total,5699,0.7,0.2,0.1,0.1,0.2,0.1,0.0
12,85,12,-9,-9,-9,Barikandi Union Total,18751,1.1,0.2,0.1,0.2,0.5,0.1,0.0
12,85,13,-9,-9,-9,Biddyakut Union Total,29366,1.5,0.3,0.2,0.1,0.6,0.2,0.1
12,85,18,-9,-9,-9,Birgaon Union Total,17432,1.3,0.2,0.4,0.1,0.4,0.1,0.1
12,85,22,-9,-9,-9,Bitghar (Tiara) Union Total,27161,1.3,0.2,0.3,0.2,0.5,0.2,0.0
12,85,27,-9,-9,-9,Ibrahimpur Union Total,13597,0.9,0.1,0.1,0.2,0.4,0.1,0.0
12,85,36,-9,-9,-9,Junedpur Union Total,20939,1.0,0.2,0.1,0.1,0.4,0.1,0.1
12,85,40,-9,-9,-9,Kaitala Dakshin Union Total,10873,1.0,0.2,0.2,0.1,0.3,0.1,0.1
12,85,42,-9,-9,-9,Kaitala Uttar Union Total,16517,1.3,0.4,0.2,0.0,0.5,0.1,0.1
12,85,45,-9,-9,-9,Krishnanagar Union Total,31076,1.7,0.2,0.4,0.1,0.8,0.1,0.0
12,85,47,-9,-9,-9,Laur Fatehpur Union Total,20771,1.3,0.2,0.2,0.1,0.5,0.1,0.1
12,85,58,-9,-9,-9,Natghar Union Total,26090,1.2,0.2,0.2,0.1,0.4,0.1,0.2
12,85,60,-9,-9,-9,Paschim Nabinagar Union Total,18374,1.1,0.2,0.2,0.1,0.3,0.2,0.1
12,85,62,-9,-9,-9,Purba Nabinagar Union Total,12337,1.5,0.2,0.3,0.2,0.5,0.2,0.1
12,85,67,-9,-9,-9,Rasullabad Union Total,18486,2.1,0.3,0.3,0.2,0.7,0.3,0.1
12,85,72,-9,-9,-9,Ratanpur Union Total,26703,1.3,0.3,0.2,0.1,0.5,0.2,0.1
12,85,75,-9,-9,-9,Salimganj Union Total,16464,1.7,0.2,0.4,0.2,0.6,0.2,0.1
12,85,81,-9,-9,-9,Barail Union Total,20040,1.4,0.2,0.3,0.2,0.5,0.1,0.1
12,85,83,-9,-9,-9,Satmura Union Total,15232,0.9,0.2,0.1,0.1,0.4,0.1,0.0
12,85,86,-9,-9,-9,Shibpur Union Total,33551,1.4,0.3,0.3,0.1,0.5,0.1,0.0
12,85,88,-9,-9,-9,Shyamgram Union Total,27432,1.8,0.3,0.3,0.1,0.8,0.2,0.1
12,85,90,-9,-9,-9,Sreerampur Union Total,19169,1.4,0.2,0.2,0.1,0.5,0.2,0.2
12,90,-9,-9,-9,-9,Nasirnagar Upazila Total,309011,1.4,0.2,0.4,0.1,0.4,0.1,0.1
12,90,-9,-9,-9,1,  Nasirnagar Upazila,294083,1.4,0.2,0.4,0.1,0.5,0.1,0.1
12,90,-9,-9,-9,3,  Nasirnagar Upazila,14928,1.3,0.2,0.3,0.1,0.4,0.1,0.2
12,90,14,-9,-9,-9,Burishwar Union Total,31163,1.1,0.2,0.3,0.1,0.3,0.1,0.1
12,90,17,-9,-9,-9,Bolakot Union Total,28114,1.2,0.2,0.4,0.1,0.2,0.1,0.1
12,90,21,-9,-9,-9,Chapartala Union Total,15402,3.1,0.4,1.4,0.4,0.6,0.1,0.2
12,90,29,-9,-9,-9,Chatalpar Union Total,44086,1.1,0.2,0.3,0.1,0.3,0.1,0.1
12,90,36,-9,-9,-9,Dhar Mandal Union Total,20546,1.1,0.3,0.2,0.1,0.3,0.1,0.1
12,90,43,-9,-9,-9,Fandauk Union Total,16667,1.1,0.2,0.3,0.1,0.4,0.1,0.0
12,90,51,-9,-9,-9,Goalnagar Union Total,17132,1.5,0.2,0.4,0.2,0.5,0.1,0.1
12,90,58,-9,-9,-9,Gokarna Union Total,31016,1.9,0.2,0.4,0.2,0.7,0.2,0.1
12,90,65,-9,-9,-9,Guniak Union Total,13233,1.5,0.1,0.5,0.1,0.6,0.1,0.1
12,90,73,-9,-9,-9,Haripur Union Total,21512,1.1,0.2,0.2,0.1,0.4,0.1,0.1
12,90,80,-9,-9,-9,Kunda Union Total,25775,1.7,0.2,0.4,0.1,0.8,0.1,0.1
12,90,87,-9,-9,-9,Nasirnagar Union Total,26181,1.4,0.2,0.3,0.1,0.4,0.1,0.1
12,90,87,-9,-9,1,  Nasirnagar Union,11253,1.5,0.2,0.4,0.1,0.5,0.2,0.1
12,90,87,-9,-9,3,  Nasirnagar Union,14928,1.3,0.2,0.3,0.1,0.4,0.1,0.2
12,90,94,-9,-9,-9,Purbabagh Union Total,18184,1.0,0.1,0.3,0.1,0.3,0.1,0.1
12,94,-9,-9,-9,-9,Sarail Upazila Total,315208,1.0,0.2,0.2,0.1,0.4,0.1,0.1
12,94,-9,-9,-9,1,  Sarail Upazila,268281,1.0,0.2,0.2,0.1,0.4,0.1,0.1
12,94,-9,-9,-9,3,  Sarail Upazila,46927,0.9,0.2,0.1,0.1,0.3,0.2,0.1
12,94,13,-9,-9,-9,Aorail Union Total,36101,1.1,0.2,0.2,0.1,0.4,0.1,0.1
12,94,19,-9,-9,-9,Chunta Union Total,31639,0.8,0.1,0.2,0.1,0.2,0.1,0.1
12,94,28,-9,-9,-9,Kalikachchha Union Total,30602,0.8,0.1,0.1,0.1,0.3,0.1,0.1
12,94,38,-9,-9,-9,Noagaon Union Total,37863,1.0,0.2,0.1,0.1,0.3,0.2,0.1
12,94,47,-9,-9,-9,Pak Shimul Union Total,41857,1.2,0.2,0.2,0.1,0.5,0.1,0.1
12,94,76,-9,-9,-9,Sarail Union Total,46927,0.9,0.2,0.1,0.1,0.3,0.2,0.1
12,94,76,-9,-9,3,  Sarail Union,46927,0.9,0.2,0.1,0.1,0.3,0.2,0.1
12,94,85,-9,-9,-9,Shahbazpur Union Total,29757,1.0,0.2,0.2,0.1,0.4,0.1,0.1
12,94,90,-9,-9,-9,Shahjadapur Union Total,24281,1.1,0.1,0.2,0.1,0.5,0.1,0.1
12,94,94,-9,-9,-9,Uttar Panisar Union Total,36181,0.9,0.2,0.2,0.1,0.3,0.1,0.1
51,-9,-9,-9,-9,-9,Lakshmipur Zila Total,1729188,1.3,0.2,0.2,0.1,0.5,0.2,0.1
51,-9,-9,-9,-9,1, Lakshmipur Zila,1466191,1.3,0.2,0.2,0.1,0.5,0.2,0.1
51,-9,-9,-9,-9,2, Lakshmipur Zila,182659,1.2,0.2,0.2,0.1,0.5,0.2,0.1
51,-9,-9,-9,-9,3, Lakshmipur Zila,80338,1.6,0.2,0.3,0.1,0.7,0.2,0.2
51,33,-9,-9,-9,-9,Kamalnagar Upazila Total,222915,1.2,0.2,0.2,0.1,0.5,0.1,0.1
51,33,-9,-9,-9,1,  Kamalnagar Upazila,210168,1.2,0.2,0.2,0.1,0.5,0.1,0.1
51,33,-9,-9,-9,3,  Kamalnagar Upazila,12747,1.2,0.3,0.2,0.1,0.4,0.1,0.1
51,33,47,-9,-9,-9,Char Falcon Union Total,18401,1.3,0.2,0.3,0.1,0.4,0.1,0.1
51,33,47,-9,-9,1,  Char Falcon Union,5654,1.4,0.2,0.4,0.1,0.6,0.1,0.0
51,33,47,-9,-9,3,  Char Falcon Union,12747,1.2,0.3,0.2,0.1,0.4,0.1,0.1
51,33,63,-9,-9,-9,Char Kadira Union Total,23735,1.0,0.2,0.2,0.1,0.3,0.1,0.1
51,33,71,-9,-9,-9,Char Kalkini Union Total,30357,1.5,0.2,0.2,0.1,0.6,0.2,0.2
51,33,79,-9,-9,-9,Char Lawrence Union Total,22881,1.6,0.2,0.3,0.1,0.6,0.2,0.1
51,33,81,-9,-9,-9,Char Martin Union Total,25157,1.2,0.3,0.2,0.1,0.4,0.1,0.1
51,33,83,-9,-9,-9,Hajirhat Union Total,29284,1.0,0.2,0.1,0.1,0.4,0.1,0.1
51,33,87,-9,-9,-9,Patarir Hat Union Total,20749,1.6,0.2,0.3,0.1,0.8,0.1,0.2
51,33,91,-9,-9,-9,Torabgang Union Total,21042,1.2,0.2,0.3,0.1,0.5,0.1,0.1
51,33,95,-9,-9,-9,Saheberhat Union Total,31309,0.7,0.1,0.1,0.1,0.2,0.1,0.1
51,43,-9,-9,-9,-9,Lakshmipur Sadar Upazila Total,684425,1.3,0.2,0.2,0.1,0.5,0.2,0.1
51,43,-9,-9,-9,1,  Lakshmipur Sadar Upazila,598139,1.3,0.2,0.2,0.1,0.5,0.2,0.1
51,43,-9,-9,-9,2,  Lakshmipur Sadar Upazila,83112,1.2,0.2,0.2,0.1,0.5,0.1,0.1
51,43,-9,-9,-9,3,  Lakshmipur Sadar Upazila,3174,1.6,0.1,0.1,0.0,0.3,0.2,0.9
51,43,01,-9,-9,-9,Ward No-01 Total,6787,0.7,0.2,0.1,0.1,0.2,0.1,0.1
51,43,02,-9,-9,-9,Ward No-02 Total,8266,0.9,0.3,0.0,0.0,0.4,0.1,0.0
51,43,03,-9,-9,-9,Ward No-03 Total,7423,1.8,0.2,0.2,0.1,0.6,0.4,0.2
51,43,04,-9,-9,-9,Ward No-04 Total,5820,1.1,0.3,0.1,0.1,0.4,0.1,0.2
51,43,05,-9,-9,-9,Ward No-05 Total,5714,0.6,0.1,0.1,0.0,0.2,0.1,0.1
51,43,06,-9,-9,-9,Ward No-06 Total,7932,0.9,0.2,0.1,0.0,0.3,0.1,0.1
51,43,07,-9,-9,-9,Ward No-07 Total,8698,0.7,0.1,0.1,0.1,0.4,0.1,0.0
51,43,08,-9,-9,-9,Ward No-08 Total,7069,1.2,0.1,0.1,0.1,0.6,0.1,0.1
51,43,09,-9,-9,-9,Ward No-09 Total,6477,2.7,0.4,0.8,0.2,0.8,0.1,0.2
51,43,10,-9,-9,-9,Ward No-10 Total,7492,1.6,0.2,0.3,0.1,0.8,0.1,0.1
51,43,11,-9,-9,-9,Ward No-11 Total,6294,1.3,0.2,0.2,0.1,0.4,0.3,0.1
51,43,12,-9,-9,-9,Ward No-12 Total,5140,2.1,0.2,0.4,0.1,1.1,0.3,0.1
51,43,13,-9,-9,-9,Bangakha Union Total,28140,1.2,0.2,0.2,0.1,0.4,0.2,0.1
51,43,14,-9,-9,-9,Basikpur Union Total,28713,1.2,0.2,0.2,0.1,0.5,0.2,0.1
51,43,15,-9,-9,-9,Bhabaniganj Union Total,40666,1.2,0.2,0.2,0.1,0.4,0.2,0.1
51,43,20,-9,-9,-9,Chandraganj Union Total,35003,1.2,0.2,0.1,0.1,0.5,0.2,0.1
51,43,23,-9,-9,-9,Charramani Mohan Union Total,27945,1.4,0.2,0.4,0.1,0.4,0.1,0.1
51,43,25,-9,-9,-9,Charsai Union Total,28987,1.3,0.3,0.1,0.1,0.5,0.1,0.1
51,43,30,-9,-9,-9,Char Ruhita Union Total,37362,1.1,0.2,0.1,0.1,0.4,0.1,0.1
51,43,35,-9,-9,-9,Dalal Bazar Union Total,33821,1.6,0.3,0.3,0.2,0.7,0.2,0.1
51,43,40,-9,-9,-9,Datta Para Union Total,32353,1.1,0.2,0.2,0.1,0.4,0.1,0.1
51,43,45,-9,-9,-9,Dighali Union Total,24839,1.6,0.2,0.2,0.1,0.7,0.2,0.1
51,43,50,-9,-9,-9,Hajir Para Union Total,26426,1.2,0.2,0.1,0.1,0.5,0.2,0.1
51,43,55,-9,-9,-9,Kushakhali Union Total,31213,1.0,0.2,0.3,0.1,0.3,0.1,0.1
51,43,60,-9,-9,-9,Laharkandi Union Total,28986,1.4,0.2,0.3,0.1,0.5,0.2,0.1
51,43,70,-9,-9,-9,Mandari Union Total,34775,1.3,0.2,0.2,0.1,0.5,0.2,0.1
51,43,75,-9,-9,-9,Uttar Hamchadi Union Total,32030,1.2,0.2,0.1,0.1,0.5,0.2,0.1
51,43,80,-9,-9,-9,Parbatinagar Union Total,18060,1.8,0.2,0.3,0.1,0.8,0.3,0.1
51,43,85,-9,-9,-9,Shak Char Union Total,15239,1.0,0.2,0.1,0.1,0.4,0.1,0.2
51,43,87,-9,-9,-9,Tiariganj Union Total,26911,1.2,0.2,0.2,0.1,0.5,0.1,0.1
51,43,89,-9,-9,-9,Tum Char Union Total,21797,1.4,0.2,0.3,0.2,0.5,0.1,0.1
51,43,90,-9,-9,-9,Dakshin Hamchadi Union Total,26351,1.1,0.2,0.1,0.0,0.5,0.1,0.2
51,43,90,-9,-9,1,  Dakshin Hamchadi Union,23177,1.0,0.2,0.1,0.0,0.5,0.1,0.1
51,43,90,-9,-9,3,  Dakshin Hamchadi Union,3174,1.6,0.1,0.1,0.0,0.3,0.2,0.9
51,43,95,-9,-9,-9,Uttar Joypur Union Total,21696,1.8,0.2,0.3,0.2,0.8,0.2,0.1
51,58,-9,-9,-9,-9,Roypur Upazila Total,275160,1.4,0.2,0.3,0.1,0.6,0.2,0.1
51,58,-9,-9,-9,1,  Roypur Upazila,215808,1.4,0.2,0.3,0.1,0.5,0.2,0.1
51,58,-9,-9,-9,2,  Roypur Upazila,30756,1.1,0.2,0.2,0.0,0.4,0.1,0.1
51,58,-9,-9,-9,3,  Roypur Upazila,28596,2.0,0.3,0.2,0.1,1.0,0.2,0.2
51,58,01,-9,-9,-9,Ward No-01 Total,4428,1.3,0.3,0.3,0.1,0.4,0.2,0.1
51,58,02,-9,-9,-9,Ward No-02 Total,3544,1.4,0.3,0.5,0.0,0.5,0.1,0.1
51,58,03,-9,-9,-9,Ward No-03 Total,4482,1.3,0.5,0.0,0.0,0.2,0.2,0.2
51,58,04,-9,-9,-9,Ward No-04 Total,2707,1.0,0.1,0.1,0.0,0.4,0.3,0.0
51,58,05,-9,-9,-9,Ward No-05 Total,3410,0.9,0.1,0.1,0.1,0.4,0.1,0.1
51,58,06,-9,-9,-9,Ward No-06 Total,3877,1.0,0.2,0.1,0.0,0.5,0.1,0.1
51,58,07,-9,-9,-9,Ward No-07 Total,4113,0.6,0.1,0.1,0.0,0.2,0.1,0.1
51,58,08,-9,-9,-9,Ward No-08 Total,2642,1.2,0.1,0.2,0.1,0.6,0.1,0.1
51,58,09,-9,-9,-9,Ward No-09 Total,1553,1.4,0.1,0.5,0.1,0.5,0.3,0.0
51,58,11,-9,-9,-9,Bamni Union Total,25028,1.6,0.3,0.3,0.1,0.5,0.2,0.2
51,58,11,-9,-9,1,  Bamni Union,21754,1.6,0.3,0.4,0.1,0.5,0.2,0.2
51,58,11,-9,-9,3,  Bamni Union,3274,1.4,0.3,0.2,0.1,0.4,0.3,0.1
51,58,23,-9,-9,-9,North Char Ababil Union Total,26589,1.6,0.2,0.4,0.2,0.6,0.1,0.1
51,58,28,-9,-9,-9,South Char Ababil Union Total,23339,1.7,0.2,0.3,0.2,0.8,0.2,0.1
51,58,35,-9,-9,-9,North Char Bangshi Union Total,36710,1.0,0.2,0.2,0.1,0.4,0.1,0.1
51,58,38,-9,-9,-9,South Char Bangshi Union Total,27051,1.0,0.2,0.2,0.1,0.4,0.1,0.1
51,58,47,-9,-9,-9,Char Mohana Union Total,25399,1.6,0.2,0.6,0.1,0.4,0.1,0.1
51,58,52,-9,-9,-9,Char Pata Union Total,14866,1.4,0.2,0.2,0.1,0.5,0.2,0.2
51,58,59,-9,-9,-9,Keroa Union Total,30668,1.9,0.3,0.2,0.1,1.0,0.2,0.2
51,58,59,-9,-9,1,  Keroa Union,5813,1.4,0.2,0.1,0.1,0.8,0.2,0.0
51,58,59,-9,-9,3,  Keroa Union,24855,2.1,0.3,0.2,0.1,1.1,0.2,0.2
51,58,71,-9,-9,-9,Roypur Union Total,11704,1.9,0.3,0.4,0.1,0.7,0.2,0.2
51,58,71,-9,-9,1,  Roypur Union,11237,2.0,0.3,0.4,0.1,0.8,0.2,0.2
51,58,71,-9,-9,3,  Roypur Union,467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,58,83,-9,-9,-9,Sonapur Union Total,23050,1.3,0.2,0.2,0.1,0.5,0.1,0.1
51,65,-9,-9,-9,-9,Ramganj Upazila Total,285686,1.4,0.2,0.2,0.1,0.5,0.2,0.1
51,65,-9,-9,-9,1,  Ramganj Upazila,240911,1.3,0.2,0.2,0.1,0.5,0.2,0.1
51,65,-9,-9,-9,2,  Ramganj Upazila,44775,1.6,0.3,0.2,0.1,0.6,0.2,0.1
51,65,01,-9,-9,-9,Ward No-01 Total,6146,0.8,0.2,0.1,0.1,0.3,0.1,0.0
51,65,02,-9,-9,-9,Ward No-02 Total,4798,1.1,0.3,0.1,0.1,0.3,0.2,0.2
51,65,03,-9,-9,-9,Ward No-03 Total,5900,1.6,0.2,0.2,0.1,0.7,0.2,0.2
51,65,04,-9,-9,-9,Ward No-04 Total,5029,2.1,0.6,0.2,0.1,0.8,0.2,0.2
51,65,05,-9,-9,-9,Ward No-05 Total,4347,1.3,0.3,0.1,0.4,0.2,0.2,0.0
51,65,06,-9,-9,-9,Ward No-06 Total,3655,0.8,0.3,0.1,0.0,0.2,0.2,0.1
51,65,07,-9,-9,-9,Ward No-07 Total,4872,2.0,0.4,0.6,0.3,0.3,0.3,0.2
51,65,08,-9,-9,-9,Ward No-08 Total,3594,4.4,0.3,0.2,0.1,3.3,0.2,0.3
51,65,09,-9,-9,-9,Ward No-09 Total,6434,1.1,0.1,0.4,0.1,0.4,0.1,0.0
51,65,13,-9,-9,-9,Bhadur Union Total,18954,1.6,0.2,0.3,0.1,0.6,0.2,0.1
51,65,14,-9,-9,-9,Bhatra Union Total,26041,1.5,0.2,0.3,0.1,0.6,0.2,0.1
51,65,19,-9,-9,-9,Bholakot Union Total,29287,1.8,0.2,0.4,0.1,0.7,0.2,0.1
51,65,23,-9,-9,-9,Chandipur Union Total,29233,1.2,0.2,0.1,0.1,0.4,0.2,0.1
51,65,33,-9,-9,-9,Darbeshpur Union Total,20095,1.3,0.3,0.2,0.1,0.4,0.2,0.1
51,65,38,-9,-9,-9,Ichhapur Union Total,22725,1.5,0.3,0.2,0.1,0.6,0.2,0.1
51,65,42,-9,-9,-9,Kanchanpur Union Total,24080,0.8,0.1,0.1,0.0,0.3,0.2,0.0
51,65,47,-9,-9,-9,Karpara Union Total,23022,1.4,0.2,0.3,0.1,0.6,0.3,0.0
51,65,57,-9,-9,-9,Lamchar Union Total,23118,1.1,0.2,0.1,0.1,0.5,0.2,0.1
51,65,66,-9,-9,-9,Noagaon Union Total,24356,1.2,0.2,0.1,0.1,0.4,0.2,0.1
51,73,-9,-9,-9,-9,Ramgati Upazila Total,261002,1.1,0.2,0.2,0.1,0.4,0.1,0.1
51,73,-9,-9,-9,1,  Ramgati Upazila,201165,1.1,0.2,0.2,0.1,0.4,0.1,0.1
51,73,-9,-9,-9,2,  Ramgati Upazila,24016,0.7,0.1,0.2,0.0,0.3,0.1,0.1
51,73,-9,-9,-9,3,  Ramgati Upazila,35821,1.5,0.2,0.4,0.1,0.6,0.1,0.1
51,73,01,-9,-9,-9,Ward No-01 Total,2079,0.6,0.1,0.2,0.0,0.2,0.0,0.0
51,73,02,-9,-9,-9,Ward No-02 Total,1942,1.3,0.2,0.5,0.0,0.4,0.3,0.0
51,73,03,-9,-9,-9,Ward No-03 Total,2431,0.5,0.3,0.0,0.0,0.1,0.1,0.0
51,73,04,-9,-9,-9,Ward No-04 Total,2158,1.0,0.2,0.2,0.0,0.3,0.2,0.1
51,73,05,-9,-9,-9,Ward No-05 Total,3914,0.5,0.0,0.0,0.0,0.2,0.1,0.1
51,73,06,-9,-9,-9,Ward No-06 Total,2271,0.9,0.3,0.1,0.0,0.4,0.0,0.2
51,73,07,-9,-9,-9,Ward No-07 Total,3791,0.7,0.1,0.1,0.2,0.2,0.0,0.1
51,73,08,-9,-9,-9,Ward No-08 Total,3160,0.4,0.1,0.1,0.1,0.1,0.1,0.0
51,73,09,-9,-9,-9,Ward No-09 Total,2270,1.1,0.0,0.5,0.0,0.6,0.0,0.0
51,73,13,-9,-9,-9,Bara Kheri Union Total,15579,2.5,0.3,0.7,0.2,1.0,0.1,0.1
51,73,13,-9,-9,3,  Bara Kheri Union,15579,2.5,0.3,0.7,0.2,1.0,0.1,0.1
51,73,15,-9,-9,-9,Char Abdullah Union Total,18791,1.9,0.3,0.6,0.1,0.6,0.2,0.1
51,73,23,-9,-9,-9,Char Alexandar Union Total,40978,0.6,0.1,0.1,0.1,0.3,0.1,0.0
51,73,23,-9,-9,1,  Char Alexandar Union,20736,0.6,0.1,0.1,0.1,0.3,0.0,0.0
51,73,23,-9,-9,3,  Char Alexandar Union,20242,0.7,0.1,0.1,0.0,0.2,0.1,0.0
51,73,31,-9,-9,-9,Char Algi Union Total,28069,0.9,0.2,0.2,0.1,0.3,0.1,0.0
51,73,39,-9,-9,-9,Char Badam Union Total,21266,0.8,0.1,0.1,0.1,0.2,0.1,0.1
51,73,55,-9,-9,-9,Char Gazi Union Total,42890,1.5,0.2,0.3,0.2,0.6,0.1,0.1
51,73,65,-9,-9,-9,Char Poragachha Union Total,26674,0.9,0.2,0.2,0.1,0.3,0.1,0.0
51,73,87,-9,-9,-9,Char Ramiz Union Total,42739,0.8,0.1,0.1,0.1,0.2,0.1,0.1
46,-9,-9,-9,-9,-9,Khagrachhari Zila Total,613917,1.6,0.2,0.3,0.2,0.6,0.2,0.1
46,-9,-9,-9,-9,1, Khagrachhari Zila,398109,1.6,0.2,0.4,0.2,0.6,0.2,0.1
46,-9,-9,-9,-9,2, Khagrachhari Zila,96045,1.2,0.2,0.2,0.1,0.4,0.2,0.1
46,-9,-9,-9,-9,3, Khagrachhari Zila,119763,1.5,0.2,0.3,0.1,0.6,0.2,0.1
46,43,-9,-9,-9,-9,Dighinala Upazila Total,103392,1.4,0.2,0.3,0.2,0.5,0.2,0.1
46,43,-9,-9,-9,1,  Dighinala Upazila,87782,1.5,0.2,0.3,0.2,0.5,0.2,0.1
46,43,-9,-9,-9,3,  Dighinala Upazila,15610,1.2,0.1,0.2,0.1,0.6,0.1,0.1
46,43,15,-9,-9,-9,Babuchhara Union Total,14106,1.3,0.2,0.3,0.3,0.3,0.1,0.1
46,43,31,-9,-9,-9,Boalkhali Union Total,20483,1.5,0.2,0.3,0.2,0.6,0.2,0.0
46,43,31,-9,-9,1,  Boalkhali Union,4873,2.5,0.4,0.7,0.5,0.6,0.3,0.0
46,43,31,-9,-9,3,  Boalkhali Union,15610,1.2,0.1,0.2,0.1,0.6,0.1,0.1
46,43,47,-9,-9,-9,Dighinala Union Total,13193,1.2,0.1,0.2,0.2,0.3,0.2,0.2
46,43,63,-9,-9,-9,Kabakhali Union Total,15621,1.3,0.2,0.2,0.2,0.5,0.1,0.2
46,43,79,-9,-9,-9,Merung Union Total,39989,1.6,0.2,0.4,0.1,0.6,0.2,0.1
46,49,-9,-9,-9,-9,Khagrachhari Sadar Upazila Total,111833,1.3,0.2,0.2,0.1,0.5,0.2,0.1
46,49,-9,-9,-9,1,  Khagrachhari Sadar Upazila,42399,1.6,0.2,0.3,0.2,0.6,0.2,0.1
46,49,-9,-9,-9,2,  Khagrachhari Sadar Upazila,47278,0.9,0.2,0.1,0.1,0.4,0.1,0.1
46,49,-9,-9,-9,3,  Khagrachhari Sadar Upazila,22156,1.2,0.2,0.2,0.1,0.4,0.2,0.1
46,49,01,-9,-9,-9,Ward No-01 Total,4869,0.8,0.1,0.2,0.2,0.4,0.0,0.0
46,49,02,-9,-9,-9,Ward No-02 Total,6956,1.3,0.2,0.1,0.1,0.4,0.2,0.2
46,49,03,-9,-9,-9,Ward No-03 Total,6173,0.6,0.2,0.0,0.0,0.3,0.1,0.1
46,49,04,-9,-9,-9,Ward No-04 Total,4073,1.0,0.2,0.1,0.0,0.6,0.0,0.1
46,49,05,-9,-9,-9,Ward No-05 Total,5397,0.8,0.1,0.1,0.0,0.3,0.1,0.1
46,49,06,-9,-9,-9,Ward No-06 Total,5529,1.4,0.2,0.3,0.1,0.4,0.2,0.2
46,49,07,-9,-9,-9,Ward No-07 Total,6619,0.8,0.2,0.0,0.1,0.3,0.2,0.0
46,49,08,-9,-9,-9,Ward No-08 Total,2205,1.1,0.1,0.2,0.2,0.2,0.4,0.0
46,49,09,-9,-9,-9,Ward No-09 Total,5457,0.8,0.1,0.1,0.1,0.4,0.1,0.0
46,49,15,-9,-9,-9,Bhaibonchhara Union Total,19619,1.9,0.3,0.4,0.3,0.6,0.2,0.1
46,49,25,-9,-9,-9,Golabari Union Total,10991,0.9,0.1,0.2,0.1,0.4,0.1,0.0
46,49,25,-9,-9,3,  Golabari Union,10991,0.9,0.1,0.2,0.1,0.4,0.1,0.0
46,49,47,-9,-9,-9,Kamalchhari Union Total,13643,1.7,0.2,0.4,0.2,0.6,0.2,0.0
46,49,63,-9,-9,-9,Khagrachhari Union Total,9137,1.1,0.1,0.1,0.0,0.5,0.2,0.0
